Title,Score,Vote,Ranked,Popularity,Members,Favorite,Types,Volumes,Chapters,Status,Published,Genres,Themes,Demographic,Serialization,Author,Total Review,Type Review
Otonarisan wa Inkya-ppoi no ni Kakure Bitch,,,,36259,196,1,Doujinshi,1,Unknown,Finished,"Dec  31, 2021",['Hentai'],[],,,Sage Joh (Story & Art),0,"[0, 0, 0]"
Anata no Semen Kaishuu Shimasu,,,,50238,84,0,Doujinshi,Unknown,Unknown,Publishing,"Aug  13, 2023 to ?",['Hentai'],[],,,Wakame-san (Story & Art),0,"[0, 0, 0]"
Netorimura,,,,53683,70,0,Doujinshi,5,Unknown,Finished,"May  30, 2021 to May  7, 2023",['Hentai'],[],,,Wakame-san (Story & Art),0,"[0, 0, 0]"
Kono Yo Subete wa Neko no Yume,,,27826,70218,21,0,Doujinshi,1,8,Finished,"Feb  17, 2019 to Feb  15, 2022","['Drama', 'Girls Love']",[],,Galette,"Hakamada, Mera (Story & Art)",0,"[0, 0, 0]"
Seiki Matching Appli de Deatta Karada no Aishou dake wa Saikou no Onna (Match Made in Heaven: The Perfect Fuck Buddy),,,,69669,23,0,Doujinshi,Unknown,Unknown,Publishing,"Feb  19, 2023 to ?",['Hentai'],['Harem'],,,Kouji (Story & Art),0,"[0, 0, 0]"
Saimin Otaku Houmon: Nanase Miina no Baai,,,,56907,59,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2019",['Hentai'],[],,,santa (Story & Art),0,"[0, 0, 0]"
Kanojo Saimin,,,,68396,27,0,Doujinshi,Unknown,Unknown,Publishing,"Aug  14, 2022 to ?",['Hentai'],[],,,santa (Story & Art),0,"[0, 0, 0]"
Imouto to Kyuushuu Gokko,,,,72317,9,0,Doujinshi,1,Unknown,Finished,"May  2, 2021",['Hentai'],[],,,Yoshiie (Story & Art),0,"[0, 0, 0]"
Chikubi wa Seiki da yo (Tickle My Nipple),,,,64681,38,0,Doujinshi,1,Unknown,Finished,"Nov  24, 2019",['Hentai'],[],,,"Ootori, Mahiro (Story & Art)",0,"[0, 0, 0]"
Yuuta!,,,,60186,50,0,Doujinshi,1,Unknown,Finished,"Aug  13, 2017",['Hentai'],[],,,Nakani (Story & Art),0,"[0, 0, 0]"
Chikubeam! Bibibibibi!!,,,,54303,67,1,Doujinshi,1,Unknown,Finished,"Feb  14, 2018",['Hentai'],[],,,Nakani (Story & Art),0,"[0, 0, 0]"
Oniichan to Issho! (Tales of Oniichan!),,,,50780,81,1,Doujinshi,1,Unknown,Finished,"Aug  5, 2018",['Hentai'],[],,,Nakani (Story & Art),0,"[0, 0, 0]"
Itsushika Ibasho ga Kasanatte (I Wanna Stay With You),,,,56462,60,1,Doujinshi,1,Unknown,Finished,"Dec  10, 2019",['Hentai'],[],,,Nakani (Story & Art),0,"[0, 0, 0]"
Mukashi wa Kakko Yokatta,,,,44493,116,1,Doujinshi,2,Unknown,Finished,"Apr  9, 2019 to Aug  20, 2019",['Hentai'],[],,,Nakani (Story & Art),0,"[0, 0, 0]"
Mukashi wa Kawaikatta (She Used to Be Cute),,,,41333,141,0,Doujinshi,2,Unknown,Finished,"Oct  25, 2018 to Jan  29, 2019",['Hentai'],[],,,Nakani (Story & Art),1,"[1, 0, 0]"
Gyakuten Enkou: Ore ga Kawareru Sekai,,,,43841,121,0,Doujinshi,2,Unknown,Finished,"May  5, 2023 to Dec  31, 2023",['Hentai'],[],,,Nectar (Story & Art),0,"[0, 0, 0]"
"Kimajime Kyouei Joshi, Sei ni Oboreru",,,,31575,272,0,Doujinshi,1,Unknown,Finished,"Aug  12, 2023",['Hentai'],[],,,Enokido (Story & Art),0,"[0, 0, 0]"
JK ni Gero Hakasetari R〇pe shitari suru Hon,,,,64956,37,0,Doujinshi,1,Unknown,Finished,"May  25, 2021",['Hentai'],[],,,Betty (Story & Art),0,"[0, 0, 0]"
Gal ni Odosareteimasu,,,,38399,169,1,Doujinshi,1,Unknown,Finished,"Dec  31, 2022",['Hentai'],['School'],,,Hisasi (Story & Art),0,"[0, 0, 0]"
Imouto to Papa to Boku,,,,70346,20,0,Doujinshi,2,Unknown,Finished,"Dec  31, 2022 to Aug  12, 2023",['Hentai'],[],,,YU (Story & Art),0,"[0, 0, 0]"
Watashi ga Saki ni Suki datta noni Seitai.,,,,31920,265,1,Doujinshi,1,Unknown,Finished,"Aug  13, 2023",['Hentai'],[],,,"Yukiyoshi, Mamizu (Story & Art)",0,"[0, 0, 0]"
Minori Minotte.,,,,66005,34,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2017",['Hentai'],[],,,Komusou. (Story & Art),0,"[0, 0, 0]"
Minori Minkanbon,,,,72677,6,0,Doujinshi,1,Unknown,Finished,"May  7, 2023",['Hentai'],[],,,Komusou. (Story & Art),0,"[0, 0, 0]"
Hikikomori Imouto &,,,,67764,29,0,Doujinshi,1,Unknown,Finished,"Sep  2, 2012",['Hentai'],[],,,Haguhagu (Story & Art),0,"[0, 0, 0]"
Mofuku Miboujin no Erohon desu,,,,64680,38,0,Doujinshi,1,Unknown,Finished,"May  11, 2021",['Hentai'],[],,,"Namaribou, Nayonayo (Story & Art)",0,"[0, 0, 0]"
Boku no Risou no Isekai Seikatsu (My Ideal Life in Another World),,,,34213,225,4,Doujinshi,12,Unknown,Finished,"Dec  31, 2017 to Dec  31, 2022","['Fantasy', 'Hentai']","['Harem', 'Isekai', 'Reincarnation']",,,Ichiri (Story & Art),0,"[0, 0, 0]"
Cosplay Maid wa Okazu Atsukai ga Osuki,,,,71116,16,0,Doujinshi,1,Unknown,Finished,"Dec  30, 2019",['Hentai'],[],,,Thomas (Story & Art),0,"[0, 0, 0]"
Watashi no Maid ga Kawaii,,,27472,32350,256,0,Doujinshi,Unknown,Unknown,Publishing,"Nov  27, 2022 to ?",['Girls Love'],[],,,Chisako (Story & Art),0,"[0, 0, 0]"
Teihanpatsu JK Oneechan Manami wa S na Otouto ni Sakaraenai,,,,72315,9,0,Doujinshi,Unknown,1,Finished,"Dec  30, 2020",['Hentai'],[],,,"Nanase, Meruchi (Story & Art)",0,"[0, 0, 0]"
Mojo Ane,,,,53677,70,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2022",['Hentai'],[],,,Yuzuki N' (Story & Art),0,"[0, 0, 0]"
Kouhaibon (Natsu): Kouhai-chan no Morning Call-hen,,,,71860,12,0,Doujinshi,1,Unknown,Finished,"Aug  14, 2016",['Hentai'],[],,,Tam-U (Story & Art),0,"[0, 0, 0]"
Dame na Oneesan demo Suki da yo ne?,,,27323,36258,196,0,Doujinshi,1,5,Finished,"Dec  30, 2019","['Comedy', 'Romance', 'Ecchi']",[],,,"Nishizawa, 5mm (Story & Art)",0,"[0, 0, 0]"
Mechamecha Kininatteru Gal ga Nanka Yabee Kanji ni Natteku Yatsu.,,,27260,24560,465,0,Doujinshi,1,Unknown,Finished,"Aug  13, 2023",['Romance'],"['Love Status Quo', 'School']",,,"Kiyu, Fuyuki (Story & Art)",0,"[0, 0, 0]"
Ittare Elf Neechan,,,27222,37134,184,0,Doujinshi,1,Unknown,Finished,"Dec  30, 2022","['Comedy', 'Fantasy', 'Ecchi']",[],,,"Sakayama, Shinta (Story & Art)",0,"[0, 0, 0]"
Atarashiku Dekita Mama ga Ero Sugiru Nichijou.,,,,32932,246,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2022",['Hentai'],[],,,Hijiri☆Tsukasa (Story & Art),0,"[0, 0, 0]"
"Ane no Seiyoku Shori wa Otouto ga Suru Mono da to, Gitei wa Omoi Hajimeteiru.",,,,34157,226,1,Doujinshi,1,Unknown,Finished,"Aug  14, 2022",['Hentai'],[],,,Hijiri☆Tsukasa (Story & Art),0,"[0, 0, 0]"
"Tomodachi ga Urayamu H Sugiru Boku no Mama to Oneechan wa, Tokoro Kamawazu Boku wo Yuuwaku wo Shitekimasu.",,,,35571,205,0,Doujinshi,1,Unknown,Finished,"Jun  3, 2022",['Hentai'],[],,,Hijiri☆Tsukasa (Story & Art),0,"[0, 0, 0]"
"Oneechan to, Mama to, Ofuro ni Hairo",,,,33879,231,1,Doujinshi,1,Unknown,Finished,"Jul  11, 2021",['Hentai'],[],,,Hijiri☆Tsukasa (Story & Art),0,"[0, 0, 0]"
"Otouto no Seiyoku Shori wa, Ane ga Suru Mono da to Oneechan wa Omotteiru.",,,,30769,288,0,Doujinshi,1,Unknown,Finished,"Nov  23, 2020",['Hentai'],[],,,Hijiri☆Tsukasa (Story & Art),0,"[0, 0, 0]"
Mesugaki Rina-chan,,,,36506,192,3,Doujinshi,Unknown,Unknown,Publishing,"Apr  14, 2023 to ?",['Hentai'],[],,,Karoti (Story & Art),0,"[0, 0, 0]"
Futananajimi,,,,72471,8,0,Doujinshi,1,Unknown,Finished,"Aug  13, 2017","['Supernatural', 'Hentai']",['School'],,,Z-ton (Story & Art),0,"[0, 0, 0]"
"Osananajimi Kanojo Switch (More Than Friends, Less Than Lovers)",,,,68944,25,0,Doujinshi,1,Unknown,Finished,"Aug  14, 2016",['Hentai'],[],,,"Hinazuka, Ryou (Story & Art)",0,"[0, 0, 0]"
H Daisuki Saaya-san to Kusuri de Youji Taikou shita Danna (The Miracle Cure to Feel Young Again),,,,70944,17,0,Doujinshi,1,Unknown,Finished,"Feb  11, 2018",['Hentai'],[],,,"Hinazuka, Ryou (Story & Art)",0,"[0, 0, 0]"
"Suki na Hito ni Kawaii tte Iwareru to Watashi Torotoro ni Nacchau (Call Me Cute, Make Me Melt)",,,,70745,18,0,Doujinshi,1,Unknown,Finished,"Aug  25, 2019",['Hentai'],[],,,"Hinazuka, Ryou (Story & Art)",0,"[0, 0, 0]"
Watashi wa Mesuinu (Bitch in Heat),,,,67319,30,0,Doujinshi,1,Unknown,Finished,"May  5, 2023",['Hentai'],[],,,Bifidus (Story & Art),0,"[0, 0, 0]"
Itoko to: Inaka de Saikai shita Muchimuchi Musume Futari to no Tanetsuke Koubi Kiroku (Hot Springs with My Cousins: Reunion with My Thicc Cousins and Our Insemination Session),,,,68132,28,0,Doujinshi,1,Unknown,Finished,"Aug  15, 2020",['Hentai'],['Harem'],,,Bifidus (Story & Art),0,"[0, 0, 0]"
Rikujou Joshi Tachibana Asuma wa Momihogusarete Sensei no Ana ni Naru (Training Camp with Asuma: Massages and Protein),,,,69644,23,0,Doujinshi,1,Unknown,Finished,"Aug  13, 2022",['Hentai'],['School'],,,Bifidus (Story & Art),0,"[0, 0, 0]"
Pink wa Inran,,,27010,57610,57,0,Doujinshi,1,Unknown,Finished,"Nov  24, 2019","['Comedy', 'Girls Love']",['School'],,,"Kosame, Daizu (Story & Art)",0,"[0, 0, 0]"
Hashiru Onna,,,,72562,7,0,Doujinshi,1,Unknown,Finished,"May  3, 2023",['Hentai'],[],,,"Maguro, Teikoku (Story & Art)",0,"[0, 0, 0]"
Revenge,,,,56024,62,0,Doujinshi,1,Unknown,Finished,"May  20, 2018","['Boys Love', 'Erotica']",[],,,"Matsumoto, You (Story & Art)",0,"[0, 0, 0]"
Around 40 Dokushin Barikyari Obasan ga Yuujin no Musuko demo Aru Toshishita Danshi to no Kankei ni Hamaru Hanashi,,,,70204,21,0,Doujinshi,Unknown,Unknown,Publishing,"Dec  31, 2022 to ?",['Hentai'],[],,,"Mifune, Seijirou (Story & Art)",0,"[0, 0, 0]"
Tsugai no Ko,,,,71533,14,0,Doujinshi,1,Unknown,Finished,"May  5, 2022","['Fantasy', 'Hentai']",['Reverse Harem'],,,"Nakajima, Yuka (Story & Art)",0,"[0, 0, 0]"
Otonanajimi,,,,67752,29,0,Doujinshi,5,Unknown,Finished,"Oct  6, 2019 to Jun  28, 2022",['Hentai'],[],,,"Nakajima, Yuka (Story & Art)",0,"[0, 0, 0]"
Hitozuma Osananajimi to Hitonatsu no Dekigoto,,,,64190,39,0,Doujinshi,4,Unknown,Finished,"Apr  12, 2019 to Dec  1, 2021",['Hentai'],[],,,"Nakajima, Yuka (Story & Art)",0,"[0, 0, 0]"
Kare to Watashi no Kowareta Kizuna,,,,68940,25,0,Doujinshi,3,Unknown,Finished,"Mar  7, 2018 to Dec  14, 2018",['Hentai'],[],,,"Nakajima, Yuka (Story & Art)",0,"[0, 0, 0]"
Haramaseya,,,,68835,26,0,Doujinshi,3,Unknown,Finished,"May  4, 2021 to Dec  31, 2022",['Hentai'],[],,,"Nakajima, Yuka (Story & Art)",0,"[0, 0, 0]"
Wakeari Shoujo to Dousei Seikatsu,,,,70203,21,0,Doujinshi,1,Unknown,Finished,"Apr  18, 2020",['Hentai'],[],,,"Nakajima, Yuka (Story & Art)",0,"[0, 0, 0]"
Shounen Kanraku Soushuuhen,,,,64187,39,0,Doujinshi,1,3,Finished,"Dec  31, 2016 to Dec  31, 2018","['Boys Love', 'Hentai']",[],,,locon (Story & Art),0,"[0, 0, 0]"
Hiiro no Shiro (The Scarlet Castle),,,,66474,33,0,Doujinshi,1,Unknown,Finished,"May  4, 2020","['Boys Love', 'Hentai']",[],,,locon (Story & Art),0,"[0, 0, 0]"
Silkscreen,,,26886,42348,133,0,Doujinshi,1,Unknown,Finished,"Feb  9, 2020","['Drama', 'Romance']",[],,,"Isaki, Uta (Story & Art)",0,"[0, 0, 0]"
"Hana no Kishi Dakini (The Knight of Flower, Dakini)",,,26863,47472,98,3,Doujinshi,Unknown,Unknown,Publishing,"May  12, 2019 to ?","['Drama', 'Fantasy']",['Anthropomorphic'],,,"Shibamoto, Sho (Story & Art)",0,"[0, 0, 0]"
Onaji Guild Man no Koe ga Suki,,,26843,64186,39,0,Doujinshi,Unknown,Unknown,Publishing,"Dec  29, 2022 to ?",['Romance'],['Adult Cast'],,,"Sunawaki, Shinsha (Story & Art)",0,"[0, 0, 0]"
Tennis Wear Oneechan to Ichaicha Suru Hon,,,,70531,19,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2021",['Hentai'],[],,,Ichiri (Story & Art),0,"[0, 0, 0]"
Daten Keikaku,,,,49222,89,1,Doujinshi,Unknown,Unknown,Publishing,"Aug  14, 2022 to ?","['Fantasy', 'Hentai']",[],,,Ichiri (Story & Art),0,"[0, 0, 0]"
Shukujo Monologue,,,,64667,38,0,Doujinshi,4,Unknown,Finished,"May  8, 2022 to May  5, 2023",['Hentai'],[],,,Saigado (Story & Art),0,"[0, 0, 0]"
Gomu Kaimasen ka? (Condoms For Sale),,,,67010,31,0,Doujinshi,1,Unknown,Finished,"Dec  30, 2019",['Hentai'],[],,,Ashizuki (Story & Art),0,"[0, 0, 0]"
Mujaki na Kaibutsu,,,,52084,76,0,Doujinshi,1,Unknown,Finished,"Dec  30, 2018",['Hentai'],[],,,Yuzushiko (Story & Art),0,"[0, 0, 0]"
Tanetsuke Ojisan to NTR Hitozuma Sex,,,,47262,99,1,Doujinshi,1,Unknown,Finished,"Sep  20, 2021",['Hentai'],[],,,"Kirin, Kakeru (Story & Art)",0,"[0, 0, 0]"
Kuro Gal Kanojo ga Dekita Riyuu,,,,32931,246,0,Doujinshi,1,Unknown,Finished,"Mar  5, 2023",['Hentai'],[],,,MGMEE (Story & Art),0,"[0, 0, 0]"
Shiro Gal Kanojo ga Dekita Riyuu,,,,34472,222,0,Doujinshi,1,Unknown,Finished,"Aug  14, 2022",['Hentai'],[],,,MGMEE (Story & Art),0,"[0, 0, 0]"
Osananajimi wo Mono ni Shitai Ojousama,,,26721,68371,27,0,Doujinshi,1,Unknown,Finished,"May  5, 2023",['Comedy'],"['Love Status Quo', 'School']",,,"Kiyu, Fuyuki (Story & Art)",0,"[0, 0, 0]"
Twenty Lillies,,,,46060,106,0,Doujinshi,2,12,Finished,"Jul  25, 2016 to Nov  25, 2017","['Drama', 'Girls Love', 'Erotica']",[],,Comic ExE,match (Story & Art),0,"[0, 0, 0]"
Uraari Ohimesama no Omotenashigao,,,,66559,32,0,Doujinshi,1,Unknown,Finished,"Oct  23, 2016",['Hentai'],[],,,"Suzuki, Hinomi (Story & Art)",0,"[0, 0, 0]"
Kimi no Love Doll (Your Love Doll),,,,65782,35,0,Doujinshi,1,Unknown,Finished,"Dec  30, 2019",['Hentai'],[],,,"Suzuki, Hinomi (Story & Art)",0,"[0, 0, 0]"
Chichi to Shiri ga Dekai Hou ga Kenkou ni Ii (Big Tits and Ass are Good for Your Health),,,,59704,51,0,Doujinshi,1,Unknown,Finished,"May  27, 2021","['Fantasy', 'Hentai']",[],,,Fujoujoshi (Story & Art),0,"[0, 0, 0]"
Lovely Storm♥,,,,54295,67,0,Doujinshi,1,Unknown,Finished,"Dec  30, 2014","['Supernatural', 'Hentai']",[],,,Tanishi (Story & Art),0,"[0, 0, 0]"
One More Lovely♥,,,,54260,68,0,Doujinshi,1,Unknown,Finished,"Aug  16, 2015","['Supernatural', 'Hentai']",[],,,Tanishi (Story & Art),0,"[0, 0, 0]"
Kitsunetori Asobi♥,,,,53334,71,0,Doujinshi,1,Unknown,Finished,"Aug  14, 2016","['Supernatural', 'Hentai']",[],,,Tanishi (Story & Art),0,"[0, 0, 0]"
Elf no Mukotori♥,,,,47260,99,0,Doujinshi,1,Unknown,Finished,"Aug  13, 2017","['Fantasy', 'Hentai']",[],,,Tanishi (Story & Art),0,"[0, 0, 0]"
Sophia-san wa Kashikoi♥,,,,41504,140,0,Doujinshi,1,Unknown,Finished,"Dec  30, 2019","['Fantasy', 'Hentai']",[],,,Tanishi (Story & Art),0,"[0, 0, 0]"
Konyuu,,,,64182,39,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2018",['Hentai'],[],,,Tanishi (Story & Art),0,"[0, 0, 0]"
Yotta Kouhai ga Sunao ni Naru made (My Junior and Her Liquid Courage),,,,30277,300,3,Doujinshi,1,Unknown,Finished,"Dec  31, 2022",['Hentai'],[],,,Danimaru (Story & Art),1,"[1, 0, 0]"
Sennin no Succubus wo Oyobi Kudasai,,,,72469,8,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2018","['Fantasy', 'Hentai']",[],,,Noise (Story & Art),0,"[0, 0, 0]"
Free Oppai,,,,36953,187,0,Doujinshi,1,Unknown,Finished,"Sep  18, 2020",['Hentai'],[],,,"Yahiro, Pochi (Story & Art)",0,"[0, 0, 0]"
Gisou Manbiki: Nerawareta Moto Idol Tsuma,,,,58098,56,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2019",['Hentai'],[],,,"Yahiro, Pochi (Story & Art)",0,"[0, 0, 0]"
Ikazuka-san wa Bidou dani Shinai (IkaZuka-san Did Not Move a Muscle),,,,69991,22,0,Doujinshi,1,Unknown,Finished,"Aug  11, 2019","['Girls Love', 'Hentai']",['School'],,,"Endou, Okito (Story & Art)",0,"[0, 0, 0]"
Beatrice no Himekan (Beatrice Brothel),,,,70322,20,0,Doujinshi,Unknown,Unknown,Publishing,"May  21, 2022 to ?",['Hentai'],['Harem'],,,"Endou, Okito (Story & Art)",0,"[0, 0, 0]"
Netoge no Seibetsu wa Daitai Mitame de Damasareru,,,26577,50771,81,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2021",['Comedy'],"['School', 'Video Game']",,,"Takarano, Island (Story & Art)",0,"[0, 0, 0]"
Yokushitsu no Igyou (Ichi),,,,71097,16,0,Doujinshi,1,Unknown,Finished,"May  5, 2012","['Supernatural', 'Hentai']",[],,,Shimimaru (Story & Art),0,"[0, 0, 0]"
Toushindai no Ane to Natsu (Life-Size Sister and Summer),,,,65388,36,0,Doujinshi,1,Unknown,Finished,"Aug  15, 2020",['Hentai'],[],,,Nectar (Story & Art),0,"[0, 0, 0]"
Isekai Maid to 1R no Aruji,,,,69636,23,0,Doujinshi,2,Unknown,Finished,"Aug  28, 2021 to May  8, 2022","['Supernatural', 'Hentai']",['Isekai'],,,Nectar (Story & Art),0,"[0, 0, 0]"
JK-ka Reflect,,,,69365,24,0,Doujinshi,4,Unknown,Finished,"Dec  31, 2018 to Apr  1, 2022","['Girls Love', 'Hentai']",['Magical Sex Shift'],,,Kouji (Story & Art),0,"[0, 0, 0]"
Izumi-kun to Yuuki-kun,,,,48815,91,0,Doujinshi,Unknown,Unknown,Publishing,"Aug  13, 2017 to ?","['Boys Love', 'Hentai']",['Crossdressing'],,,locon (Story & Art),0,"[0, 0, 0]"
Osananajimi,,,,45189,112,0,Doujinshi,2,Unknown,Finished,"Jun  29, 2018 to Aug  12, 2018",['Hentai'],[],,,Yukimi (Story & Art),0,"[0, 0, 0]"
Zange Ana,,,,31092,281,3,Doujinshi,4,Unknown,Finished,"Dec  31, 2022 to Aug  12, 2024",['Hentai'],[],,,flanvia (Story & Art),0,"[0, 0, 0]"
Ane to Natsuyasumi,,,,72467,8,0,Doujinshi,1,Unknown,Finished,"Aug  14, 2016",['Hentai'],[],,,Yuzuki N' (Story & Art),0,"[0, 0, 0]"
Futago Ane,,,,72466,8,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2018",['Hentai'],[],,,Yuzuki N' (Story & Art),0,"[0, 0, 0]"
Imouto to (Saimin de) Ichaicha Suru Hon,,,,71096,16,1,Doujinshi,2,Unknown,Finished,"May  4, 2020 to Feb  10, 2022",['Hentai'],[],,,karory (Story & Art),0,"[0, 0, 0]"
Love mo Like mo Suki no Uchi,,,26397,45533,110,0,Doujinshi,1,Unknown,Finished,"Nov  24, 2019",['Girls Love'],"['Adult Cast', 'Workplace']",,,Yuni (Story & Art),0,"[0, 0, 0]"
Oide yo! Elf no Mori Bokujou,,,,38219,171,1,Doujinshi,1,Unknown,Finished,"Dec  31, 2022","['Fantasy', 'Hentai']",[],,,Atage (Story & Art),0,"[0, 0, 0]"
"Rouhei wa Shinazu, Kemono Shoujo wo Hirou",,,26383,54257,68,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2022",['Fantasy'],[],,,Benigashira (Story & Art),0,"[0, 0, 0]"
"Akogare no Elf-senpai ni, Ecchi na Saiminjutsu Kaketemita.",,,,52982,72,0,Doujinshi,1,Unknown,Finished,"Aug  12, 2018","['Fantasy', 'Hentai']",[],,,"Mori, Airi (Story & Art)",0,"[0, 0, 0]"
Inma Soukutsu: Boku no Rinjin wa Inma Oyako,,,,20929,624,5,Doujinshi,1,Unknown,Finished,"Dec  31, 2022","['Supernatural', 'Hentai']",[],,,Kamaboko (Story & Art),0,"[0, 0, 0]"
Shokuba Fukki shita Hitozuma ga Netorare Ochiru made,,,,49218,89,0,Doujinshi,2,Unknown,Finished,"Sep  16, 2022 to Nov  18, 2022",['Hentai'],[],,,Onodera (Story & Art),0,"[0, 0, 0]"
Sasha-chan ga Iku☆,,,,49217,89,0,Doujinshi,1,Unknown,Finished,"Apr  14, 2013",['Hentai'],[],,,Haguhagu (Story & Art),0,"[0, 0, 0]"
Alice Complex,,,,53867,69,0,Doujinshi,1,Unknown,Finished,"May  5, 2012",['Hentai'],[],,,Haguhagu (Story & Art),0,"[0, 0, 0]"
Yakuza-sama no Omocha dj - Koyoi wa Tengoku (Tonight Is Heaven),,,,50233,84,0,Doujinshi,1,Unknown,Finished,"Oct  25, 2020","['Boys Love', 'Hentai']",[],,,"Kirishiki, Tokico (Story & Art)",0,"[0, 0, 0]"
Nadeshiko Hiyori 2nd,,,,53866,69,0,Doujinshi,Unknown,Unknown,Publishing,"Aug  10, 2022 to ?","['Girls Love', 'Hentai']",['School'],,,MARUTA (Story & Art),0,"[0, 0, 0]"
TS Suki na Danshi ga TS shita kara Zenryoku de Risou no TS-kko wo Enjiru Yatsu,,,26145,24284,476,0,Doujinshi,Unknown,Unknown,Publishing,"Dec  29, 2019 to ?",['Comedy'],['Magical Sex Shift'],,,"Kiyu, Fuyuki (Story & Art)",0,"[0, 0, 0]"
"Daijoubu, Omae ga Onna ni Nattemo Oretachi wa Shinyuu Dakara na!",,,26144,38949,163,3,Doujinshi,1,Unknown,Finished,"Aug  13, 2022",['Romance'],"['Magical Sex Shift', 'School']",,,"Kiyu, Fuyuki (Story & Art)",1,"[0, 1, 0]"
Boku no Senpai Kanojo wa Otaku Circle no Hime ni Naru,,,,42347,133,1,Doujinshi,1,Unknown,Finished,"Feb  5, 2023",['Hentai'],[],,,"Arai, Kei (Story & Art)",0,"[0, 0, 0]"
Oneechan no Tomodachi no JK 〇ikToker ni Takusan Paizuri Sareru Hon,,,,42040,135,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2022",['Hentai'],[],,,Purumetal (Story & Art),0,"[0, 0, 0]"
Dosukebe Kyonyuu JC ga Kounai Onanie Suru Hanashi,,,,35659,204,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2022",['Hentai'],['School'],,,"Maeshima, Ryou (Story & Art)",0,"[0, 0, 0]"
Ikumonogakari to Shoujo ga Kaeru Machi Soushuuhen,,,,34789,217,0,Doujinshi,1,8,Finished,"Oct  23, 2016 to Oct  6, 2019",['Hentai'],[],,,Malcorond (Story & Art),0,"[0, 0, 0]"
Anekano Gachihame Hardcore,,,,72053,11,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2015",['Hentai'],[],,,"Kurumiya, Mashimin (Story & Art)",0,"[0, 0, 0]"
Hahaue mo Mesu Orc,,,,28716,338,3,Doujinshi,Unknown,Unknown,Publishing,"Dec  31, 2022 to ?","['Fantasy', 'Hentai']",[],,,Muneshiro (Story & Art),0,"[0, 0, 0]"
Netorase Club (Cuck You Club),,,,31349,276,2,Doujinshi,1,Unknown,Finished,"Aug  14, 2022",['Hentai'],[],,,"Oosawara, Sadao (Story & Art)",0,"[0, 0, 0]"
Kono Monogatari ni wa Kankei ga Nai,,,25926,51261,79,0,Doujinshi,1,Unknown,Finished,"May  6, 2017",['Fantasy'],[],,,Soumatou (Story & Art),0,"[0, 0, 0]"
Soshite Watashi wa Kyou mo Ano Otoko ni Taberareru,,,,70930,17,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2021",['Hentai'],[],,,Sanrokumaru (Story & Art),0,"[0, 0, 0]"
Weather Report,,,25892,36856,188,0,Doujinshi,1,Unknown,Finished,"Feb  20, 2022",['Romance'],[],,,"Komaki, Maria (Story & Art)",1,"[1, 0, 0]"
Iroiro,,,25891,61543,46,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2022",[],['Love Status Quo'],,,"Komaki, Maria (Story & Art)",0,"[0, 0, 0]"
Bokura no Hakoniwa Memories (Memories of Our Miniature Garden),,,25890,70309,20,0,Doujinshi,1,Unknown,Finished,"Nov  24, 2019",['Drama'],['School'],,,"Komaki, Maria (Story & Art)",0,"[0, 0, 0]"
"Kuro Gal Maid Inma, Goshu wo Kuu.",,,,64172,39,0,Doujinshi,Unknown,Unknown,Publishing,"Dec  31, 2022 to ?","['Supernatural', 'Hentai']",[],,,"Miyamoto, Issa (Story & Art)",0,"[0, 0, 0]"
Natsuki,,,,38395,169,5,Doujinshi,1,Unknown,Finished,"Dec  31, 2022",['Hentai'],[],,,Amazon (Story & Art),0,"[0, 0, 0]"
Sekaiichi Kintama ga Dekai Koukousei no Hanashi,,,,68819,26,0,Doujinshi,1,Unknown,Finished,"Dec  31, 2022",['Hentai'],['School'],,,"Yotsuya, Keitarou (Story), Hirune (Art)",0,"[0, 0, 0]"
TS shita node Jimi na Doukyuusei wo Yuuwaku shite kara Kau Tsumori ga Nanyakanya de Tsukiau Koto ni Natta Ken,,,25801,28625,341,0,Doujinshi,Unknown,Unknown,Publishing,"Dec  31, 2021 to ?","['Comedy', 'Romance']","['Magical Sex Shift', 'School']",,,"Takarano, Island (Story & Art)",0,"[0, 0, 0]"
Neko to Geboku,,,,52412,75,0,Doujinshi,Unknown,Unknown,Publishing,"Aug  12, 2018 to ?","['Fantasy', 'Hentai']",['Harem'],,,"Oota, Yuuichi (Story & Art)",0,"[0, 0, 0]"
