Title,Score,Vote,Ranked,Popularity,Members,Favorite,Types,Volumes,Chapters,Status,Published,Genres,Themes,Demographic,Serialization,Author,Total Review,Type Review
Surviving as a Maid,,,26406,71366,15,0,Novel,3,35,Finished,"May  31, 2019","['Fantasy', 'Romance']",['Isekai'],,,Gureum-gorae-binu (Story),0,"[0, 0, 0]"
Shika no Ou: Minasoko no Hashi,,,26481,67711,29,0,Novel,1,32,Finished,"Mar  27, 2019","['Drama', 'Fantasy']","['Adult Cast', 'Medical']",,,"Uehashi, Nahoko (Story)",0,"[0, 0, 0]"
Karina's Last Days,,,26497,68826,26,0,Novel,4,24,Finished,"Dec  30, 2021","['Drama', 'Fantasy', 'Romance']",[],,,"Ja, Eunhyang (Story)",0,"[0, 0, 0]"
There Must Be Happy Endings,,,26498,72687,6,0,Novel,2,19,Finished,"Feb  8, 2019",['Romance'],"['Adult Cast', 'Time Travel']",,,Flada (Story),0,"[0, 0, 0]"
San Ti (Remembrance of Earth's Past),,,26501,62387,44,0,Novel,3,99,Finished,Jan  2008 to Nov  2010,['Sci-Fi'],[],,,"Liu, Cixin (Story)",0,"[0, 0, 0]"
Touch Your Heart,,,26512,71898,12,0,Novel,2,16,Finished,"Aug  21, 2018",['Romance'],"['Adult Cast', 'Workplace']",,,Jäger (Story),0,"[0, 0, 0]"
My Farm by the Palace,,,26513,71482,14,0,Novel,4,21,Finished,"Oct  2, 2019","['Fantasy', 'Romance']",[],,,Jungyeon (Story),0,"[0, 0, 0]"
The Baengri Clan's Unwanted Granddaughter,,,26516,67713,29,0,Novel,5,20,Finished,"Mar  6, 2023",['Fantasy'],"['Time Travel', 'Villainess']",,,Marubyeol (Story),0,"[0, 0, 0]"
Sixth Sense Kiss,,,26548,72761,5,0,Novel,3,32,Finished,"Dec  30, 2019",['Romance'],"['Adult Cast', 'Workplace']",,,Got-nyeo (Story),0,"[0, 0, 0]"
The Perks of Being a Villainess,,,26549,54954,65,3,Novel,4,17,Finished,"Jan  13, 2023","['Fantasy', 'Romance']",['Villainess'],,,"Mang, Gokim (Story)",0,"[0, 0, 0]"
The Infinite Mage,,,26551,52983,72,0,Novel,52,314,Finished,"Sep  19, 2014 to Mar  11, 2020","['Action', 'Adventure', 'Fantasy']",[],,,"Kim, Chiwoo (Story)",1,"[0, 0, 1]"
Past Life Returner,,,26552,59392,52,0,Novel,21,168,Finished,"May  9, 2018 to Jun  9, 2020","['Action', 'Fantasy']",['Time Travel'],,,"Na, Minchae (Story)",0,"[0, 0, 0]"
The Villainess's Maker,,,26623,70577,19,0,Novel,2,11,Finished,"Sep  6, 2019","['Fantasy', 'Romance']","['Isekai', 'Time Travel', 'Villainess']",,,"Sol, Leesu (Story)",0,"[0, 0, 0]"
The Flower Dances and the Wind Sings,,,26624,71899,12,0,Novel,4,23,Finished,"Dec  31, 2020","['Drama', 'Fantasy', 'Romance']","['Psychological', 'Time Travel']",,,Lanella (Story),0,"[0, 0, 0]"
The Villainess Is Retiring,,,26625,64930,37,0,Novel,4,28,Finished,"Dec  30, 2020","['Fantasy', 'Romance']","['Isekai', 'Villainess']",,,"Kim, Daham (Story)",0,"[0, 0, 0]"
What It Means to Be You,,,26626,70772,18,0,Novel,4,Unknown,Finished,"Sep  30, 2021","['Fantasy', 'Romance']",[],,,"Lee, Bora (Story)",0,"[0, 0, 0]"
Hello World,,,26657,37065,185,2,Novel,1,9,Finished,"Jun  21, 2019","['Drama', 'Romance', 'Sci-Fi']",[],,,"Nozaki, Mado (Story)",0,"[0, 0, 0]"
Cassmire: The Loyal Sword,,,26658,70323,20,0,Novel,5,37,Finished,"Nov  15, 2022 to Dec  15, 2023",['Fantasy'],"['Isekai', 'Reverse Harem', 'Villainess']",,,Si-ion (Story),0,"[0, 0, 0]"
A Wicked Tale of Cinderella's Stepmom,,,26670,68828,26,0,Novel,3,59,Finished,"Sep  21, 2020","['Fantasy', 'Romance']",[],,,Kiarne (Story),0,"[0, 0, 0]"
Second Try Idol,,,26671,68117,28,0,Novel,19,117,Finished,"Dec  28, 2020 to Sep  26, 2022",['Drama'],"['Idols (Male)', 'Music', 'Time Travel']",,,Tinta (Story),0,"[0, 0, 0]"
The Golden Forest,,,26672,72336,9,0,Novel,2,47,Finished,"Apr  26, 2018","['Fantasy', 'Romance']",['Love Polygon'],,,"Yoon, So-rie (Story)",0,"[0, 0, 0]"
What's Wrong with Secretary Kim?,,,26673,70775,18,0,Novel,2,30,Finished,"Apr  3, 2013","['Comedy', 'Romance']","['Adult Cast', 'Workplace']",,,"Jung, Kyung-Yoon (Story)",0,"[0, 0, 0]"
Hoshi no Koe: Ai no Kotoba/Hoshi wo Koeru (Voices of a Distant Star: Words of Love/Across the Stars),,,26779,52803,73,0,Novel,1,49,Finished,"Sep  29, 2006","['Drama', 'Romance', 'Sci-Fi']",['Mecha'],,,"Kanou, Arata (Story)",0,"[0, 0, 0]"
Kyoufu Collector (Horror Collector),,,26967,59401,52,0,Novel,Unknown,Unknown,Publishing,"Jun  15, 2015 to ?","['Horror', 'Mystery', 'Supernatural']",[],Kids,,"Satou, Midori (Story)",0,"[0, 0, 0]"
Online! (Online! The Unbeatable Game),,,26968,63665,41,0,Novel,Unknown,Unknown,Publishing,"Oct  13, 2011 to ?",[],['Video Game'],Kids,,"Ootsuka, Shinichirou (Art), Amagaeru, Midori (Story)",0,"[0, 0, 0]"
Crazy Diamond no Akuryou-teki Shitsuren: JoJo no Kimyou na Bouken yori (JoJo's Bizarre Adventure: Crazy Heartbreakers),,,27009,37131,184,5,Novel,1,8,Finished,"Jun  19, 2023","['Action', 'Adventure']",[],,,"Kadono, Kouhei (Story)",0,"[0, 0, 0]"
Kaze ga Tsuyoku Fuiteiru (Run with the Wind),,,27027,68835,26,2,Novel,1,12,Finished,"Sep  22, 2006","['Drama', 'Sports']",['Adult Cast'],,,"Miura, Shion (Story)",0,"[0, 0, 0]"
The Advanced Player of the Tutorial Tower,,,27041,71712,13,0,Novel,Unknown,Unknown,Publishing,"Feb  5, 2021 to ?","['Action', 'Adventure', 'Fantasy']",[],,,Bangguseok Kim-ssi (Story),0,"[0, 0, 0]"
Onmyouji to Tengugan (Onmyoji and Tengu Eyes),,,27050,47057,100,1,Novel,Unknown,Unknown,Publishing,"Aug  20, 2020 to ?","['Mystery', 'Supernatural']",[],Josei,,"Utamine, Yoshiko (Story)",1,"[1, 0, 0]"
Dinghai Fusheng Lu (Dinghai Fusheng Records),,,27066,63367,42,1,Novel,4,Unknown,Finished,Nov  2019 to Jul  2020,"['Action', 'Fantasy']",['Historical'],,,Fei Tian Ye Xiang (Story),0,"[0, 0, 0]"
Moumoku no Orihime wa Koukyuu de Koutei to no Koi wo Tsumugu (A Weaver Spins a Tale of Blind Love),,,27077,67321,30,0,Novel,Unknown,Unknown,Publishing,"Feb  12, 2020 to ?","['Fantasy', 'Mystery', 'Romance']",['Historical'],,,"Kobayakawa, Mahiro (Story)",0,"[0, 0, 0]"
Undead Girl Murder Farce,,,27088,19654,696,10,Novel,Unknown,Unknown,Publishing,"Dec  17, 2015 to ?","['Mystery', 'Supernatural']","['Detective', 'Historical', 'Vampire']",,,"Aosaki, Yuugo (Story)",0,"[0, 0, 0]"
Tianbao Fuyao Lu (Legend of Exorcism),,,27177,52805,73,1,Novel,5,100,Finished,Jul  2018 to Nov  2019,"['Action', 'Adventure', 'Boys Love', 'Fantasy']",['Historical'],,,Fei Tian Ye Xiang (Story),0,"[0, 0, 0]"
Gekijouban Psycho-Pass,,,27223,50745,82,1,Novel,1,Unknown,Finished,"Mar  10, 2016","['Action', 'Sci-Fi']","['Adult Cast', 'Detective', 'Military']",,,"Fukami, Makoto (Story)",0,"[0, 0, 0]"
Kimetsu no Yaiba Novelize,,,27250,31828,267,4,Novel,10,121,Finished,"Jun  26, 2020 to Jul  14, 2023","['Action', 'Fantasy']",['Historical'],Kids,,"Matsuda, Shuka (Story), Hano, Makimi (Story)",0,"[0, 0, 0]"
