Title,Score,Vote,Ranked,Popularity,Members,Favorite,Types,Volumes,Chapters,Status,Published,Genres,Themes,Demographic,Serialization,Author,Total Review,Type Review
Muffled Message,,,43875,48791,91,0,One-shot,Unknown,1,Finished,"Nov  25, 2013",['Drama'],[],,Issue,"Song, Ha (Story & Art)",0,"[0, 0, 0]"
Home for Lost Children,,,43903,50512,83,0,One-shot,Unknown,1,Finished,"Jul  24, 2010","['Comedy', 'Supernatural']",[],Shoujo,Issue,RAHWIA (Story & Art),0,"[0, 0, 0]"
Meminisse: Sai x Rai,,,43905,36978,186,0,One-shot,Unknown,1,Finished,"Oct  26, 2013","['Action', 'Supernatural']",[],Seinen,Comic Alive,"Shiozuka, Makoto (Story & Art)",0,"[0, 0, 0]"
Heart Throbbing Holidays - Are You Ready?,,,43908,39192,161,0,One-shot,Unknown,1,Finished,2012,['Romance'],[],Shoujo,,Lemon Green (Story & Art),0,"[0, 0, 0]"
Toshokan Kyuuseishu Club,,,43913,50513,83,0,One-shot,Unknown,1,Finished,"Dec  27, 2013",[],[],Shounen,Shounen Jump NEXT!,"Akatsuki, Akira (Story & Art)",0,"[0, 0, 0]"
My Heaven,,,43924,43420,124,0,One-shot,Unknown,1,Finished,2012,"['Drama', 'Romance']",[],Shoujo,Issue,"Kim, Rack-Hyun (Story & Art)",0,"[0, 0, 0]"
Basilisk no Michi,,,43970,42335,133,0,One-shot,Unknown,1,Finished,"Jul  27, 2013",['Slice of Life'],[],Josei,Flowers (Monthly),"Yamanaka, Hiko (Story & Art)",0,"[0, 0, 0]"
"Hataraite Kudasai, Haruko-sensei!",,,44049,38519,168,0,One-shot,Unknown,1,Finished,"Dec  25, 2013",['Comedy'],['Crossdressing'],Seinen,WAaI! Mahalo,"Fujishiro, Hyaku (Story & Art)",0,"[0, 0, 0]"
Hanaji,,,44113,30835,287,1,One-shot,Unknown,1,Finished,"May  19, 2009",['Ecchi'],[],Seinen,Young Champion Retsu,Tsuyatsuya (Story & Art),0,"[0, 0, 0]"
Hisoka Returns! - Another Story,,,44123,60675,49,0,One-shot,Unknown,1,Finished,"Jun  20, 2004 to Jul  20, 2004",['Supernatural'],[],Shounen,Comic Seed!,"Yagami, Ken (Story & Art)",0,"[0, 0, 0]"
Tokyo Wonder Boys,,,44129,42510,131,0,One-shot,Unknown,1,Finished,"Oct  9, 2012",['Sports'],[],Shounen,Shounen Jump NEXT!,"Date, Tsunehiro (Art), Shimoyama, Kento (Story)",0,"[0, 0, 0]"
Yell,,,44197,41077,143,1,One-shot,Unknown,1,Finished,"Jul  18, 2012",['Slice of Life'],[],Shounen,GFantasy,Zen (Story & Art),0,"[0, 0, 0]"
Loose-Leaf no Chiru Aki ni,,,44363,68587,27,0,One-shot,Unknown,1,Finished,"Feb  10, 2007",[],[],Shoujo,LaLa DX,"Kandachi, Kumiko (Story & Art)",0,"[0, 0, 0]"
Non-Sugar & Straight,,,44364,69624,23,0,One-shot,Unknown,1,Finished,"Feb  10, 2009",[],[],Shoujo,LaLa DX,"Kandachi, Kumiko (Story & Art)",0,"[0, 0, 0]"
Ori no Kagi,,,44369,47114,100,0,One-shot,Unknown,1,Finished,"Apr  9, 2011","['Drama', 'Romance']",[],Shoujo,LaLa DX,"Nogiri, Youko (Story & Art)",0,"[0, 0, 0]"
To Start,,,44379,59835,51,0,One-shot,Unknown,1,Finished,2013,"['Romance', 'Slice of Life']",[],Shoujo,Issue,Ilwoel (Story & Art),0,"[0, 0, 0]"
Toshokan no Minarai Shisho,,,44383,38874,164,0,One-shot,Unknown,1,Finished,"Apr  4, 2014",['Fantasy'],[],Shounen,Jump SQ.,"Izumi, Mitsu (Story & Art)",0,"[0, 0, 0]"
"Gochuumon wa, Okimari desu ka.",,,44426,48615,92,0,One-shot,Unknown,1,Finished,"Apr  13, 2014",['Romance'],[],Shoujo,Bessatsu Friend,"Harada, Yui (Story & Art)",0,"[0, 0, 0]"
Ooki-kun to Kosame-chan,,,44447,51651,78,0,One-shot,Unknown,1,Finished,"Apr  4, 2013","['Comedy', 'Ecchi']",['School'],Seinen,Young Jump,"Furukawa, Shiori (Story & Art)",0,"[0, 0, 0]"
Moonrakers,,,44452,43246,126,0,One-shot,Unknown,1,Finished,"Dec  27, 2012",['Sci-Fi'],['Space'],Seinen,Miracle Jump,"Ebina, Seiji (Story & Art)",0,"[0, 0, 0]"
Meisou! Underworld,,,44453,39315,159,0,One-shot,Unknown,1,Finished,"Apr  30, 2013",['Supernatural'],['Mythology'],Seinen,Miracle Jump,"Tanaka, Motoi (Story & Art)",0,"[0, 0, 0]"
Westall Gensou: Tynemouth e no Tabi,,,44490,31591,272,0,One-shot,Unknown,1,Finished,2006,[],['Historical'],,,"Miyazaki, Hayao (Story & Art)",1,"[1, 0, 0]"
Ato Ippon no Otoko,,,44513,46107,106,0,One-shot,Unknown,1,Finished,"May  15, 2014",['Sports'],['Team Sports'],Seinen,Young Jump,"Kindaichi, Renjuurou (Art), Morita, Masanori (Story)",0,"[0, 0, 0]"
Rūnin: The Ronin in the Ruined City,,,44514,48618,92,0,One-shot,Unknown,1,Finished,"Apr  23, 2014",['Sci-Fi'],[],Seinen,Young Jump,"Saruwatari, Tetsuya (Story & Art)",0,"[0, 0, 0]"
Kinnikuman: Kiseki no Kyuseishu Densetsu no Maki,,,44544,44182,119,0,One-shot,Unknown,1,Finished,"Apr  24, 2014",[],['Martial Arts'],Seinen,Grand Jump Premium,Yudetamago (Story & Art),0,"[0, 0, 0]"
Kuroki Ayakashi no Gogogo,,,44577,42673,130,0,One-shot,Unknown,1,Finished,"Apr  14, 2014",['Fantasy'],[],Shounen,Shounen Jump (Weekly),"Iwamoto, Naoki (Story & Art)",0,"[0, 0, 0]"
Kogeru,,,44622,70746,18,0,One-shot,Unknown,1,Finished,2007,[],[],Shoujo,Deluxe Margaret,"Yawata, Aki (Story & Art)",0,"[0, 0, 0]"
Goutou vs Gouyoku,,,44715,44054,120,0,One-shot,Unknown,1,Finished,"Jan  30, 2009",['Comedy'],[],Seinen,Big Gangan,"Suzuki, Kunihiko (Story & Art)",0,"[0, 0, 0]"
Kotonoha Hira,,,44742,42805,129,0,One-shot,Unknown,1,Finished,"Oct  13, 2010",['Supernatural'],[],Shoujo,Nemuki,Yuu (Story & Art),0,"[0, 0, 0]"
Obaachan no Poi,,,44797,38215,171,0,One-shot,Unknown,1,Finished,"Apr  25, 2014",['Romance'],[],Seinen,Comic Zenon,"Yoshii, Yuu (Story & Art)",0,"[0, 0, 0]"
Minna ni Atte Boku ni Nai.,,,44799,46460,104,1,One-shot,Unknown,1,Finished,"Apr  25, 2014",['Comedy'],[],Seinen,Comic Zenon,"Kamino, Ruri (Story & Art)",0,"[0, 0, 0]"
Hitori Shizuka,,,44802,37420,181,0,One-shot,Unknown,1,Finished,"Feb  25, 2014",[],[],Seinen,Comic Zenon,Himuro (Story & Art),0,"[0, 0, 0]"
Eikyuu Fumetsu Devil Point,,,44814,31055,282,0,One-shot,Unknown,1,Finished,"Mar  31, 2014",[],[],Shounen,Shounen Jump (Weekly),"Shinohara, Kenta (Story & Art)",0,"[0, 0, 0]"
"Adekan: Mata, Ame no Koro ni wa",,,44818,32305,257,0,One-shot,Unknown,1,Finished,"Apr  25, 2012",[],[],Shoujo,,"Nao, Tsukiji (Story & Art)",1,"[1, 0, 0]"
Tsutau,,,44833,40392,149,0,One-shot,Unknown,1,Finished,"Nov  25, 2013",[],[],Seinen,Comic Zenon,"Fuyui, Sumomo (Story & Art)",0,"[0, 0, 0]"
Kataomoi Couple,,,44835,37265,183,0,One-shot,Unknown,1,Finished,"Jul  24, 2013",['Romance'],['School'],Shoujo,Cheese!,"Asano, Aya (Story & Art)",0,"[0, 0, 0]"
Kage Fumikiri,,,44853,58073,56,0,One-shot,Unknown,1,Finished,"Jul  25, 2014",['Supernatural'],[],Seinen,Comic Zenon,"Okamoto, Eri (Story & Art)",0,"[0, 0, 0]"
Shindou-ke no Jijou,,,44896,45586,109,0,One-shot,Unknown,1,Finished,"May  28, 2014","['Comedy', 'Slice of Life']",[],Josei,Comic Spica,"Murakami, Maki (Story & Art)",0,"[0, 0, 0]"
Shoujo Jump,,,45010,39745,155,0,One-shot,Unknown,1,Finished,"Dec  26, 2011",['Sports'],[],Shoujo,The Hana to Yume,"Kurumi, Yuu (Story & Art)",0,"[0, 0, 0]"
Killzone,,,45037,48114,94,0,One-shot,Unknown,1,Finished,"Aug  26, 2013","['Action', 'Sci-Fi']",['Military'],Shounen,Shounen Ace,"Mukojima, Kamome (Story & Art)",0,"[0, 0, 0]"
Akuheki Nurse,,,45072,45718,108,0,One-shot,Unknown,1,Finished,"Mar  24, 2014",['Romance'],[],Shoujo,Cheese!,"Fujio, Ai (Story & Art)",0,"[0, 0, 0]"
Strike Witches: Kimi to no Kizuna no Katachi,,,45105,33879,231,0,One-shot,Unknown,1,Finished,"May  26, 2010","['Action', 'Sci-Fi', 'Ecchi']",['Military'],Shounen,Comp Ace,Urotan (Story & Art),0,"[0, 0, 0]"
Hijiyama-san no Mimi,,,45185,47123,100,0,One-shot,Unknown,1,Finished,"Apr  3, 2014",['Drama'],[],Seinen,Morning,"Kouno, Fumiyo (Story & Art)",0,"[0, 0, 0]"
Juju Noro!,,,45192,40230,150,1,One-shot,Unknown,1,Finished,"Jul  9, 2014","['Supernatural', 'Ecchi']",['School'],Shounen,Bessatsu Shounen Magazine,"Akatsuki, Myuuto (Story & Art)",0,"[0, 0, 0]"
Yoakemono,,,45235,39978,153,0,One-shot,Unknown,1,Finished,"Mar  22, 2014",['Action'],['Historical'],Shounen,Jump VS,"Shibata, Yuusaku (Story & Art)",0,"[0, 0, 0]"
Marufuku Kataomoi Extra,,,45270,63340,42,0,One-shot,Unknown,1,Finished,"Feb  22, 2013",['Romance'],[],Shoujo,Hana to Yume Online,"Eban, Fumi (Story & Art)",0,"[0, 0, 0]"
"Nagareboshi, Okkochita",,,45322,37053,185,0,One-shot,Unknown,1,Finished,"Feb  1, 2011","['Boys Love', 'Comedy']",[],,HertZ,"Ogura, Muku (Story & Art)",0,"[0, 0, 0]"
Country Road,,,45376,54692,66,0,One-shot,Unknown,1,Finished,"Jan  1, 2008",['Action'],[],Shounen,Akamaru Jump,"Kobayashi, Tsutomu (Art), Yoshida, Takuro (Story)",0,"[0, 0, 0]"
Hatsukoi,,,45393,40819,145,0,One-shot,Unknown,1,Finished,"Apr  9, 2014",['Drama'],['School'],Josei,Rakuen Web Zoukan,Fujio (Story & Art),0,"[0, 0, 0]"
Please Wings!,,,45422,67845,29,0,One-shot,Unknown,1,Finished,"Oct  31, 2005",[],[],Shoujo,Wink,Sa-Sook (Story & Art),0,"[0, 0, 0]"
"Namhui Brother, Xixi",,,45423,66192,34,0,One-shot,Unknown,1,Finished,"Jul  1, 2006",[],[],Shoujo,Wink,Sa-Sook (Story & Art),0,"[0, 0, 0]"
Othello Games,,,45558,61706,46,0,One-shot,Unknown,1,Finished,"May  20, 2011","['Comedy', 'Romance']",['School'],Shoujo,Hana to Yume,"Kurumi, Yuu (Story & Art)",0,"[0, 0, 0]"
Yuki-sensei no Shinjitsu,,,45559,63896,40,0,One-shot,Unknown,1,Finished,"May  20, 2011",['Romance'],['School'],Shoujo,Hana to Yume,"Yukina, Kinako (Story & Art)",0,"[0, 0, 0]"
Kimi Complex,,,45560,65062,37,0,One-shot,Unknown,1,Finished,"May  20, 2011",['Romance'],['School'],Shoujo,Hana to Yume,"Oto, Yuki (Story & Art)",0,"[0, 0, 0]"
Shiiku no Jikan,,,45570,45721,108,0,One-shot,Unknown,1,Finished,"Aug  6, 2014",['Ecchi'],[],Seinen,Grand Jump,Haruki (Story & Art),0,"[0, 0, 0]"
Otome Claw,,,45571,41242,142,0,One-shot,Unknown,1,Finished,"Feb  7, 2013","['Action', 'Ecchi']",['School'],Shounen,Shounen Champion (Weekly),"Yoshitomi, Akihito (Story & Art)",0,"[0, 0, 0]"
Juunigatsu no Heartbeat,,,45592,35121,212,1,One-shot,Unknown,1,Finished,"Dec  26, 2012",['Girls Love'],[],,,Kobano (Story & Art),0,"[0, 0, 0]"
Chameleon,,,45703,37168,184,0,One-shot,Unknown,1,Finished,"Mar  26, 2008","['Action', 'Comedy', 'Romance']","['Parody', 'School']",Shounen,Shounen Magazine (Weekly),"Mashima, Hiro (Art), Kase, Atsushi (Story)",0,"[0, 0, 0]"
A Strange Saturday Afternoon,,,45834,37333,182,0,One-shot,Unknown,1,Finished,Not available,"['Boys Love', 'Drama']",[],,,"Na, Yeri (Story & Art)",0,"[0, 0, 0]"
Sapphism no Gensou: The Case of H.B. Polarstar,,,45881,43139,127,0,One-shot,Unknown,1,Finished,"Jul  27, 2004",[],['School'],,Yuri Shimai,"Koume, Keito (Story & Art)",0,"[0, 0, 0]"
Yakusoku no Tane,,,45909,35939,200,0,One-shot,Unknown,1,Finished,"Jul  11, 2014","['Drama', 'Romance']",[],,Comic@loid,"Kagisora, Tomiyaki (Art), 40mP (Story)",0,"[0, 0, 0]"
Quintilis no Umi,,,45963,39792,154,1,One-shot,Unknown,1,Finished,"Jun  21, 2007",['Slice of Life'],[],,Dengeki Daioh,"Naruko, Hanaharu (Story & Art)",0,"[0, 0, 0]"
Water Crisis,,,45993,39530,157,0,One-shot,Unknown,1,Finished,"Nov  25, 2014",[],['School'],Seinen,Comic Zenon,"Kurokawa, Tatsuhiro (Story & Art)",0,"[0, 0, 0]"
Hyoja Story,,,45994,68226,27,0,One-shot,Unknown,1,Finished,"Jan  14, 2006",[],[],Shoujo,Wink,Sa-Sook (Story & Art),0,"[0, 0, 0]"
Karamaru,,,45998,61312,47,0,One-shot,Unknown,1,Finished,"Jul  11, 2014",['Romance'],['School'],Shoujo,Bessatsu Friend,"Shiina, Marika (Story & Art)",0,"[0, 0, 0]"
Kinnikuman Choujin Retsuden: Wolfman no Maki - Dohyojou no Mononofu,,,46278,41441,140,0,One-shot,Unknown,1,Finished,"Jan  7, 2015",['Action'],['Martial Arts'],Seinen,Grand Jump,Yudetamago (Story & Art),0,"[0, 0, 0]"
Suuji Danshi x Renai Shoujo,,,46288,40842,145,0,One-shot,Unknown,1,Finished,"Oct  2, 2014","['Comedy', 'Romance']",['School'],,Gangan Online,"Yoshida, Morohe (Story & Art)",0,"[0, 0, 0]"
Fukigen na Majo to Uchiki na Kedamono,,,46379,38686,166,0,One-shot,Unknown,1,Finished,"Dec  27, 2010","['Comedy', 'Romance']",['School'],Shoujo,The Hana to Yume,"Unohana, Nagi (Story & Art)",0,"[0, 0, 0]"
Aishi no Salome,,,46422,43926,121,0,One-shot,Unknown,1,Finished,"Jul  20, 2010","['Drama', 'Girls Love']",['School'],Shoujo,Hana to Yume,"Takao, Shigeru (Story & Art)",0,"[0, 0, 0]"
Allie yo Juu wo Ute!,,,46459,45992,106,0,One-shot,Unknown,1,Finished,"Jan  21, 2015","['Action', 'Adventure']",['Historical'],Seinen,Grand Jump,"Akimoto, Osamu (Story & Art)",1,"[0, 1, 0]"
Nurse Support,,,46516,57380,58,0,One-shot,Unknown,1,Finished,"Jan  10, 2014",['Ecchi'],[],Seinen,Young Comic,"Sensouji, Kinoto (Story & Art)",0,"[0, 0, 0]"
Underground,,,46568,43010,128,0,One-shot,Unknown,1,Finished,"May  14, 2014","['Drama', 'Supernatural']",[],Josei,Zoukan flowers,"Kodama, Yuki (Story & Art)",0,"[0, 0, 0]"
Dr. Oddball: OHP Kirioin Kaoru,,,46574,68227,27,0,One-shot,Unknown,1,Finished,"Jul  24, 2014",[],[],Seinen,Morning,"Koshino, Ryou (Story & Art)",0,"[0, 0, 0]"
Yozora no Albireo (Albireo in the night sky),,,46604,32987,245,0,One-shot,Unknown,1,Finished,"Dec  24, 2013",['Comedy'],['Crossdressing'],Shoujo,LaLa,"Hagio, Akira (Story & Art)",0,"[0, 0, 0]"
Kuromitsu-sama Mairu!,,,46611,45624,109,0,One-shot,Unknown,1,Finished,"Jun  15, 2009","['Action', 'Comedy']",['Historical'],Shounen,Shounen Jump (Weekly),"Iwamoto, Naoki (Story & Art)",0,"[0, 0, 0]"
Song in Blue,,,46736,50121,84,0,One-shot,Unknown,1,Finished,2003,[],[],Josei,Anise Magazine,"Amano, Tenshi (Story & Art)",0,"[0, 0, 0]"
Yuki no Yousei,,,46804,59460,52,0,One-shot,Unknown,1,Finished,"Nov  18, 2010",['Girls Love'],[],,Comic Yuri Hime,"Kashiwabara, Mami (Story & Art)",0,"[0, 0, 0]"
Samurai Komachi,,,46810,37558,179,0,One-shot,Unknown,1,Finished,"Oct  10, 2009","['Action', 'Supernatural']",['School'],Shoujo,Beans Ace,Watari (Story & Art),0,"[0, 0, 0]"
Firescooter☆,,,47026,36452,193,0,One-shot,Unknown,1,Finished,Jan  1984,['Comedy'],[],,Manga Animec,"Tanaka, Tatsuyuki (Story & Art)",0,"[0, 0, 0]"
Futometic Love,,,47046,41968,136,0,One-shot,Unknown,1,Finished,"Oct  12, 2010","['Comedy', 'Girls Love']",[],,Tsubomi,"Ogawa, Hidari (Story & Art)",0,"[0, 0, 0]"
Headphone no Otoko,,,47174,69205,25,0,One-shot,Unknown,1,Finished,"Nov  4, 2004",[],[],Seinen,Morning,"Ishikawa, Masayuki (Story & Art)",0,"[0, 0, 0]"
Teşekkür Ederim,,,47175,51767,77,1,One-shot,Unknown,1,Finished,"Apr  24, 2014",[],['Historical'],Seinen,Morning,"Ishikawa, Masayuki (Story & Art)",0,"[0, 0, 0]"
Sasabunechou Konjaku,,,47257,40034,152,0,One-shot,Unknown,1,Finished,"Apr  17, 2007","['Action', 'Supernatural']",[],Shounen,GFantasy,"Kusano, Riku (Story & Art)",0,"[0, 0, 0]"
Cain,,,47282,38303,170,0,One-shot,Unknown,1,Finished,Not available,"['Drama', 'Fantasy']",[],Shoujo,Comic ZERO-SUM,"Asada, Yasuka (Story & Art)",0,"[0, 0, 0]"
Tandem,,,47288,45872,107,0,One-shot,Unknown,1,Finished,"Jun  16, 2006",['Romance'],['School'],Seinen,Young Animal Island,"Fumizuki, Kou (Story & Art)",0,"[0, 0, 0]"
Allegoria no Lion (The Lion of Allegoria),,,47418,37764,176,2,One-shot,Unknown,1,Finished,2009,"['Romance', 'Supernatural']",[],Shoujo,LaLa,"Mizuno, Tooko (Story & Art)",0,"[0, 0, 0]"
Kanojo to Shinigami (She and the Shinigami),,,47465,35154,211,0,One-shot,Unknown,1,Finished,Not available,"['Girls Love', 'Supernatural']",[],,,None,0,"[0, 0, 0]"
Girls Be Lovely!!,,,47472,41305,141,0,One-shot,Unknown,1,Finished,Not available,['Romance'],['School'],Shoujo,ChuChu,"Kohaku, Naoto (Story & Art)",0,"[0, 0, 0]"
Mermaid Moon,,,47474,38497,168,1,One-shot,Unknown,1,Finished,Jan  1996,['Supernatural'],['Mythology'],Shoujo,,"Tsukuba, Sakura (Story & Art)",0,"[0, 0, 0]"
Zip-per,,,47483,60085,50,0,One-shot,Unknown,1,Finished,2010,"['Action', 'Sports']",[],Shounen,Akamaru Jump,None,0,"[0, 0, 0]"
Tentai Senshi Sunred SP,,,47554,43658,123,0,One-shot,Unknown,1,Finished,2008,[],[],Seinen,Young Gangan,"Song, Ji-Hyung (Story & Art), Kubota, Makoto (Story & Art)",1,"[1, 0, 0]"
Nekoneko Murders,,,47589,57974,56,0,One-shot,Unknown,1,Finished,Not available,['Comedy'],[],,,None,0,"[0, 0, 0]"
Nekoneko Magicians,,,47590,58416,55,0,One-shot,Unknown,1,Finished,Not available,['Comedy'],[],,,None,0,"[0, 0, 0]"
Seitokai,,,47648,64490,39,0,One-shot,Unknown,1,Finished,Not available,['Romance'],['School'],Shoujo,,"Ooya, Kazumi (Story & Art)",0,"[0, 0, 0]"
Wana Wana Kiss ~Sweet V.D.~,,,47702,59213,53,0,One-shot,Unknown,1,Finished,2010,['Boys Love'],['School'],,Magazine Be x Boy,"Tarira, Bee (Story & Art)",0,"[0, 0, 0]"
X'mas Heart,,,47729,46790,102,0,One-shot,Unknown,1,Finished,Not available,['Boys Love'],[],,,"Murakami, Maki (Story & Art)",0,"[0, 0, 0]"
Korette Happy?,,,47738,38615,167,0,One-shot,Unknown,1,Finished,"Dec  29, 2003",['Romance'],[],Shoujo,Ribon Magazine,"Shiina, Ayumi (Story & Art)",0,"[0, 0, 0]"
Tamaki Kurusensu,,,47793,61044,48,1,One-shot,Unknown,1,Finished,2008,[],[],Shoujo,Margaret,"Himegami, Hiro (Story & Art)",0,"[0, 0, 0]"
Bijutsukei Danshi,,,47829,50668,82,0,One-shot,Unknown,1,Finished,Mar  2010,['Comedy'],['School'],Shoujo,Comic Avarus,"Tootsuki, Shiya (Story & Art)",0,"[0, 0, 0]"
Enkiriya Enmusubi,,,47830,60090,50,0,One-shot,Unknown,1,Finished,Dec  2008,"['Comedy', 'Supernatural']",[],Shoujo,Comic Avarus,"Matsushi, Gura (Story & Art)",0,"[0, 0, 0]"
Hemlock,,,47831,54995,65,0,One-shot,Unknown,1,Finished,Mar  2009,['Action'],[],,Comic Avarus,"Kinashi, Runamu (Story & Art)",0,"[0, 0, 0]"
Kamisama no Negaigoto. (God's Wish),,,47833,50669,82,0,One-shot,Unknown,1,Finished,Feb  2009,"['Drama', 'Supernatural']",[],Seinen,Comic Avarus,"Aie, Minoru (Story & Art)",0,"[0, 0, 0]"
Kyokkei Exit (Capital Punishment Exit),,,47834,51807,77,0,One-shot,Unknown,1,Finished,Jan  2009,"['Drama', 'Mystery', 'Supernatural']",[],,Comic Avarus,"Akisawa, Maki (Story & Art)",0,"[0, 0, 0]"
Yaki (Night Demon),,,47835,59758,51,1,One-shot,Unknown,1,Finished,Mar  2009,"['Action', 'Supernatural']",[],Seinen,Comic Avarus,Ritsuhiro (Story & Art),0,"[0, 0, 0]"
Kotodama Koro koro,,,47846,57192,58,1,One-shot,Unknown,1,Finished,"Jan  20, 2010",['Romance'],['School'],Shoujo,Hana to Yume,"Shiwasu, Yuki (Story & Art)",0,"[0, 0, 0]"
Milk and Water,,,47980,66863,32,0,One-shot,Unknown,1,Finished,Oct  2008,"['Drama', 'Slice of Life']",[],Seinen,Fellows!,"Kogurashi, Sakiko (Story & Art)",0,"[0, 0, 0]"
Niji no Jikan no Ruka,,,47982,64495,39,0,One-shot,Unknown,1,Finished,"Jan  19, 2009","['Drama', 'Fantasy', 'Romance', 'Supernatural']",[],Josei,,"Hoshino, Memi (Story & Art)",0,"[0, 0, 0]"
Attemo Nakutemo Neko no Shippo (There's No Cat Tail),,,47991,39049,162,1,One-shot,Unknown,1,Finished,2006,[],[],Shoujo,Melody,"Sakuno, Yasuko (Story & Art)",0,"[0, 0, 0]"
Ultimate!! Hentai Kamen - Eien no Hentai Roman Hikou no Maki,,,48018,27694,366,1,One-shot,Unknown,1,Finished,"Sep  18, 2009","['Action', 'Comedy', 'Drama']",['Gag Humor'],,,"Ando, Keishuu (Story & Art)",0,"[0, 0, 0]"
King's Prophet,,,48148,51015,80,0,One-shot,Unknown,1,Finished,Not available,"['Boys Love', 'Drama', 'Horror']",['Historical'],,,None,0,"[0, 0, 0]"
Otome Kakumei Ayame no! Gaiden,,,48150,37139,184,0,One-shot,Unknown,1,Finished,"Apr  2, 2009","['Fantasy', 'Girls Love', 'Supernatural']",['School'],,Gangan Online,"Higa, Yukari (Art), Shimo, Fumihiko (Story)",0,"[0, 0, 0]"
Rockman 10: Extra F,,,48194,41210,142,0,One-shot,Unknown,1,Finished,"Apr  30, 2010","['Action', 'Adventure']",[],,,"Izuki, Kouji (Story & Art)",0,"[0, 0, 0]"
Transformers: Full Throttle Scramble Power!,,,48291,43497,124,0,One-shot,Unknown,1,Finished,1986,"['Action', 'Adventure', 'Sci-Fi']",['Mecha'],Kids,Comic Bonbon,None,0,"[0, 0, 0]"
Transformers G-2: Aratanaru Tatakai!!,,,48292,42940,128,1,One-shot,Unknown,1,Finished,Aug  1995,"['Action', 'Adventure', 'Sci-Fi']",['Mecha'],Kids,Comic Bonbon,"Tanaka, Masahito (Story & Art)",0,"[0, 0, 0]"
Brother☆Everyday,,,48312,62820,43,0,One-shot,Unknown,1,Finished,Not available,['Slice of Life'],['School'],Shoujo,Asuka,"Hinomoto, Kagura (Story & Art)",0,"[0, 0, 0]"
Hebi No Recipe,,,48336,56029,62,0,One-shot,Unknown,1,Finished,Not available,"['Adventure', 'Supernatural']",[],Shoujo,Asuka,"Akizuki, Kaine (Story & Art)",0,"[0, 0, 0]"
Bonsai Shi to Ibara Jou,,,48342,35486,206,0,One-shot,Unknown,1,Finished,"Aug  10, 1998",['Romance'],['School'],Shoujo,LaLa DX,"Hino, Matsuri (Story & Art)",0,"[0, 0, 0]"
"Junshin ni, Akuma tekini... (The Angel, and the Devil)",,,48368,33604,235,0,One-shot,Unknown,1,Finished,Nov  1995,"['Comedy', 'Romance']",['School'],Shoujo,LaLa,"Hino, Matsuri (Story & Art)",0,"[0, 0, 0]"
Koyomishowa,,,48370,50979,81,0,One-shot,Unknown,1,Finished,"Dec  10, 2007",['Romance'],[],Shoujo,LaLa DX,"Machida, Shikaku (Story & Art)",0,"[0, 0, 0]"
Sweet Sweet Generation,,,48401,40037,152,0,One-shot,Unknown,1,Finished,2004,"['Slice of Life', 'Ecchi']",['School'],,Biblos,"Koike, Sadaji (Story & Art)",0,"[0, 0, 0]"
Party7,,,48430,49701,86,0,One-shot,Unknown,1,Finished,2005,"['Action', 'Boys Love', 'Comedy']",[],Shoujo,Wings,None,0,"[0, 0, 0]"
Mushroom Boy,,,48468,49702,86,1,One-shot,Unknown,1,Finished,Not available,[],[],Shoujo,,"Han, Lu (Story & Art)",0,"[0, 0, 0]"
Angel Fusion,,,48525,39952,153,0,One-shot,Unknown,1,Finished,Not available,['Sci-Fi'],[],,,None,0,"[0, 0, 0]"
Kaze no Ou,,,48526,32923,246,0,One-shot,Unknown,1,Finished,2009,['Slice of Life'],"['Mecha', 'Music']",Shounen,Jump SQ.,"Kitoh, Mohiro (Story & Art)",0,"[0, 0, 0]"
Sewn Souls,,,48527,40354,149,0,One-shot,Unknown,1,Finished,2005,"['Drama', 'Romance']",[],,,Rain (Story & Art),0,"[0, 0, 0]"
Noirstorborg,,,48542,54567,67,0,One-shot,Unknown,1,Finished,"Dec  19, 2007",['Fantasy'],['Psychological'],,Comic Ryu,"Swee Chin, Foo (Story & Art)",0,"[0, 0, 0]"
FSc's Japan Diary,,,48543,64497,39,0,One-shot,Unknown,1,Finished,"Dec  19, 2007",['Slice of Life'],[],,Comic Ryu,"Swee Chin, Foo (Story & Art)",0,"[0, 0, 0]"
Tobidasu! Doubutsuen,,,48725,49443,87,0,One-shot,Unknown,1,Finished,"Sep  16, 2011","['Comedy', 'Slice of Life']",[],Seinen,Young Gangan,"Kiuraki, Juuichi (Story & Art)",0,"[0, 0, 0]"
Fuwa♡Kyun,,,48755,34381,223,0,One-shot,Unknown,1,Finished,"Oct  25, 2010","['Comedy', 'Romance']",['Crossdressing'],,WAaI!,"Konata, Hyuura (Story & Art)",0,"[0, 0, 0]"
Monster Hunter Trip Edition,,,48771,30366,297,3,One-shot,Unknown,1,Finished,Not available,"['Action', 'Comedy', 'Romance']",['Parody'],Kids,Saikyou Jump,None,0,"[0, 0, 0]"
Zaniku no Natsu (Samurai Spirits Zankuro Musoken),,,48803,51022,80,0,One-shot,Unknown,1,Finished,"Jun  15, 1996","['Action', 'Adventure']","['Historical', 'Mythology', 'Samurai']",,Comic Gamest,"Hiroe, Rei (Story & Art)",0,"[0, 0, 0]"
Ghost Jim,,,48854,36389,194,1,One-shot,Unknown,1,Finished,2010,"['Action', 'Comedy', 'Sci-Fi', 'Supernatural']",[],Shounen,Shounen Jump NEXT!,"Kano, Yasuhiro (Story & Art)",0,"[0, 0, 0]"
