Title,Score,Vote,Ranked,Popularity,Members,Favorite,Types,Volumes,Chapters,Status,Published,Genres,Themes,Demographic,Serialization,Author,Total Review,Type Review
Mejirobana no Saku (A White Rose in Bloom),7.23,436,5609,6745,"3,047",26,Manga,Unknown,Unknown,Publishing,"Oct  31, 2017 to ?","['Drama', 'Girls Love']",[],Josei,Rakuen Le Paradis,"Nakamura, Asumiko (Story & Art)",2,"[2, 0, 0]"
One Piece Novel: Mugiwara Stories,7.23,255,5610,14774,"1,089",11,Light Novel,1,9,Finished,"Jul  7, 2017 to Nov  2, 2017","['Action', 'Adventure', 'Fantasy']",[],Shounen,One Piece Magazine,"Oda, Eiichiro (Art), Oosaki, Tomohito (Story)",0,"[0, 0, 0]"
Come On-a My House!,7.23,527,5611,12103,"1,438",9,Manga,6,25,Finished,"Aug  10, 2018 to Nov  12, 2021",['Romance'],[],Shoujo,Bessatsu Friend,"Nanba, Atsuko (Story & Art)",2,"[1, 1, 0]"
Miageru to Kimi wa (Looking Up You),7.23,4352,5612,1999,"10,429",102,Manga,4,33,Finished,"May  8, 2018 to Oct  8, 2019",['Romance'],[],Seinen,Evening,"Kobori, Makoto (Story & Art)",4,"[2, 2, 0]"
Petit Mignon: Juujin Omegaverse,7.23,239,5613,19376,713,2,Manga,2,22,Finished,"Dec  22, 2017 to Aug  22, 2022","['Boys Love', 'Fantasy', 'Slice of Life']",['Anthropomorphic'],,Daria,"Hasumi, Hana (Story & Art)",0,"[0, 0, 0]"
Joryuu Sakka to Yuki,7.23,566,5614,13132,"1,289",5,Manga,2,15,Finished,"Oct  12, 2018 to Jun  14, 2019","['Girls Love', 'Slice of Life']",['Historical'],,Gene pixiv,"Nagori, Yuu (Story & Art)",1,"[1, 0, 0]"
Isekai demo Bunan ni Ikitai Shoukougun,7.23,2362,5615,2649,"8,148",38,Manga,Unknown,Unknown,Publishing,"Feb  28, 2019 to ?","['Adventure', 'Fantasy']",['Isekai'],,MAGCOMI,"Antai (Story), Sasamine, Kou (Art)",1,"[1, 0, 0]"
Negative Yuusha to Maou-gun Kanbu,7.23,1281,5616,4471,"4,820",33,Doujinshi,Unknown,Unknown,Publishing,"Dec  29, 2018 to ?","['Comedy', 'Fantasy', 'Slice of Life']",[],,,Hama-chon (Story & Art),2,"[1, 1, 0]"
Konyaku Haki kara Hajimaru Akuyaku Reijou no Kangoku Slow Life (Prison Life Is Easy for a Villainess),7.23,247,5617,19520,704,10,Novel,2,46,Finished,"Jan  18, 2019","['Comedy', 'Fantasy']",['Villainess'],,,"Nabeshima, Tetsuhiro (Art), Yamazaki, Hibiki (Story)",0,"[0, 0, 0]"
Tensei shitara Akari dake Slime Datta Ken,7.23,169,5618,18656,757,51,Manga,Unknown,Unknown,Publishing,"Feb  22, 2021 to ?","['Comedy', 'Fantasy']","['Isekai', 'Parody']",,Suiyoubi no Sirius,"Minadori, Naya (Story & Art)",0,"[0, 0, 0]"
"""Toutosugite Yomenaaaaaaai!!"" 4P Short Stories",7.23,1119,5619,6386,"3,233",11,Manga,2,51,Finished,"Aug  26, 2019 to Feb  4, 2020",['Romance'],[],,,"Wakabayashi, Toshiya (Story & Art), Kakitsubata, Waka (Story & Art), Fujita (Story & Art), Natsu, Samako (Story & Art), Majiko (Story & Art), Sorato, Shunsuke (Story & Art), Medamayaki (Story & Art), Otsuji (Story & Art), 9℃ (Story & Art), Dorokawa, Megumi (Story & Art), Shiromanta (Story & Art), Bimita (Story & Art), Maki, Keigo (Story & Art), Morikawa, Yuu (Story & Art), Azuma, Fuyu (Story & Art), Suzuyuki (Story & Art), Yonoda, Kishi (Story & Art), Miiko (Story & Art), Ameno (Story & Art), Migihara (Story & Art), Kashiwagi, Kano (Story & Art), Sachiko (Story & Art), Yamaguchi, Eito (Story & Art), Sekaneko (Story & Art), Uma, Aguri (Story & Art), Hata, Natsuha (Story & Art), Kamena, Yuu (Story & Art), ma2 (Story & Art), Kishirimo (Story & Art), tunral (Story & Art)",0,"[0, 0, 0]"
Atarashii Ashi de Kakenukero. (Run on Your New Legs),7.23,328,5620,12156,"1,428",18,Manga,5,38,Finished,"Oct  28, 2019 to Nov  16, 2020","['Drama', 'Sports']",['School'],Seinen,Big Comic Spirits,"Midori, Wataru (Story & Art)",3,"[3, 0, 0]"
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II (Is It Wrong to Try to Pick Up Girls in a Dungeon? II),7.23,425,5621,7232,"2,786",13,Manga,Unknown,Unknown,Publishing,"Dec  6, 2019 to ?","['Action', 'Adventure', 'Fantasy']",[],Seinen,Young Gangan,"Yamachi, Taisei (Art), Omori, Fujino (Story)",0,"[0, 0, 0]"
Hidarite no Tame no Nijuusou (Piano Duo for the Left Hand),7.23,305,5622,10818,"1,677",11,Manga,9,44,Finished,"Aug  17, 2019 to Oct  17, 2023","['Drama', 'Supernatural']","['Music', 'Performing Arts']",Shounen,Shounen Magazine Edge,"Matsuoka, Kenta (Story & Art)",1,"[1, 0, 0]"
"Ishi ni Usubeni, Tetsu ni Hoshi",7.23,755,5623,11170,"1,609",3,One-shot,Unknown,1,Finished,"Apr  14, 2017","['Action', 'Comedy', 'Fantasy']",['Military'],Shounen,Jump SQ.Crown,"Endou, Tatsuya (Story & Art)",0,"[0, 0, 0]"
Seiyuu Radio no Uraomote,7.23,649,5624,6775,"3,029",18,Manga,Unknown,Unknown,Publishing,"Mar  27, 2020 to ?","['Comedy', 'Drama']","['School', 'Showbiz']",Seinen,Dengeki Maoh,"Nigatsu, Kou (Story), Makimoto, Umemi (Art)",0,"[0, 0, 0]"
"Konyaku Haki sareta Reijou wo Hirotta Ore ga, Ikenai Koto wo Oshiekomu: Oishii Mono wo Tabesasete Oshare wo Sasete, Sekaiichi Shiawase na Shoujo ni Produce! (I'm Giving the Disgraced Noble Lady I Rescued a Crash Course in Naughtiness: I'll Spoil Her with Delicacies and Style to Make Her the Happiest Woman in the World!)",7.23,1278,5625,3876,"5,596",39,Manga,Unknown,Unknown,Publishing,"Mar  26, 2020 to ?","['Comedy', 'Fantasy', 'Romance']",[],,Comic PASH!,"Katsura, Ichiho (Art), Fukada, Sametarou (Story)",1,"[1, 0, 0]"
Natsuaki-kun wa Kyou mo Kokuhaku shitai (Doing His Best to Confess),7.23,432,5626,10170,"1,820",2,Manga,5,31,Finished,"May  13, 2020 to Mar  13, 2023","['Comedy', 'Romance']",['School'],Shoujo,Bessatsu Friend,Satoru (Story & Art),0,"[0, 0, 0]"
86: Fragmental Neoteny,7.23,139,5627,15998,965,12,Manga,3,13,Finished,"Apr  27, 2021 to Oct  27, 2022","['Action', 'Sci-Fi']","['Mecha', 'Military']",Seinen,Comic Alive,"Asato, Asato (Story), Shinjou, Takuya (Art)",0,"[0, 0, 0]"
Kuroiwa Medaka ni Watashi no Kawaii ga Tsuujinai (Medaka Kuroiwa Is Impervious to My Charms),7.23,11372,5628,518,"35,478",367,Manga,Unknown,Unknown,Publishing,"May  26, 2021 to ?",['Comedy'],"['Love Status Quo', 'School']",Shounen,Shounen Magazine (Weekly),"Kuze, Ran (Story & Art)",20,"[12, 3, 5]"
Haru no Menuet,7.23,1102,5629,9291,"2,039",9,One-shot,Unknown,1,Finished,"Mar  29, 2014",['Girls Love'],['School'],,"Hirari,","Itou, Hachi (Story & Art)",1,"[1, 0, 0]"
Zui Wu Dao,7.23,2810,5630,3367,"6,444",55,Manhua,9,54,Finished,"Aug  9, 2013 to  2016","['Adventure', 'Comedy', 'Fantasy']",['Martial Arts'],,,"Feng Li, Shui Xang (Story), Han, Yan (Art)",5,"[3, 2, 0]"
Chuukan Kanriroku Tonegawa,7.23,246,5631,14476,"1,121",4,Manga,10,86,Finished,"Jun  20, 2015 to Jun  8, 2020",['Comedy'],"['Adult Cast', 'Parody', 'Psychological']",Seinen,Comic Days,"Hagiwara, Tensei (Story), Hashimoto, Tomohiro (Art), Miyoshi, Tomoki (Art)",0,"[0, 0, 0]"
Kanojo no Kuchizuke,7.23,540,5632,10099,"1,836",17,Doujinshi,Unknown,Unknown,Publishing,"Feb  1, 2015 to ?",['Girls Love'],[],,,"Yorita, Miyuki (Story & Art)",2,"[1, 1, 0]"
Boku Girl: Boku no Arbeit,7.23,122,5633,16322,938,10,Light Novel,1,7,Finished,"Sep  18, 2015","['Comedy', 'Romance', 'Supernatural']",['Magical Sex Shift'],,,"Sugito, Akira (Art), TAMA (Story)",0,"[0, 0, 0]"
Kao ni Dasenai Yoshizawa-kun,7.23,292,5634,12687,"1,351",9,Manga,4,30,Finished,"Apr  23, 2015 to Mar  23, 2017",['Comedy'],['School'],,Gangan Online,310 (Story & Art),1,"[1, 0, 0]"
The Girl from Class,7.23,1318,5635,7485,"2,681",20,Manhwa,1,28,Finished,"Dec  6, 2013","['Romance', 'Slice of Life']",['School'],,Naver Webtoon,"Park, Subong (Story & Art)",4,"[4, 0, 0]"
Kenka Banchou Otome: Koi no Battle Royal (Kenka Bancho Otome: Love's Battle Royale),7.23,1445,5636,4550,"4,717",48,Manga,2,8,Finished,"Jul  4, 2015 to Jan  25, 2017","['Action', 'Comedy', 'Romance']","['Crossdressing', 'School']",Shoujo,The Hana to Yume,"Shimada, Chie (Story & Art)",0,"[0, 0, 0]"
Swap⇔Swap,7.23,2661,5637,2844,"7,662",95,Manga,4,56,Finished,"Aug  28, 2014 to Feb  28, 2019","['Comedy', 'Girls Love', 'Supernatural']",['School'],,Manga Time Kirara Carat,Tomekichi (Story & Art),3,"[2, 1, 0]"
Ensemble Stars!,7.23,194,5638,11532,"1,541",45,Manga,4,16,Finished,"Aug  28, 2015 to Dec  28, 2016",[],"['Idols (Male)', 'Music', 'School']",Shoujo,ARIA,"Sayo, Ichi (Art)",0,"[0, 0, 0]"
Itihasa,7.23,138,5639,15355,"1,031",18,Manga,15,Unknown,Finished,"Apr  16, 1986 to May  1999","['Award Winning', 'Fantasy', 'Sci-Fi']",[],Shoujo,Bouquet,"Mizuki, Wakako (Story & Art)",1,"[1, 0, 0]"
Tensei shitara Dragon no Tamago datta: Saikyou Igai Mezasanee (Reincarnated as a Dragon Hatchling),7.23,768,5640,7300,"2,758",38,Light Novel,Unknown,Unknown,Publishing,"Dec  15, 2015 to ?","['Action', 'Adventure', 'Fantasy']","['Isekai', 'Reincarnation']",,,"Necoco (Story), Yanagida, Naji (Art)",4,"[3, 0, 1]"
Risou no Himo Seikatsu (The Ideal Sponger Life),7.23,4832,5641,1148,"17,272",139,Manga,Unknown,Unknown,Publishing,"Feb  3, 2017 to ?","['Drama', 'Fantasy', 'Romance']",['Isekai'],Seinen,Young Ace,"Watanabe, Tsunehiko (Story), Hinotsuki, Neko (Art)",7,"[7, 0, 0]"
Moekare wa Orange-iro (My Boyfriend in Orange),7.23,1241,5642,3655,"5,968",36,Manga,Unknown,Unknown,Publishing,"May  24, 2016 to ?",['Romance'],[],Shoujo,Dessert,"Tamashima, Non (Story & Art)",2,"[0, 1, 1]"
The iDOLM@STER Cinderella Girls: U149,7.23,209,5643,19158,726,25,Manga,Unknown,Unknown,Publishing,"Oct  15, 2016 to ?",['Slice of Life'],[],,Cycomics,Kyowno (Story & Art),1,"[1, 0, 0]"
Rinna Keibu wa Iki ga Dekinai (Ms. Rinna's Lovesickness!),7.23,866,5644,8460,"2,309",7,Manga,3,15,Finished,"Oct  27, 2016 to Dec  27, 2017","['Comedy', 'Romance']",[],Shounen,Comic REX,"Araragi, Ayune (Story & Art)",1,"[1, 0, 0]"
IS: Infinite Stratos - Sugar & Honey,7.23,562,5645,11619,"1,521",16,Manga,2,15,Finished,"Jun  25, 2013 to Jul  25, 2014","['Comedy', 'Romance', 'Ecchi']","['Harem', 'School']",,Comic Gardo,"Hitsuji, Takako (Story & Art)",1,"[1, 0, 0]"
Heart no Kuni no Alice: Koisuru Ibara no Meikyuu (Alice in the Country of Hearts: Love Labyrinth of Thorns),7.23,443,5646,11653,"1,514",14,Manga,1,5,Finished,"Nov  10, 2011 to Dec  10, 2012",['Romance'],[],Shoujo,Zero-Sum Online,"QuinRose (Story), Kurihara, Aoi (Story & Art)",2,"[0, 0, 2]"
Dr. Duo,7.23,666,5647,8911,"2,158",8,Manga,5,42,Finished,"Apr  25, 2012 to Feb  13, 2013","['Drama', 'Supernatural']","['Medical', 'School']",Shounen,Shounen Magazine (Weekly),"Oosawa, Yuusuke (Story & Art), Kinoshita, Shigeru (Story)",1,"[0, 1, 0]"
Kiss made Ato 3 cm,7.23,1206,5648,8130,"2,424",5,Manga,1,7,Finished,"Jul  31, 2012 to Apr  30, 2013","['Boys Love', 'Romance']",[],,drap,"Chidori, Peko (Story & Art)",0,"[0, 0, 0]"
Seikai no Monshou,7.23,236,5649,13798,"1,203",15,Manga,8,41,Finished,"May  8, 2012 to Apr  9, 2021","['Action', 'Adventure', 'Drama', 'Sci-Fi']","['Military', 'Space']",Seinen,Comic Meteor,"Yonemura, Kouichirou (Art), Morioka, Hiroyuki (Story)",1,"[0, 0, 1]"
Toaru Nichijou no Index-san,7.23,508,5650,11183,"1,607",7,Manga,5,59,Finished,"Sep  12, 2013 to May  12, 2016","['Comedy', 'Slice of Life']",[],Shounen,Shounen Gangan,Mijinkouka (Story & Art),1,"[1, 0, 0]"
●Rec,7.23,4942,5651,2860,"7,604",57,Doujinshi,1,Unknown,Finished,"May  5, 2014",['Drama'],[],,,"Mizu, Asato (Story & Art)",9,"[9, 0, 0]"
Funouhan (Impossibility Defense),7.23,2220,5652,2339,"9,105",143,Manga,12,83,Finished,"Apr  17, 2013 to Nov  4, 2020",['Horror'],['Psychological'],Seinen,Grand Jump,"Kanzaki, Yuuya (Art), Miyatsuki, Arata (Story)",6,"[5, 0, 1]"
Inu-bu! Bokura no Shippo Senki,7.23,173,5653,27863,361,9,Manga,3,15,Finished,"May  25, 2011 to Jul  10, 2013","['Action', 'Slice of Life']",[],Shounen,Shounen Sunday,"Katano, Yuka (Story), Takakura, Haruki (Art)",2,"[2, 0, 0]"
Anne Happy♪ (Anne Happy: Unhappy Go Lucky!),7.23,482,5654,8591,"2,259",49,Manga,10,71,Finished,"Dec  24, 2012 to Nov  24, 2018","['Comedy', 'Slice of Life']","['CGDCT', 'School']",,Manga Time Kirara Forward,Cotoji (Story & Art),1,"[1, 0, 0]"
Unlucky Boy Undead Girl,7.23,2891,5655,4377,"4,957",32,One-shot,Unknown,1,Finished,"Jan  9, 2015","['Action', 'Drama', 'Romance', 'Supernatural']",[],Shounen,Bessatsu Shounen Magazine,"Tobita, Sou (Story & Art)",1,"[1, 0, 0]"
Anne no Seishun (Anne of Avonlea),7.23,302,5656,19926,679,0,Manga,1,6,Finished,1998,"['Drama', 'Romance', 'Slice of Life']",['Historical'],Shoujo,,"Igarashi, Yumiko (Art), Montgomery, Lucy Maud (Story)",1,"[1, 0, 0]"
Shinobi Yoru Koi wa Kusemono,7.23,748,5657,7032,"2,892",12,Manga,5,26,Finished,"Oct  15, 2009 to Dec  28, 2013","['Comedy', 'Romance']",[],Shoujo,Comic B's-LOG,"Kirishima, Sou (Story & Art)",0,"[0, 0, 0]"
Wanitokagegisu,7.23,1074,5658,5499,"3,827",33,Manga,4,44,Finished,"Mar  27, 2006 to May  14, 2007","['Comedy', 'Slice of Life']",[],Seinen,Young Magazine (Weekly),"Furuya, Minoru (Story & Art)",5,"[4, 1, 0]"
Kud Wafter,7.23,233,5659,15581,"1,007",24,Manga,6,41,Finished,"Mar  30, 2010 to Dec  27, 2013","['Comedy', 'Romance']",['School'],,Dengeki G's magazine,"Key (Story), Bakutendou (Story & Art)",1,"[0, 1, 0]"
Ookami-san to Shichinin no Nakama-tachi,7.23,558,5660,7240,"2,781",9,Manga,4,30,Finished,"Feb  27, 2010 to Aug  27, 2012","['Comedy', 'Romance']",['School'],,Dengeki Daioh,"Okita, Masashi (Story), Suzushiro, Kurumi (Art)",0,"[0, 0, 0]"
Jigoku no Alice,7.23,2150,5661,2941,"7,367",60,Manga,6,43,Finished,"Sep  22, 2010 to Jan  22, 2014","['Action', 'Sci-Fi']",[],Seinen,Grand Jump Premium,"Matsumoto, Jiro (Story & Art)",7,"[6, 1, 0]"
Tonari no Kashiwagi-san,7.23,8960,5662,805,"23,613",247,Manga,12,84,Finished,"Sep  24, 2009 to Aug  24, 2016","['Comedy', 'Romance']",['School'],,Manga Time Kirara Forward,"Shimotsuki, Kinusa (Story & Art)",12,"[9, 1, 2]"
360° Material (Three-sixty Materials),7.23,5762,5663,1391,"14,782",76,Manga,8,33,Finished,"Jan  13, 2010 to Sep  13, 2012",['Romance'],['School'],Shoujo,Bessatsu Margaret,"Minami, Touko (Story & Art)",10,"[3, 4, 3]"
Chu Feng (School Shock),7.23,1016,5664,5433,"3,898",12,Manhua,Unknown,Unknown,Publishing,"Sep  15, 2009 to ?","['Action', 'Comedy', 'Fantasy', 'Romance', 'Sci-Fi']","['Mecha', 'School']",,u17,"Sun, Heng (Story & Art)",0,"[0, 0, 0]"
Itsuka Tenma no Kuro Usagi,7.23,314,5665,9990,"1,856",20,Light Novel,13,60,Finished,"Nov  20, 2008 to Dec  20, 2013","['Fantasy', 'Horror', 'Romance', 'Supernatural']",['Vampire'],Shounen,Dragon Magazine,"Kamiya, Yuu (Art), Kagami, Takaya (Story)",1,"[0, 1, 0]"
Evangelion: ANIMA (Neon Genesis Evangelion: ANIMA),7.23,572,5666,5731,"3,656",44,Light Novel,5,45,Finished,"Nov  24, 2007 to Feb  25, 2013","['Action', 'Drama', 'Mystery', 'Sci-Fi']","['Mecha', 'Psychological']",,Dengeki Hobby Magazine,"Utatane, Hiroyuki (Art), Yamashita, Ikuto (Story)",5,"[3, 2, 0]"
Ao no Rhapsodia,7.23,1266,5667,7148,"2,827",4,Manga,1,5,Finished,"Oct  10, 2001 to Jun  11, 2011","['Adventure', 'Romance']",[],Shoujo,LaLa DX,"Ogura, Akane (Story & Art)",0,"[0, 0, 0]"
Hatoful Kareshi,7.23,532,5668,11978,"1,456",40,Manga,1,16,Finished,"Jun  8, 2012 to  2013",['Romance'],"['Anthropomorphic', 'School']",,Manga Life Win,"Hato, Moa (Story & Art)",0,"[0, 0, 0]"
Nowhere Boy,7.23,916,5669,5951,"3,508",23,Manhwa,3,31,Finished,"Jun  15, 2011 to Jan  18, 2012","['Action', 'Comedy', 'Drama', 'Fantasy']","['Psychological', 'School']",,Naver Webtoon,"Jung, Pil Won (Story & Art)",2,"[1, 1, 0]"
Pink to Gray,7.23,228,5670,18281,784,10,Manga,2,9,Finished,"Aug  24, 2012 to May  24, 2013",['Drama'],['Showbiz'],Shoujo,Asuka,"Katou, Shigeaki (Story), Fujisaki, Mio (Art)",0,"[0, 0, 0]"
Persona 4 The Magician,7.23,542,5671,11624,"1,521",15,Manga,1,8,Finished,"Dec  8, 2011 to Jul  6, 2012","['Action', 'Drama', 'Supernatural']",[],Shounen,Persona Magazine,"Kugura, Shiichi (Art), Atlus (Story)",2,"[1, 0, 1]"
Centaur no Nayami (A Centaur's Life),7.23,1863,5672,2872,"7,567",138,Manga,Unknown,Unknown,Publishing,"Dec  18, 2010 to ?","['Fantasy', 'Slice of Life', 'Supernatural']",[],Seinen,Comic Ryu,"Murayama, Kei (Story & Art)",5,"[3, 2, 0]"
Youkai Apartment no Yuuga na Nichijou,7.23,119,5673,20215,662,7,Novel,10,Unknown,Finished,"Oct  11, 2003 to Mar  11, 2009","['Mystery', 'Slice of Life', 'Supernatural']",[],,,"Kouzuki, Hinowa (Story)",0,"[0, 0, 0]"
Grisaia no Kajitsu: Sanctuary Fellows,7.23,927,5674,4979,"4,272",36,Manga,4,24,Finished,"Apr  5, 2013 to Nov  18, 2014","['Drama', 'Romance']","['Harem', 'School']",Seinen,Champion RED Ichigo,"Hirose, Shuu (Art), Front Wing (Story), Narumi, Eiji (Story)",1,"[0, 0, 1]"
Kimi ga Terasu Koi no Hikari,7.23,733,5675,12748,"1,342",7,One-shot,Unknown,1,Finished,"Mar  22, 2012","['Boys Love', 'Romance']",[],,RuTiLe Sweet,"Takayama, Haruna (Story & Art)",0,"[0, 0, 0]"
Haru x Kiyo,7.23,3324,5676,1868,"11,229",58,Manga,9,38,Finished,"May  13, 2013 to Apr  13, 2016",['Romance'],['School'],Shoujo,Bessatsu Margaret,"Ozaki, Akira (Story & Art)",5,"[2, 2, 1]"
Uta no☆Prince-sama♪,7.22,1105,5677,5048,"4,199",34,Manga,1,8,Finished,"Nov  24, 2009 to Aug  21, 2010","['Comedy', 'Romance']","['Idols (Male)', 'Reverse Harem', 'School']",Shoujo,Sylph,"Yukihiro, Utako (Art)",0,"[0, 0, 0]"
Kill Me Baby,7.22,1613,5678,3771,"5,760",106,Manga,Unknown,Unknown,Publishing,"Jul  27, 2008 to ?",['Comedy'],"['Gag Humor', 'School']",Seinen,Manga Time Kirara Carat,Kazuho (Story & Art),0,"[0, 0, 0]"
Little Busters! Ecstasy Series,7.22,146,5679,15642,"1,001",10,Manga,3,17,Finished,"Jan  26, 2009 to Jun  26, 2012","['Comedy', 'Fantasy']",['School'],,Dengeki G's Festival! Comic,"Key (Story), ZEN (Art)",0,"[0, 0, 0]"
Shinjuku Swan,7.22,637,5680,5825,"3,591",27,Manga,38,392,Finished,"Apr  18, 2005 to Oct  7, 2013","['Action', 'Drama', 'Ecchi']",['Organized Crime'],Seinen,Young Magazine (Weekly),"Wakui, Ken (Story & Art)",2,"[2, 0, 0]"
Vampire to Shinigami,7.22,2385,5681,5195,"4,085",12,One-shot,Unknown,1,Finished,2009,"['Comedy', 'Romance', 'Supernatural']",['Vampire'],Shoujo,Hana to Yume,"Ikemi, Runa (Story & Art)",2,"[2, 0, 0]"
Haru Koi (Spring Love),7.22,600,5682,13254,"1,273",3,Manga,1,4,Finished,2007,"['Drama', 'Romance', 'Slice of Life']",[],Josei,Be-Love,"Suetsugu, Yuki (Story & Art)",1,"[1, 0, 0]"
Full Metal Panic! Comic Mission,7.22,212,5683,17436,845,4,Manga,7,60,Finished,2003 to  2006,"['Action', 'Comedy', 'Romance']",['School'],Shounen,Dragon Junior,"Tateo, Retsu (Art), Gatou, Shouji (Story)",0,"[0, 0, 0]"
Accel World,7.22,4014,5684,1720,"12,182",98,Manga,8,45,Finished,"Apr  10, 2010 to Jun  9, 2017","['Action', 'Romance', 'Sci-Fi']",['School'],,Dengeki Bunko Magazine,"Kawahara, Reki (Story), Aigamo, Hiroyuki (Art)",1,"[0, 1, 0]"
Psyren: Another Call,7.22,199,5685,11607,"1,525",17,Light Novel,2,Unknown,Finished,"Sep  3, 2010 to Mar  4, 2011",['Action'],['Super Power'],Shounen,,"Iwashiro, Toshiaki (Art), SOW (Story)",0,"[0, 0, 0]"
Kami ka Akuma ka (God Doesn't Play Dice; God or Devil;),7.22,650,5686,10948,"1,653",6,Manga,2,8,Finished,"Apr  30, 2010 to Dec  1, 2010","['Romance', 'Supernatural']",[],Shoujo,Nakayoshi,"Moro, Orie (Story & Art)",1,"[1, 0, 0]"
Shi ni Itaru Yamai (Sickness Unto Death),7.22,2518,5687,3781,"5,743",49,Manga,2,19,Finished,"Mar  13, 2009 to Dec  11, 2009","['Drama', 'Romance', 'Slice of Life']",['Psychological'],Seinen,Young Animal,"Seguchi, Takahiro (Art), Asada, Hikari (Story)",4,"[3, 1, 0]"
Strike Witches Zero: 1937 Fusou Kaijihen (Strike Witches: 1937 Fuso Sea Incident),7.22,304,5688,16097,956,17,Manga,2,13,Finished,"Oct  30, 2010 to Oct  29, 2011",['Action'],['Military'],Seinen,NyanType,"Shimada, Humikane (Story), Ningen (Art)",2,"[2, 0, 0]"
Hatsukoi no Tsuzuki,7.22,585,5689,14278,"1,145",1,Manga,1,4,Finished,2010 to ?,['Romance'],[],Shoujo,,"Uemori, Yuu (Story & Art)",0,"[0, 0, 0]"
Hallelujah Overdrive!,7.22,484,5690,10334,"1,787",14,Manga,15,84,Finished,"Jun  12, 2009 to Oct  10, 2015","['Comedy', 'Romance']",['Music'],Shounen,Gessan,"Takata, Koutarou (Story & Art)",0,"[0, 0, 0]"
Helvetica Standard,7.22,1182,5691,5304,"3,999",66,Manga,2,Unknown,Finished,"Oct  9, 2007 to  2014",['Comedy'],"['Gag Humor', 'School']",,Newtype,"Arawi, Keiichi (Story & Art)",2,"[1, 0, 1]"
Rewrite: Side-R,7.22,167,5692,17438,845,13,Manga,5,27,Finished,"Feb  26, 2011 to Jul  27, 2013","['Drama', 'Romance']",['School'],,Dengeki Daioh,"Key (Story), Kawakami, Shuuichi (Art)",1,"[1, 0, 0]"
Corseltel no Ryuujitsushi Monogatari,7.22,144,5693,24911,452,4,Manga,8,61,Finished,"2004 to May  28, 2009","['Comedy', 'Fantasy', 'Slice of Life']",['Childcare'],Josei,Comic ZERO-SUM,"Isurugi, Ayuma (Story & Art)",0,"[0, 0, 0]"
"""Aoi"" Hikaru ga Chikyuu ni Ita Koro...... (""Aoi"" When Hikaru was on the earth)",7.22,2767,5694,3744,"5,800",40,Manga,3,15,Finished,"Oct  20, 2011 to Dec  20, 2012",['Supernatural'],['School'],Shounen,Gangan Online,"Nomura, Mizuki (Story), CHuN (Art)",3,"[3, 0, 0]"
Zelda no Densetsu: Skyward Sword (The Legend of Zelda: Skyward Sword),7.22,2233,5695,4785,"4,454",35,One-shot,Unknown,1,Finished,"Dec  21, 2011",['Fantasy'],[],,,"Himekawa, Akira (Story & Art)",2,"[1, 1, 0]"
Gokusen Bangaichi,7.22,705,5696,12540,"1,371",2,One-shot,Unknown,1,Finished,"Jun  17, 2005","['Action', 'Comedy', 'Romance', 'Slice of Life']","['School', 'Workplace']",Josei,,"Morimoto, Kozueko (Story & Art)",0,"[0, 0, 0]"
Comic☆Studio,7.22,3084,5697,3482,"6,263",56,Manga,4,26,Finished,"Feb  10, 2010 to Apr  11, 2012","['Comedy', 'Romance', 'Ecchi']",['Otaku Culture'],Seinen,Young Magazine (Monthly),"Konogi, Yoshiru (Story & Art)",6,"[5, 1, 0]"
Terra Formars,7.22,15680,5698,330,"51,432",926,Manga,Unknown,Unknown,Publishing,"Jan  13, 2011 to ?","['Action', 'Horror', 'Sci-Fi']","['Gore', 'Survival']",Seinen,Young Jump,"Tachibana, Kenichi (Art), Sasuga, Yu (Story)",22,"[11, 4, 7]"
Ane-san Countdown!,7.22,325,5699,14650,"1,102",0,Manga,2,8,Finished,Aug  2002 to Jul  2008,"['Comedy', 'Romance']",['School'],Shoujo,Deluxe Margaret,"Koda, Momoko (Story & Art)",2,"[2, 0, 0]"
Hataraku Maou-sama! High School! (The Devil Is a Part-Timer! High School!),7.22,1966,5700,3116,"7,002",32,Manga,5,36,Finished,"May  26, 2012 to Feb  27, 2015","['Comedy', 'Fantasy', 'Supernatural']",['School'],Seinen,Dengeki Maoh,"Wagahara, Satoshi (Story), Mishima, Kurone (Art)",0,"[0, 0, 0]"
Kuzu no Honkai (Scum's Wish),7.22,21350,5701,313,"54,974","1,188",Manga,9,60,Finished,"Sep  24, 2012 to May  25, 2018","['Drama', 'Romance']",['School'],Seinen,Big Gangan,"Yokoyari, Mengo (Story & Art)",25,"[15, 6, 4]"
Magdala de Nemure (May Your Soul Rest in Magdala),7.22,128,5702,14681,"1,098",16,Light Novel,8,Unknown,Finished,"Jul  10, 2012 to Feb  10, 2016","['Adventure', 'Drama', 'Fantasy', 'Romance']",[],,,"Hasekura, Isuna (Story), Nabeshima, Tetsuhiro (Art)",0,"[0, 0, 0]"
Stand Up!,7.22,2303,5703,2425,"8,794",52,Manga,4,20,Finished,"Jan  13, 2012 to Apr  24, 2018",['Romance'],['School'],Shoujo,Bessatsu Margaret,"Yamakawa, Aiji (Story & Art)",2,"[1, 1, 0]"
