Title,Score,Vote,Ranked,Popularity,Members,Favorite,Types,Volumes,Chapters,Status,Published,Genres,Themes,Demographic,Serialization,Author,Total Review,Type Review
Code Geass: Hangyaku no Lelouch R2,7.60,327,2282,14029,"1,174",16,Light Novel,4,27,Finished,"May  31, 2008 to Feb  28, 2009","['Action', 'Drama', 'Sci-Fi']","['Mecha', 'Military', 'Super Power']",,,"Taniguchi, Gorou (Story), Ookouchi, Ichirou (Story), Iwasa, Mamoru (Story), toi8 (Art)",0,"[0, 0, 0]"
Steins Gate!,7.60,358,2283,10468,"1,757",33,Manga,2,11,Finished,"Jan  27, 2011 to Mar  27, 2012","['Comedy', 'Romance', 'Sci-Fi']",[],Seinen,Comic Alive,nini (Story & Art),0,"[0, 0, 0]"
Morte,7.60,184,2284,19485,705,22,Light Novel,3,Unknown,Finished,"Aug  25, 2014 to Nov  25, 2015",['Drama'],[],,,"Kazuki, Yone (Art), Hanada, Keika (Story)",2,"[2, 0, 0]"
Ano Ko ni Kiss to Shirayuri wo (Kiss and White Lily for My Dearest Girl),7.60,4041,2285,1633,"12,902",206,Manga,10,59,Finished,"Nov  27, 2013 to Feb  27, 2019","['Girls Love', 'Romance']",['School'],Seinen,Comic Alive,Canno (Story & Art),12,"[10, 1, 1]"
The New Gate,7.60,16456,2286,368,"47,634",644,Manga,Unknown,Unknown,Publishing,"Nov  11, 2014 to ?","['Adventure', 'Fantasy']",['Isekai'],,AlphaPolis,"Kazanami, Shinogi (Story), Miwa, Yoshiyuki (Art)",7,"[4, 2, 1]"
Kuroko no Basket: Replace Plus,7.60,643,2287,7817,"2,537",24,Manga,10,66,Finished,"Jan  27, 2015 to Apr  24, 2018","['Comedy', 'Slice of Life', 'Sports']","['School', 'Team Sports']",Shounen,Shounen Jump+,"Takahashi, Ichirou (Art), Hirabayashi, Sawako (Story)",0,"[0, 0, 0]"
Hana to Hina wa Houkago (Hana & Hina After School),7.60,2610,2288,3847,"5,642",58,Manga,3,19,Finished,"Apr  22, 2015 to Nov  25, 2016","['Comedy', 'Girls Love']",[],Seinen,Monthly Action,"Morinaga, Milk (Story & Art)",3,"[3, 0, 0]"
Sekine-kun no Koi (Sekine's Love),7.60,3643,2289,2296,"9,264",137,Manga,5,33,Finished,"May  8, 2009 to Jul  8, 2014","['Drama', 'Romance', 'Slice of Life']",[],,Manga Erotics F,"Kawachi, Haruka (Story & Art)",7,"[7, 0, 0]"
Another,7.60,32643,2290,242,"67,990","1,770",Manga,4,20,Finished,"Apr  3, 2010 to Dec  3, 2011","['Drama', 'Horror', 'Mystery']","['Gore', 'School']",Seinen,Young Ace,"Kiyohara, Hiro (Art), Ayatsuji, Yukito (Story)",12,"[10, 1, 1]"
Gugure! Kokkuri-san,7.60,988,2291,4736,"4,516",81,Manga,12,115,Finished,"Jul  22, 2011 to Nov  22, 2016","['Comedy', 'Supernatural']",['Gag Humor'],Shounen,Gangan Joker,"Endou, Midori (Story & Art)",1,"[0, 0, 1]"
Inoribana,7.60,575,2292,12468,"1,381",6,Manga,1,4,Finished,"Jun  10, 2009 to Nov  10, 2011",['Romance'],[],Shoujo,LaLa DX,"Hayashi, Mikase (Story & Art)",2,"[2, 0, 0]"
Tsuki no Sango,7.60,812,2293,7884,"2,511",40,Manga,2,4,Finished,"Jul  7, 2012 to Jan  22, 2019","['Drama', 'Sci-Fi']",[],,Saizensen,"Nasu, Kinoko (Story), Sasaki, Shonen (Art)",1,"[1, 0, 0]"
Itou Junji Kyoufu Manga Collection: Kao Dorobou,7.60,5577,2294,1845,"11,458",77,Manga,1,6,Finished,"Nov  1987 to Jan  20, 1996","['Drama', 'Horror', 'Supernatural', 'Suspense']",['Psychological'],Shoujo,Halloween,"Itou, Junji (Story & Art)",2,"[1, 1, 0]"
Sword Art Online Side Stories,7.60,933,2295,6794,"3,018",33,Light Novel,2,11,Finished,"Oct  24, 2012 to Jun  26, 2013","['Adventure', 'Fantasy']",['Video Game'],,,"BUNBUN (Art), Kawahara, Reki (Story)",0,"[0, 0, 0]"
Kotonoha no Niwa (The Garden of Words),7.60,6410,2296,1506,"13,730",220,Manga,1,7,Finished,"Apr  25, 2013 to Oct  25, 2013","['Drama', 'Romance', 'Slice of Life']",['Visual Arts'],Seinen,Afternoon,"Shinkai, Makoto (Story), Motohashi, Midori (Art)",8,"[7, 1, 0]"
86 (86: Eighty-Six),7.60,1364,2297,2793,"7,779",116,Manga,3,19,Discontinued,"Feb  16, 2018 to May  7, 2021","['Action', 'Drama']",['Military'],Seinen,Young Gangan,"Yoshihara, Motoki (Art), Asato, Asato (Story)",0,"[0, 0, 0]"
Beast Complex,7.60,2615,2298,3266,"6,672",81,Manga,Unknown,Unknown,Publishing,"Mar  3, 2016 to ?","['Drama', 'Romance', 'Slice of Life']",['Anthropomorphic'],Shounen,Shounen Champion (Weekly),"Itagaki, Paru (Story & Art)",4,"[4, 0, 0]"
Tondemo Skill de Isekai Hourou Meshi: Sui no Daibouken (Campfire Cooking in Another World with My Absurd Skill: Sui's Great Adventure),7.60,677,2299,7306,"2,755",10,Manga,Unknown,Unknown,Publishing,"Aug  24, 2018 to ?","['Adventure', 'Comedy', 'Fantasy', 'Gourmet']",[],,Comic Gardo,"Eguchi, Ren (Story), Futaba, Momo (Art)",0,"[0, 0, 0]"
Josou shite Mendokusai Koto ni Natteru Nekura to Yankee no Ryou Kataomoi (Crossplay Love: Otaku x Punk),7.60,795,2300,6634,"3,100",62,Manga,Unknown,Unknown,Publishing,"Sep  10, 2018 to ?","['Comedy', 'Romance']",['Crossdressing'],,,Tooru (Story & Art),2,"[2, 0, 0]"
Tales of the Unusual,7.60,1276,2301,6292,"3,292",50,Manhwa,Unknown,396,Finished,"May  15, 2013 to May  4, 2022","['Horror', 'Mystery', 'Supernatural']",[],,Naver Webtoon,"Oh, Seongdae (Story & Art)",3,"[1, 2, 0]"
"Tensai Ouji no Akaji Kokka Saisei Jutsu: Souda, Baikoku shiyou (The Genius Prince's Guide to Raising a Nation Out of Debt (Hey, How About Treason?))",7.60,854,2302,4618,"4,635",62,Light Novel,Unknown,Unknown,Publishing,"May  12, 2018 to ?","['Comedy', 'Fantasy']",[],,,"Fal Maro (Art), Toba, Tooru (Story)",2,"[1, 1, 0]"
"Tsuma, Shougakusei ni Naru. (If My Wife Became an Elementary School Student.)",7.60,2127,2303,2782,"7,798",78,Manga,14,112,Finished,"Jul  27, 2018 to Dec  2, 2022","['Comedy', 'Romance']",['Reincarnation'],Seinen,Manga Times (Weekly),"Murata, Yayu (Story & Art)",7,"[6, 1, 0]"
Atarashii Joushi wa Do Tennen (My New Boss Is Goofy),7.60,334,2304,9189,"2,073",35,Manga,Unknown,Unknown,Publishing,"Feb  5, 2019 to ?",['Slice of Life'],"['Adult Cast', 'Iyashikei', 'Workplace']",,Manga Cross,"Ichikawa, Dan (Story & Art)",0,"[0, 0, 0]"
Koisuru Kiseichuu,7.60,506,2305,10328,"1,788",38,Novel,1,9,Finished,"Sep  24, 2016","['Drama', 'Romance', 'Supernatural']",[],,,"Miaki, Sugaru (Story)",3,"[1, 1, 1]"
"Isekai ni Kyuuseishu toshite Yobaremashita ga, Around 30 ni wa Muri nanode, Hissori Book Cafe Hajimemashita. (The Savior's Book Café Story in Another World)",7.60,2948,2306,2854,"7,622",117,Manga,5,26,Finished,"Jun  18, 2019 to Apr  19, 2022","['Fantasy', 'Romance']",['Isekai'],,MangaONE,"Izumi, Kyouka (Story), Sakurada, Reiko (Art)",4,"[3, 1, 0]"
Kawaii nante Kiitenai!! (You're My Cutie),7.60,1845,2307,2635,"8,198",115,Manga,Unknown,Unknown,Publishing,"Jun  12, 2020 to ?",['Romance'],['School'],Shoujo,Bessatsu Friend,"Harufuji, Nakaba (Story & Art)",2,"[2, 0, 0]"
Hidamari no Orange (Sunny Orange),7.60,922,2308,9536,"1,975",13,Manga,1,6,Finished,"Sep  6, 2019 to Jan  7, 2020","['Boys Love', 'Slice of Life']",['School'],,GUSH,"Yuu, Chitose (Story & Art)",0,"[0, 0, 0]"
Eizouken ni wa Te wo Dasuna! (Keep Your Hands Off Eizouken!),7.59,621,2309,4482,"4,808",66,Manga,Unknown,Unknown,Publishing,"Jul  27, 2016 to ?","['Adventure', 'Comedy']","['Otaku Culture', 'School']",Seinen,Gekkan! Spirits,"Oowara, Sumito (Story & Art)",1,"[1, 0, 0]"
Mushoku Tensei: Roxy datte Honki desu (Mushoku Tensei: Roxy Gets Serious),7.59,1828,2310,3025,"7,186",69,Manga,12,64,Finished,"Dec  21, 2017 to Jul  14, 2023","['Action', 'Adventure', 'Fantasy']",[],,ComicWalker,"Iwami, Shouko (Story & Art)",2,"[1, 1, 0]"
"Yuunagi ni Mae, Boku no Ribbon",7.59,314,2311,15061,"1,059",15,Manga,2,16,Finished,"Aug  10, 2018 to Oct  15, 2020","['Slice of Life', 'Sports']",[],Seinen,Harta,"Kurokawa, Yumi (Story & Art)",2,"[2, 0, 0]"
Yankee-kun to Hakujou Girl (Love's in Sight!),7.59,5223,2312,1177,"16,718",171,Manga,8,127,Finished,"Jan  23, 2019 to May  23, 2022","['Comedy', 'Romance']",['Delinquents'],,Niconico Seiga,Uoyama (Story & Art),9,"[9, 0, 0]"
"One Piece: Roronoa Zoro, Umi ni Chiru (One Piece: Boichi Covers Zolo vs. Mihawk)",7.59,3070,2313,4230,"5,148",13,One-shot,Unknown,1,Finished,"Jul  22, 2019","['Action', 'Adventure', 'Drama', 'Fantasy']",['Super Power'],Shounen,Shounen Jump (Weekly),"Oda, Eiichiro (Story), Boichi (Art)",2,"[2, 0, 0]"
Eris no Seihai (The Holy Grail of Eris),7.59,1101,2314,4745,"4,506",43,Manga,Unknown,Unknown,Publishing,"Nov  3, 2019 to ?","['Drama', 'Fantasy', 'Mystery', 'Supernatural']",['Historical'],,Manga UP!,"Momoyama, Hinase (Art), Tokiwa, Kujira (Story)",2,"[2, 0, 0]"
Mr. Mallow Blue,7.59,512,2315,7607,"2,625",47,Manga,Unknown,Unknown,Publishing,"Nov  22, 2019 to ?","['Drama', 'Mystery']",['Psychological'],Shoujo,Asuka,"Samamiya, Akaza (Story & Art)",1,"[1, 0, 0]"
Watashi wa Kabe ni Naritai (I Want to Be a Wall),7.59,953,2316,4481,"4,808",50,Manga,3,20,Finished,"Mar  27, 2019 to Jan  18, 2023",['Slice of Life'],[],,B's-LOG Cheek,"Shirono, Honami (Story & Art)",3,"[2, 0, 1]"
Onna Tomodachi to Kekkon Shitemita. (I Married My Female Friend),7.59,2131,2317,3734,"5,815",46,Manga,4,32,Finished,"Nov  18, 2020 to Oct  18, 2023","['Girls Love', 'Slice of Life']",[],,Comic Yuri Hime,"Usui, Shio (Story & Art)",4,"[2, 2, 0]"
Buddy Go!,7.59,1910,2318,3787,"5,733",129,Manga,12,58,Finished,"Sep  3, 2014 to May  1, 2018","['Comedy', 'Romance']",['Crossdressing'],Shoujo,Ribon Magazine,"Kurosaki, Minori (Story & Art)",4,"[3, 1, 0]"
Girls & Panzer: Little Army II,7.59,635,2319,11451,"1,558",36,Manga,3,14,Finished,"Apr  27, 2015 to Mar  26, 2016","['Action', 'Comedy']","['Military', 'School']",Seinen,Comic Alive,Tsuchii (Art),2,"[2, 0, 0]"
Dance Dance Danseur,7.59,1067,2320,4529,"4,739",63,Manga,Unknown,Unknown,Publishing,"Sep  14, 2015 to ?",['Drama'],['Performing Arts'],Seinen,Big Comic Spirits,"George, Asakura (Story & Art)",5,"[5, 0, 0]"
Shall we Have Dinner Tonight?,7.59,1625,2321,5076,"4,177",40,Manhwa,3,46,Finished,"Nov  12, 2013 to Nov  5, 2014","['Comedy', 'Drama', 'Romance', 'Slice of Life']",[],,Daum Webtoon,"Park, See-In (Story & Art)",6,"[6, 0, 0]"
Musuko ga Kawaikute Shikataganai Mazoku no Hahaoya,7.59,4835,2322,1123,"17,563",188,Manga,9,220,Finished,"May  25, 2016 to Jul  22, 2020","['Comedy', 'Fantasy', 'Supernatural']",[],Seinen,Tonari no Young Jump,Zyugoya (Story & Art),4,"[4, 0, 0]"
Goshujinsama to Kemonomimi no Shoujo Mel (My master & furry-eared girl Mel),7.59,1966,2323,4456,"4,839",77,Manga,3,18,Finished,"Jun  13, 2016 to Mar  27, 2018","['Fantasy', 'Girls Love', 'Slice of Life']",[],,@vitamin,"Itou, Hachi (Story & Art)",3,"[3, 0, 0]"
Kino no Tabi: The Beautiful World,7.59,442,2324,9972,"1,861",8,Manga,5,22,Finished,"May  27, 2017 to Dec  26, 2019","['Adventure', 'Fantasy', 'Mystery']",[],,Dengeki Daioh,"Sigsawa, Keiichi (Story), Gou (Art)",0,"[0, 0, 0]"
The Monstrous Duke's Adopted Daughter,7.59,3370,2325,2518,"8,519",76,Manhwa,11,150,Finished,"Apr  30, 2019 to Jul  20, 2022","['Drama', 'Fantasy', 'Romance']",[],,KakaoPage,"Liaran (Story), MinJakk (Art)",4,"[3, 0, 1]"
Umi ga Hashiru End Roll,7.59,716,2326,3652,"5,971",31,Manga,Unknown,Unknown,Publishing,"Oct  6, 2020 to ?",['Slice of Life'],[],Shoujo,Mystery Bonita,"Tarachine, John (Story & Art)",3,"[3, 0, 0]"
The Skeleton Soldier Failed to Defend the Dungeon,7.59,5084,2327,1370,"15,017",234,Manhwa,Unknown,Unknown,Publishing,"Jun  11, 2018 to ?","['Action', 'Adventure', 'Fantasy']",['Time Travel'],,KakaoPage,"Sosori (Story), Ant Studio (Art)",5,"[4, 1, 0]"
Terror Man,7.59,1152,2328,4980,"4,271",50,Manhwa,Unknown,209,Finished,"Jan  11, 2016 to Apr  30, 2020","['Action', 'Supernatural']",[],,Naver Webtoon,"Go, Jin-Ho (Art), Han, Dongwoo (Story)",1,"[0, 1, 0]"
Kaguhara-san no Feti Note,7.59,802,2329,5760,"3,640",53,Manga,Unknown,Unknown,Publishing,"Oct  29, 2021 to ?","['Comedy', 'Girls Love', 'Ecchi']",['School'],,Web Comic Gamma Plus,"Kito, Sakeru (Story & Art)",1,"[1, 0, 0]"
Castle,7.59,474,2330,10176,"1,819",17,Manhwa,Unknown,120,Finished,"Nov  26, 2019 to Feb  15, 2022",['Action'],"['Adult Cast', 'Organized Crime']",,Naver Webtoon,Jeong Yeon (Story & Art),1,"[1, 0, 0]"
"Like Mother, Like Daughter",7.59,241,2331,15778,987,22,Manhwa,Unknown,Unknown,Publishing,"Aug  27, 2021 to ?",['Suspense'],"['Psychological', 'School']",,Naver Webtoon,Yidahm (Story & Art),1,"[1, 0, 0]"
Einen Koyou wa Kanou deshou ka,7.59,483,2332,9080,"2,105",28,Manga,Unknown,Unknown,Publishing,"Jul  7, 2022 to ?",['Fantasy'],['Adult Cast'],,Palcy,"yokuu (Story), Nashikawa, Risa (Art)",1,"[1, 0, 0]"
40 made ni Shitai 10 no Koto (10 Things I Want to Do Before I Turn 40),7.59,340,2333,16547,918,5,Manga,1,8,Finished,"Jun  7, 2022 to Dec  7, 2022",['Boys Love'],['Workplace'],,Magazine Be x Boy,Mamita (Story & Art),0,"[0, 0, 0]"
How to Survive as a Maid in a Horror Game,7.59,556,2334,9107,"2,098",31,Manhwa,Unknown,Unknown,Publishing,"Aug  12, 2023 to ?","['Fantasy', 'Romance', 'Suspense']",['Isekai'],,KakaoPage,"Kim, Yomyum (Story), Sincere (Art)",1,"[1, 0, 0]"
Sennen no Yuki (Millennium Snow),7.59,7712,2335,1171,"16,820",209,Manga,4,18,Finished,"Nov  24, 2000 to Dec  10, 2013","['Comedy', 'Drama', 'Romance', 'Supernatural']",['Vampire'],Shoujo,LaLa,"Hatori, Bisco (Story & Art)",11,"[8, 3, 0]"
Ueki no Housoku (The Law of Ueki),7.59,4141,2336,2008,"10,384",168,Manga,16,154,Finished,"Jul  23, 2001 to Oct  20, 2004","['Action', 'Comedy']",['Super Power'],Shounen,Shounen Sunday,"Fukuchi, Tsubasa (Story & Art)",3,"[3, 0, 0]"
Na mo Naki Tori no Tobu Yoake (Innocent Bird),7.59,979,2337,9016,"2,124",24,Manga,3,13,Finished,2002 to  2004,"['Action', 'Boys Love', 'Drama', 'Fantasy', 'Supernatural']",[],,,"Kisaragi, Hirotaka (Story)",1,"[1, 0, 0]"
Rosario to Vampire (Rosario+Vampire),7.59,51388,2338,149,"97,679","3,560",Manga,10,40,Finished,"Jul  6, 2004 to May  5, 2007","['Action', 'Comedy', 'Fantasy', 'Romance', 'Supernatural', 'Ecchi']","['Harem', 'School', 'Vampire']",Shounen,Shounen Jump (Monthly),"Ikeda, Akihisa (Story & Art)",41,"[26, 10, 5]"
"Densha Otoko: Demo, Ore Tabidatsu yo (Densha Otoko: The Story of a Train Man Who Fell in Love With A Girl)",7.59,757,2339,8986,"2,133",16,Manga,3,13,Finished,"Jan  19, 2005 to Feb  18, 2006","['Comedy', 'Romance']",[],Seinen,Champion RED,"Nakano, Hitori (Story), Watanabe, Wataru (Art)",0,"[0, 0, 0]"
Amatsuki,7.59,2923,2340,1813,"11,640",212,Manga,24,158,Finished,"Jul  28, 2004 to Aug  28, 2017","['Action', 'Fantasy', 'Supernatural']","['Historical', 'Time Travel', 'Video Game']",Josei,Comic ZERO-SUM,"Takayama, Shinobu (Story & Art)",5,"[4, 0, 1]"
Hoshi wa Utau (Twinkle Stars),7.59,2943,2341,2498,"8,585",117,Manga,11,66,Finished,"Jun  5, 2007 to Jan  20, 2011","['Drama', 'Romance']",[],Shoujo,Hana to Yume,"Takaya, Natsuki (Story & Art)",7,"[5, 1, 1]"
Deep Love: Host,7.59,3945,2342,3249,"6,698",23,Manga,2,6,Finished,2005,['Drama'],[],Shoujo,Bessatsu Friend,"Yoshi (Story), Yoshii, Yuu (Art)",1,"[0, 0, 1]"
Mujuuryoku Shounen,7.59,1608,2343,6462,"3,194",22,Manga,3,15,Finished,2002,"['Action', 'Adventure', 'Comedy', 'Romance']",['Super Power'],Shoujo,Ribon Magazine,"Azuki, Ryou (Story & Art)",1,"[1, 0, 0]"
Subarashii Sekai (What a Wonderful World!),7.59,12077,2344,555,"33,178",414,Manga,2,19,Finished,"Jan  19, 2002 to Mar  19, 2004","['Drama', 'Slice of Life']",[],Seinen,Sunday Gene-X,"Asano, Inio (Story & Art)",5,"[4, 0, 1]"
Otogimoyou Ayanishiki,7.59,775,2345,10349,"1,782",9,Manga,5,21,Finished,2005 to  2009,"['Fantasy', 'Romance']",['Historical'],Shoujo,Melody,"Hikawa, Kyouko (Story)",0,"[0, 0, 0]"
Shoot!,7.59,378,2346,14175,"1,158",20,Manga,33,Unknown,Finished,"Aug  8, 1990 to Sep  18, 1996","['Award Winning', 'Sports']",['Team Sports'],Shounen,Shounen Magazine (Weekly),"Ooshima, Tsukasa (Story & Art)",0,"[0, 0, 0]"
NanaKo Robin,7.59,5291,2347,2060,"10,165",40,Manga,3,12,Finished,2008 to  2009,"['Comedy', 'Drama', 'Romance']",[],Shoujo,Bessatsu Margaret,"Nakahara, Aya (Story & Art)",2,"[2, 0, 0]"
Kidou Senshi Gundam Unicorn (Mobile Suit Gundam Unicorn),7.59,236,2348,15651,"1,001",10,Light Novel,11,31,Finished,"Dec  26, 2006 to Mar  26, 2016","['Drama', 'Sci-Fi']",['Mecha'],Shounen,Gundam Ace,"Yasuhiko, Yoshikazu (Art), Fukui, Harutoshi (Story)",0,"[0, 0, 0]"
Change 123,7.59,9486,2349,966,"20,009",311,Manga,12,60,Finished,"Jun  19, 2005 to Apr  19, 2010","['Action', 'Comedy', 'Ecchi']","['Martial Arts', 'School']",Shounen,Champion RED,"Sakaguchi, Iku (Story), Iwasawa, Shiuri (Art)",14,"[12, 2, 0]"
24 Colors: Hatsukoi no Palette,7.59,8309,2350,1444,"14,270",133,Manga,1,5,Finished,"Feb  5, 2008 to Apr  5, 2008","['Comedy', 'Romance']",['School'],Shoujo,Sho-Comi,"Chiba, Kozue (Story & Art)",8,"[7, 1, 0]"
Issho ni Neyou yo,7.59,1436,2351,5678,"3,692",39,Manga,6,35,Finished,"Jun  5, 2008 to Nov  5, 2011","['Comedy', 'Romance']",[],Shoujo,Hana to Yume,"Takao, Shigeru (Story & Art)",6,"[4, 1, 1]"
Kara no Shounen,7.59,1190,2352,8302,"2,364",6,Manga,1,4,Finished,2008,"['Drama', 'Fantasy', 'Romance', 'Supernatural']",['School'],Shoujo,LaLa DX,"Fujitsuka, Yuki (Story & Art)",2,"[2, 0, 0]"
Ore no Imouto ga Konnani Kawaii Wake ga Nai,7.59,3483,2353,1869,"11,226",299,Light Novel,17,Unknown,Finished,"Aug  10, 2008 to Sep  10, 2021","['Comedy', 'Drama', 'Ecchi']","['Otaku Culture', 'School']",,,"Fushimi, Tsukasa (Story), Kanzaki, Hiro (Art)",4,"[4, 0, 0]"
Shin Mazinger Zero,7.59,761,2354,8866,"2,172",75,Manga,9,43,Finished,"Apr  18, 2009 to Oct  19, 2012","['Action', 'Adventure', 'Sci-Fi']",['Mecha'],Seinen,Champion RED,"Tabata, Yoshiaki (Story), Nagai, Go (Story), Yugo, Yuuki (Art)",3,"[2, 1, 0]"
Teen Spirit,7.59,1571,2355,4415,"4,901",64,Manhwa,4,25,Finished,2009 to  2011,"['Comedy', 'Drama']",['Music'],Shoujo,Party,"Kim, Jea-Eun (Story & Art)",8,"[7, 1, 0]"
Sugars,7.59,1534,2356,4417,"4,898",34,Manga,6,34,Finished,2008 to  2011,['Romance'],['School'],Shoujo,Margaret,"Yamamori, Mika (Story & Art)",4,"[3, 1, 0]"
Plastic Neesan (+tic Elder Sister),7.59,1516,2357,3040,"7,159",105,Manga,Unknown,Unknown,Publishing,"Sep  4, 2009 to ?",['Comedy'],"['Gag Humor', 'School']",Seinen,Young Gangan,"Kurii, Cha (Story & Art)",2,"[2, 0, 0]"
Bloody Monday: Last Season,7.59,3783,2358,2472,"8,666",47,Manga,4,37,Finished,"Jun  15, 2011 to Mar  28, 2012","['Action', 'Drama', 'Romance', 'Sci-Fi']",['Psychological'],Shounen,Shounen Magazine (Weekly),"Kibayashi, Shin (Story), Megumi, Kouji (Art)",2,"[0, 1, 1]"
Kiss Wood,7.59,1254,2359,6187,"3,353",31,Manhwa,2,34,Finished,"Jun  5, 2010 to Jan  29, 2011","['Adventure', 'Drama', 'Fantasy']",[],,Naver Webtoon,"Ahn, Sung Ho (Story & Art)",2,"[2, 0, 0]"
Peak,7.59,662,2360,5576,"3,774",29,Manhwa,7,45,Finished,"Apr  20, 2011 to Nov  19, 2014","['Action', 'Drama']",['Psychological'],,Daum Webtoon,"Hong, Seong-su (Story), Im, Gang-hyeok (Art)",1,"[1, 0, 0]"
Servant x Service,7.59,1511,2361,3338,"6,498",37,Manga,4,78,Finished,"Jun  29, 2007 to Jun  25, 2014","['Comedy', 'Slice of Life']",['Workplace'],Seinen,Big Gangan,"Takatsu, Karino (Story & Art)",4,"[3, 1, 0]"
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka (Is It Wrong to Try to Pick Up Girls in a Dungeon?),7.59,13843,2362,458,"39,599",532,Manga,10,89,Discontinued,"Aug  2, 2013 to Sep  21, 2018","['Action', 'Adventure', 'Fantasy']",[],Seinen,Young Gangan,"Kunieda (Art), Omori, Fujino (Story)",6,"[5, 1, 0]"
Special A: Jougai Rantou,7.59,1291,2363,6430,"3,212",15,Manga,1,6,Finished,"Jun  25, 2011 to Dec  25, 2012","['Comedy', 'Romance']",[],Shoujo,The Hana to Yume,"Minami, Maki (Story & Art)",1,"[1, 0, 0]"
Days,7.59,3096,2364,2206,"9,546",126,Manga,42,376,Finished,"Apr  24, 2013 to Jan  20, 2021","['Award Winning', 'Sports']","['School', 'Team Sports']",Shounen,Shounen Magazine (Weekly),"Yasuda, Tsuyoshi (Story & Art)",4,"[4, 0, 0]"
Inuyashiki,7.59,26294,2365,264,"62,648",935,Manga,10,85,Finished,"Jan  28, 2014 to Jul  25, 2017","['Drama', 'Sci-Fi']",['Gore'],Seinen,Evening,"Oku, Hiroya (Story & Art)",31,"[23, 5, 3]"
"Baby, Kokoro no Mama ni!",7.59,885,2366,6475,"3,186",21,Manga,Unknown,Unknown,Publishing,"Nov  1, 2012 to ?","['Comedy', 'Slice of Life']",['Childcare'],,Comic Polaris,"Okuyama, Puku (Story & Art)",1,"[1, 0, 0]"
The☆Doraemons Special,7.59,447,2367,18771,751,9,Manga,12,Unknown,Finished,1996 to  2002,"['Adventure', 'Comedy', 'Fantasy']",[],Shounen,Shougaku Gonensei,"Miyazaki, Masaru (Story), Mitani, Yukihiro (Art)",0,"[0, 0, 0]"
Kid I Ruck!,7.59,360,2368,17183,865,21,Manga,3,23,Finished,"Jun  1, 2012 to Jun  7, 2013","['Comedy', 'Drama']",[],Seinen,Young Gangan,"Osada, Yu-Ko (Story & Art)",2,"[1, 1, 0]"
My Beautiful World,7.59,1304,2369,5477,"3,849",33,Manhwa,3,68,Finished,"Nov  15, 2013 to Jul  3, 2015","['Comedy', 'Romance']",['School'],,Daum Webtoon,Maru (Story & Art),2,"[0, 1, 1]"
Handa-kun,7.58,5551,2370,1166,"16,900",161,Manga,7,34,Finished,"Oct  12, 2013 to Sep  12, 2016","['Comedy', 'Slice of Life']",['School'],Shounen,Shounen Gangan,"Yoshino, Satsuki (Story & Art)",5,"[5, 0, 0]"
Mokushiroku Alice (Apocalypse Alice),7.58,493,2371,9089,"2,104",38,Light Novel,3,21,On Hiatus,"Nov  20, 2013 to Jul  19, 2014","['Action', 'Fantasy']",['School'],,,"Kagami, Takaya (Story), Katou, Yuuki (Art)",3,"[2, 1, 0]"
Soredemo Boku wa Kimi ga Suki (Forget Me Not),7.58,5102,2372,1257,"16,020",354,Manga,7,44,Finished,"Dec  11, 2013 to Mar  9, 2016","['Drama', 'Romance']",['School'],Shounen,Shounen Magazine (Weekly),"Emoto, Nao (Art), Hsu, Yu Ting (Story)",8,"[6, 1, 1]"
Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,7.58,601,2373,3941,"5,521",60,Light Novel,11,64,Finished,"Jul  18, 2012 to Feb  18, 2016","['Comedy', 'Ecchi']",['School'],,,"Akagi, Hirotaka (Story), Shimotsuki, Eight (Art)",0,"[0, 0, 0]"
The iDOLM@STER Million Live!,7.58,248,2374,21717,584,27,Manga,5,26,Finished,"Jul  11, 2014 to Sep  12, 2016",[],['Music'],Shounen,Gessan,"Monji, Yuki (Story & Art)",1,"[1, 0, 0]"
Yuki no Shita no Qualia (Qualia Under the Snow),7.58,5117,2375,1789,"11,772",194,Manga,1,7,Finished,"Jan  20, 2014 to Jan  19, 2016","['Boys Love', 'Slice of Life']",[],,Craft,"Kii, Kanna (Story & Art)",5,"[3, 1, 1]"
Shinmai Shimai no Futari Gohan,7.58,1200,2376,3773,"5,759",53,Manga,Unknown,Unknown,Publishing,"Jun  27, 2015 to ?","['Gourmet', 'Slice of Life']",[],,Dengeki Daioh,"Hiiragi, Yutaka (Story & Art)",1,"[1, 0, 0]"
Jishou Akuyaku Reijou na Tsuma no Kansatsu Kiroku. (An Observation Log of My Wife Who Calls Herself a Villainess),7.58,318,2377,11670,"1,512",3,Manga,Unknown,Unknown,Publishing,"Mar  29, 2022 to ?","['Fantasy', 'Romance']",['Villainess'],Josei,Regina,"Hasumi, Natsume (Art), Shiki (Story)",0,"[0, 0, 0]"
Best Teacher Baek,7.58,1390,2378,4848,"4,395",24,Manhwa,Unknown,Unknown,Publishing,"Oct  20, 2021 to ?","['Action', 'Fantasy']","['Martial Arts', 'Reincarnation']",,Naver Webtoon,"Ganjjajang (Story), Oribori (Art)",1,"[1, 0, 0]"
