Title,Score,Vote,Ranked,Popularity,Members,Favorite,Types,Volumes,Chapters,Status,Published,Genres,Themes,Demographic,Serialization,Author,Total Review,Type Review
#Project AC,6.48,112,16390,33818,231,0,One-shot,Unknown,1,Finished,"Jul  9, 2021",['Comedy'],"['School', 'Visual Arts']",Shounen,Shounen Jump+,"Kitada, Ryouma (Story & Art)",1,"[1, 0, 0]"
Jishou Kanojo no Kouhai ga Iiyottekuru.,6.48,1029,16391,8966,"2,143",3,One-shot,Unknown,1,Finished,"Feb  6, 2023",['Comedy'],"['Love Status Quo', 'School']",,Magazine pocket,"Manten, Bei (Story & Art)",0,"[0, 0, 0]"
Yuurei ni Natta kara Pantsu Misetemo Barenai yo ne!?,6.48,363,16392,17037,876,2,Manga,2,28,Finished,"Nov  6, 2020 to Nov  26, 2021","['Comedy', 'Supernatural']","['Love Status Quo', 'School']",Shounen,Shounen Ace Plus,Yutoriinu (Story & Art),1,"[1, 0, 0]"
"Ore ni Trauma wo Ataeta Joshi-tachi ga Chirachira Mitekuru kedo, Zannen desu ga Teokure desu (The Girls Who Traumatized Me Keep Glancing at Me, but Alas, It's Too Late.)",6.48,538,16393,8692,"2,227",21,Manga,Unknown,Unknown,Publishing,"May  19, 2023 to ?",['Romance'],['School'],,Comic Gardo,"Ichitaka (Art), Midou, Yuragi (Story)",6,"[3, 0, 3]"
As If Love Doesn't Exist,6.48,127,16394,26205,410,1,Manhwa,Unknown,Unknown,Publishing,"Jan  21, 2023 to ?","['Drama', 'Romance']",['Time Travel'],,Naver Webtoon,"carbo (Story), Kim, Haedam (Art)",1,"[0, 0, 1]"
"Moto Kyuutei Renkinjutsushi no Watashi, Henkyou de Nonbiri Ryouchi Kaitaku Hajimemasu!: Konyaku Haki ni Tsuihou made Set deshite Kureru ndesu ka?",6.48,136,16395,19439,709,0,Manga,Unknown,Unknown,Publishing,"Feb  4, 2023 to ?",['Fantasy'],[],,Comic Gardo,"Hinokage, Sora (Story), Takahashi, Tsutsuji (Art)",0,"[0, 0, 0]"
Destronaut,6.48,121,16396,32923,246,1,One-shot,Unknown,1,Finished,"Apr  19, 2021","['Action', 'Sci-Fi']","['Samurai', 'Space']",Seinen,Young Magazine (Weekly),KENT (Story & Art),1,"[1, 0, 0]"
Sword Art Online dj - Pina Edition,6.48,407,16343,11990,"1,454",12,Doujinshi,1,2,Finished,"May  6, 2013",[],[],,,"Kawahara, Reki (Story), ponz (Art)",0,"[0, 0, 0]"
Kirakira no Natsu,6.48,178,16344,27383,374,0,Manga,1,5,Finished,"Feb  23, 2013",['Girls Love'],[],,"Hirari,","Sasada, Asuka (Story & Art)",0,"[0, 0, 0]"
"Black Jack no Yuuwaku (Bought For Revenge, Bedded For Pleasure)",6.48,370,16345,19027,735,0,Manga,1,5,Finished,"Aug  11, 2010",['Romance'],[],Josei,Harlequin,"Ichiju, Yuko (Art), Darcy, Emma (Story)",0,"[0, 0, 0]"
Ookami Kyoudai to Akazukin-chan,6.48,207,16346,26685,395,0,One-shot,Unknown,1,Finished,"Oct  2, 2013","['Comedy', 'Fantasy']",[],Shounen,GFantasy,"Hachijou, Arata (Story & Art)",1,"[0, 1, 0]"
Uncanny Brains,6.48,317,16347,16875,889,8,Manga,2,13,Finished,"Apr  19, 2013 to May  19, 2014","['Action', 'Sci-Fi']",[],Seinen,Sunday Gene-X,"Ninagawa, Yaeko (Art), Isshiki, Masahiro (Story)",0,"[0, 0, 0]"
Mouretsu Pirates: Abyss of Hyperspace (Bodacious Space Pirates: Abyss of Hyperspace),6.48,106,16348,23250,514,0,Manga,2,10,Finished,"Dec  27, 2013 to Sep  27, 2014","['Adventure', 'Sci-Fi']",['Space'],Seinen,Comic Alive,"Satou, Tatsuo (Story), Chibimaru (Art)",0,"[0, 0, 0]"
Mazinger Otome Taisen,6.48,119,16349,31509,273,1,Manga,1,7,Finished,"Mar  23, 2011","['Comedy', 'Ecchi']",['Mecha'],,,"Nagai, Go (Story), Tachibana, Mikio (Art)",0,"[0, 0, 0]"
Tomodachi x Monster,6.48,225,16350,20630,640,4,Manga,3,23,Finished,"Jun  17, 2014 to May  19, 2015",['Supernatural'],[],Seinen,Manga Action,"Inui, Yoshihiko (Story & Art)",1,"[1, 0, 0]"
Mousou Meets Girl,6.48,165,16359,29596,315,0,One-shot,Unknown,1,Finished,"Oct  1, 2012","['Comedy', 'Romance']",[],,Comic Meteor,"Satou, Mito (Story & Art)",0,"[0, 0, 0]"
Valentine's Magic,6.48,108,16352,31473,274,0,Doujinshi,1,1,Finished,"Feb  2, 2014",['Girls Love'],['School'],,,"Takemiya, Jin (Story & Art)",0,"[0, 0, 0]"
The End (Dead End),6.48,631,16353,8187,"2,404",14,Manga,4,20,Finished,"Feb  24, 2001 to Sep  25, 2002","['Action', 'Drama', 'Horror']",['Psychological'],Seinen,Afternoon,"Manabe, Shohei (Story & Art)",1,"[1, 0, 0]"
Yamato Gensouki,6.48,674,16354,11199,"1,605",2,Manga,2,17,Finished,"Feb  16, 1999 to Jun  15, 1999","['Action', 'Adventure', 'Fantasy']",[],Shounen,Shounen Jump (Weekly),"Yabuki, Kentarou (Story & Art)",0,"[0, 0, 0]"
Peridot,6.48,870,16355,9346,"2,027",6,Manga,6,50,Finished,1999 to ?,"['Action', 'Drama', 'Romance', 'Ecchi']",['School'],Seinen,Young Magazine (Monthly),"Kobayashi, Hiyoko (Story & Art)",1,"[1, 0, 0]"
Last Target,6.48,322,16356,20421,652,0,Manga,1,4,Finished,2001 to ?,['Boys Love'],[],,,"Mamahara, Ellie (Art), Ikedo, Yuko (Story)",0,"[0, 0, 0]"
I Want You,6.48,394,16357,17657,828,1,Manhwa,1,6,Finished,Jan  2003,['Romance'],['School'],Shoujo,Sugar,"Won, Soo-yeon (Story & Art)",1,"[1, 0, 0]"
Taiyou Ouji,6.48,268,16358,19197,724,1,Manga,2,12,Finished,2002 to  2003,['Romance'],[],Shoujo,Sho-Comi,"Anisaki, Yuna (Story & Art)",0,"[0, 0, 0]"
Extra Heavy Syrup,6.48,290,16359,21828,579,0,Manga,1,3,Finished,2003 to ?,"['Comedy', 'Romance']",[],Josei,,"Ogawa, Yayoi (Story & Art)",0,"[0, 0, 0]"
Lamp no Ousama (King of the Lamp),6.48,354,16360,20037,673,1,Manga,1,5,Finished,2004,"['Romance', 'Supernatural']",[],Shoujo,Petit Princess,"Shigematsu, Takako (Story & Art)",0,"[0, 0, 0]"
Taboo ni Daite (Embrace Me in TABOO - Mayu-tan's),6.48,469,16361,15671,998,2,Manga,1,6,Finished,1994,"['Drama', 'Romance']",[],Shoujo,Sho-Comi,"Shinjou, Mayu (Story & Art)",0,"[0, 0, 0]"
Ramen Ikaga!? (How About Some Ramen!?),6.48,174,16362,27937,359,2,Manga,1,4,Finished,1997,"['Boys Love', 'Comedy', 'Fantasy']",[],,Asuka,"Higuri, You (Story & Art)",0,"[0, 0, 0]"
Bocchama wa Ijiwaru,6.48,359,16363,16453,928,5,Manga,5,22,Finished,"Jan  24, 2002 to Sep  24, 2003","['Drama', 'Romance']",[],Shoujo,Cheese!,"Hasebe, Yuri (Story & Art)",0,"[0, 0, 0]"
Mato-chan,6.48,223,16364,24622,462,4,Manga,1,15,Finished,"Jan  17, 2004 to Nov  9, 2006",['Comedy'],[],,Zero-Sum WARD,"Yuuki, Shinichi (Story & Art)",2,"[2, 0, 0]"
Ayakashi Tennen Beans,6.48,401,16365,16086,957,1,Manga,1,3,Finished,"Aug  17, 2007","['Fantasy', 'Supernatural']",['School'],Shoujo,Hana to Yume,"Minami, Sachi (Story & Art)",0,"[0, 0, 0]"
Loving a Player,6.48,193,16366,28875,334,0,One-shot,Unknown,1,Finished,Not available,[],[],Shoujo,,"Itsumi, Mitsu (Story & Art)",0,"[0, 0, 0]"
Fukigen na Aibu,6.48,256,16367,23356,511,0,Manga,1,4,Finished,2001,['Romance'],[],Shoujo,Cheese!,"Kitagawa, Miyuki (Story & Art)",0,"[0, 0, 0]"
Koko ni Iru Suiren (Suiren is Here),6.48,293,16368,20423,652,2,Manga,1,3,Finished,2002,"['Action', 'Drama', 'Sci-Fi']",[],,,"Moriyama, Daisuke (Story & Art)",0,"[0, 0, 0]"
Shinjou Mayu: The Best Selection,6.48,113,16369,26129,412,1,Manga,2,11,Finished,2007 to  2009,"['Drama', 'Romance']",[],Shoujo,,"Shinjou, Mayu (Story & Art)",0,"[0, 0, 0]"
Oretachi ni Ai wa Nai,6.48,589,16370,14220,"1,153",0,Manga,1,4,Finished,2007,[],[],Shoujo,Bessatsu Friend,"Hinachi, Nao (Story & Art)",2,"[1, 0, 1]"
Dokuro,6.48,489,16371,12526,"1,374",3,Manga,4,33,Finished,2004,"['Action', 'Drama']","['Martial Arts', 'Psychological']",Seinen,Business Jump,"Saruwatari, Tetsuya (Story & Art)",2,"[0, 1, 1]"
Tenjou no Shita,6.48,121,16372,25170,444,0,Manga,1,Unknown,Finished,1999,"['Drama', 'Girls Love']",['School'],Josei,,"Minami, Q-ta (Story & Art)",0,"[0, 0, 0]"
Yama ni Sumu Kami,6.48,114,16373,30772,288,0,Manga,1,5,Finished,Jul  2000,"['Drama', 'Fantasy', 'Romance', 'Supernatural']",['Historical'],Shoujo,,"Sumeragi, Natsuki (Story & Art)",0,"[0, 0, 0]"
Majo wa Mioji kara (The life of the witch who remains single for about 300 years!),6.48,922,16328,5615,"3,740",4,Manga,7,49,Finished,"Jan  4, 2018 to May  22, 2020","['Comedy', 'Fantasy', 'Romance']",[],Seinen,Young Animal,"Harada, Shigemitsu (Story), Matsumoto, Kyuujo (Art)",0,"[0, 0, 0]"
"Siscon Oneechan to Kinishinai Imouto (Her Elder Sister Has A Crush On Her, But She Doesn't Mind)",6.48,1070,16329,7571,"2,639",14,Manga,3,26,Finished,"Jul  28, 2018 to Oct  27, 2020","['Comedy', 'Girls Love']",[],,Comic Cune,"Kiribai, Kineso (Story & Art)",0,"[0, 0, 0]"
Sokuochi Mayuri-chan,6.48,3825,16330,2098,"9,987",43,Manga,1,27,Finished,"Apr  25, 2019 to Apr  9, 2020","['Comedy', 'Romance', 'Slice of Life', 'Ecchi']",[],,ComicWalker,Salpin (Story & Art),3,"[1, 1, 1]"
"Kyou, Koshiba Aoi ni Aetara. (Chasing After Aoi Koshiba)",6.48,889,16331,5383,"3,939",18,Manga,4,34,Finished,"Nov  27, 2018 to Mar  26, 2022","['Drama', 'Girls Love']",['School'],Shounen,Comic REX,"Takeoka, Hazuki (Story), Fly (Art)",3,"[0, 1, 2]"
Sekai ni Hitotsu dake no R,6.48,349,16332,15226,"1,043",3,Manga,3,20,Finished,"Jun  15, 2019 to Nov  5, 2021","['Comedy', 'Fantasy']",[],,Web Comic Gamma Plus,"Iijima, Shingou (Story & Art)",0,"[0, 0, 0]"
"Kanchigai no Atelier Meister: Eiyuu Party no Moto Zatsuyougakari ga, Jitsu wa Sentou Igai ga SSS-Rank Datta to Iu Yoku Aru Hanashi (The Unaware Atelier Master)",6.48,1059,16333,5278,"4,018",10,Manga,Unknown,Unknown,Publishing,"Dec  17, 2019 to ?","['Action', 'Adventure', 'Fantasy']",[],,AlphaPolis,"Tokino, Yousuke (Story), Furukawa, Naharu (Art)",3,"[1, 0, 2]"
Secret Reverse,6.47,160,16493,27373,375,1,Manga,1,2,Finished,"Sep  4, 2019 to Nov  27, 2019",['Action'],"['Strategy Game', 'Super Power']",Shounen,Shounen Jump+,"Takahashi, Kazuki (Story & Art)",1,"[0, 1, 0]"
Kinka 1-mai de Kawaru Boukensha Seikatsu (How a Single Gold Coin Can Change an Adventurer's Life),6.48,325,16334,12452,"1,384",0,Manga,7,36,Finished,"Jan  26, 2020 to Jul  30, 2023","['Action', 'Adventure', 'Fantasy']",[],,Gangan Online,"Amano, Hazama (Story), Tsukishima, Sato (Art)",1,"[0, 0, 1]"
Frontier Diary: Motokizoku no Isekai Henkyou Seikatsu Nikki,6.48,422,16335,12186,"1,425",1,Manga,3,17,Finished,"Mar  15, 2019 to Nov  13, 2020","['Adventure', 'Fantasy']",[],,ComicWalker,"Kinojou, Miya (Story), Abe, Hanajirou (Art)",0,"[0, 0, 0]"
Tokimeki no Ikenie,6.48,478,16336,13223,"1,278",4,Manga,3,18,Finished,"Jan  15, 2020 to Sep  1, 2021","['Drama', 'Horror', 'Mystery', 'Romance', 'Supernatural']",[],,Magazine pocket,"Uguisu, Sachiko (Story & Art)",2,"[1, 0, 1]"
Zombie Shoujo no Fujimi-san,6.48,813,16337,10067,"1,841",2,Manga,2,12,Finished,"Apr  16, 2020 to Apr  16, 2021","['Comedy', 'Romance', 'Supernatural']",['School'],Seinen,Young King OURs GH,"Saitou, Ryou (Story & Art)",1,"[1, 0, 0]"
Renai Keikenchi Zero no Otome-san: Koibito Inai Reki = Nenrei no Onna Kyoushi ga Kodomo Atsukai shitekita Toshi no Hanareta Osananajimi no Seito wo Ishiki shiteshimau Hanashi,6.48,107,16338,21077,617,1,Manga,Unknown,Unknown,Publishing,"Feb  21, 2020 to ?","['Comedy', 'Romance']",['School'],,,"Yuuji, Kouji (Story & Art)",0,"[0, 0, 0]"
Koujo Denka no Kateikyoushi (Private Tutor to the Duke's Daughter),6.48,266,16339,12475,"1,380",1,Manga,Unknown,Unknown,Publishing,"Sep  13, 2019 to ?",['Fantasy'],[],Shounen,Shounen Ace Plus,"Mutou, Tamura (Art), Nanano, Riku (Story)",0,"[0, 0, 0]"
Misetagari no Tsuyuno-chan (Tsuyuno-chan Likes to Show Off),6.48,1187,16340,4544,"4,725",46,Manga,5,41,Finished,"Feb  21, 2020 to Jul  21, 2023","['Comedy', 'Ecchi']",[],Seinen,Comic Bunch,"Furumoto, Takeru (Story & Art)",3,"[2, 1, 0]"
"Maou no Musume, Sugoku Choroi.",6.47,885,16497,5332,"3,982",4,Manga,Unknown,Unknown,Publishing,"Jun  16, 2020 to ?","['Comedy', 'Fantasy']",['Mythology'],,Manga Cross,"Chiaki, Tarou (Story & Art)",2,"[0, 1, 1]"
Takane no Hana-san,6.48,182,16341,13764,"1,208",4,Manga,Unknown,Unknown,Publishing,"Aug  3, 2018 to ?","['Comedy', 'Romance']",[],Seinen,Manga Goraku,"Murata, Kouji (Story & Art)",1,"[0, 1, 0]"
"Pocchari Kanojo to Sweets Kareshi: Anata to Toro-Ama Sexercise (A Chubby Girlfriend and Her Sweet-Toothed Boyfriend: Soft, Syrupy Exercise With You)",6.48,132,16342,24751,457,2,Manga,1,6,Finished,"Mar  18, 2017 to Nov  20, 2017",['Romance'],[],Josei,Renai Paradise,Mika (Story & Art),0,"[0, 0, 0]"
Otonari Voice Chat,6.48,205,16397,18639,758,0,Manga,4,28,Finished,"Jul  19, 2014 to Dec  19, 2016","['Comedy', 'Romance']",[],Seinen,Comic Ryu,"Kojima, Naonari (Story & Art)",1,"[0, 1, 0]"
Doodooma,6.48,153,16398,26595,397,1,Manga,3,14,Finished,"Oct  25, 2014 to Dec  25, 2015","['Action', 'Drama', 'Fantasy']",[],Seinen,Comic Zenon,"Shiraishi, Jun (Story & Art)",0,"[0, 0, 0]"
Tomoji,6.48,303,16399,19493,705,0,Manga,1,6,Finished,2012 to  2013,"['Drama', 'Slice of Life']",['Historical'],,,"Taniguchi, Jiro (Art), Ogihara, Miwako (Story)",0,"[0, 0, 0]"
Chou Kochikame,6.48,246,16400,15322,"1,034",3,Manga,1,5,Finished,"Sep  15, 2006",['Comedy'],"['Gag Humor', 'Parody']",,,"Toriyama, Akira (Story & Art), Yudetamago (Story & Art), Akimoto, Osamu (Story & Art), Monkey Punch (Story & Art), Saitou, Takao (Story & Art), Sawai, Yoshio (Story & Art), Usuta, Kyousuke (Story & Art), Ooishi, Kouji (Story & Art), Dai, Amon (Story & Art)",0,"[0, 0, 0]"
Arikai Annu,6.48,171,16401,29776,311,0,One-shot,Unknown,1,Finished,"Apr  25, 2015","['Action', 'Sci-Fi']",[],Seinen,Afternoon,"Fuzuki, Takahiro (Story & Art)",0,"[0, 0, 0]"
Uchuu Patrol Luluco (Space Patrol Luluco),6.48,230,16402,17571,835,6,Manga,Unknown,3,Finished,"Apr  19, 2016 to Jun  18, 2016","['Comedy', 'Sci-Fi']",[],Seinen,Ultra Jump,Nanboku (Art),1,"[1, 0, 0]"
Sweet Bitter Room,6.48,240,16403,21346,604,0,Manga,1,5,Finished,"Nov  14, 2015 to Sep  15, 2016",['Romance'],['School'],Shoujo,Sho-Comi Zoukan,"Ichikawa, Shou (Story & Art)",0,"[0, 0, 0]"
Musubenai Necktie,6.48,389,16404,18923,742,0,One-shot,Unknown,1,Finished,"Aug  19, 2010",['Boys Love'],[],,RuTiLe Sweet,"Tagura, Tohru (Story & Art)",0,"[0, 0, 0]"
"Sayonara Peter Pan (Bye-bye, Peter Pan)",6.48,921,16405,7041,"2,887",15,Manga,3,18,Finished,"Apr  8, 2017 to Oct  6, 2018",['Sci-Fi'],[],Seinen,Young Magazine the 3rd,"Sakano, Anri (Story & Art)",1,"[1, 0, 0]"
Sanjin Sadou,6.48,396,16406,15474,"1,019",1,Manga,2,21,Finished,"Sep  30, 2002 to May  29, 2004",['Supernatural'],[],Seinen,Young King OURs,"Mizukami, Satoshi (Story & Art)",1,"[1, 0, 0]"
Anata wo Ajiwaitai,6.48,527,16407,14944,"1,071",0,Manga,1,5,Finished,2009,['Romance'],[],Shoujo,Cheese!,"Kamijou, Erina (Story & Art)",0,"[0, 0, 0]"
Biyaku Iri no Cappuccino,6.48,108,16408,27694,365,1,Manga,1,6,Finished,"Mar  14, 2008",['Romance'],['School'],Shoujo,Petit Princess,"Kotokawa, Aya (Story & Art)",0,"[0, 0, 0]"
Mousou Honey,6.48,570,16409,14342,"1,137",2,Manga,1,4,Finished,"Jan  18, 2010 to Nov  18, 2010","['Comedy', 'Girls Love']",[],,Comic Yuri Hime,"Mikuni, Hajime (Story & Art)",0,"[0, 0, 0]"
Boku no Idol,6.48,1275,16410,8873,"2,171",2,One-shot,Unknown,1,Finished,"Apr  26, 2010",['Ecchi'],['School'],Shounen,Shounen Jump (Weekly),"Kawashita, Mizuki (Story & Art)",1,"[1, 0, 0]"
Angel Onayami Soudanjo,6.48,590,16411,12719,"1,346",0,Manga,1,13,Finished,"Aug  7, 2004 to Aug  4, 2006","['Comedy', 'Fantasy']",[],,Manga Time Jumbo,"Mizukami, Satoshi (Story & Art)",1,"[1, 0, 0]"
Shurayuki-hime Gaiden,6.48,384,16412,14310,"1,140",0,Manga,1,5,Finished,Dec  2006 to Dec  2007,['Action'],"['Historical', 'Martial Arts']",,Jidaigeki Manga JIN,"Ikegami, Ryouichi (Art), Koike, Kazuo (Story)",2,"[1, 1, 0]"
17-sai.,6.48,3386,16413,2792,"7,784",30,Manga,4,35,Finished,2004 to  2005,['Drama'],[],Seinen,Manga Action,"Kamata, Youji (Art), Fuji, Seiji (Story)",10,"[5, 4, 1]"
Andalusia no Yuuwaku (The Spaniard's Woman),6.48,225,16414,26386,404,0,Manga,1,2,Finished,"May  1, 2007",['Romance'],[],Josei,,"Ayabe, Mizuho (Art), Hamilton, Diana (Story)",0,"[0, 0, 0]"
Kuroi Ame ni Utarete,6.48,174,16415,24259,476,0,Manga,1,8,Finished,1966,['Slice of Life'],['Historical'],Seinen,,"Nakazawa, Keiji (Story & Art)",1,"[1, 0, 0]"
Cerberus Jam,6.48,610,16416,11654,"1,514",5,Manga,1,4,Finished,"Sep  17, 2011 to Dec  17, 2011",['Supernatural'],['Vampire'],Shounen,GFantasy,"Shiota, Haruto (Story & Art)",1,"[1, 0, 0]"
Tsubakikan no Utsukushi Sugiru Garçon,6.48,543,16417,11786,"1,491",0,Manga,2,10,Finished,"Oct  14, 2010 to May  10, 2012",['Romance'],[],Shoujo,FlexComix Flare,"Yuuki, Riko (Story & Art)",1,"[0, 0, 1]"
Otomodachi kara Hajimemashou.,6.48,440,16418,13220,"1,278",1,Manga,2,14,Finished,"Jul  16, 2012 to Jan  16, 2015","['Drama', 'Romance']",['School'],Josei,Zero-Sum WARD,"Otsu, Hiyori (Story & Art)",1,"[1, 0, 0]"
Mahou ga Toketa Asa ni,6.48,157,16419,30573,292,0,Manga,1,5,Finished,Not available,['Romance'],[],Josei,,"Asou, Ayumu (Art), James, Julia (Story)",0,"[0, 0, 0]"
Hana no Miyako!,6.48,342,16420,12120,"1,434",6,Manga,3,19,Finished,"Nov  26, 2012 to May  26, 2014","['Action', 'Comedy']",['School'],,Comp Ace,"Kirishima, Takeru (Story & Art), Type-Moon (Story)",0,"[0, 0, 0]"
Shigatsu no Hina,6.48,480,16421,17181,865,0,One-shot,Unknown,1,Finished,"Mar  13, 2009","['Comedy', 'Romance']",['School'],Shoujo,Betsucomi,"Touda, Yoshimi (Story & Art)",0,"[0, 0, 0]"
Kiyomizu Iroha wa Koi wo Shiranai,6.48,495,16422,16975,881,1,One-shot,Unknown,1,Finished,"Feb  19, 2013","['Romance', 'Slice of Life']",['School'],Seinen,Ultra Jump,"Yoshida, Morohe (Story & Art)",0,"[0, 0, 0]"
Garden,6.47,823,16423,7919,"2,498",18,Manga,1,7,Finished,1993 to Jan  2000,"['Avant Garde', 'Fantasy', 'Horror']",[],,Comic Cue,"Furuya, Usamaru (Story & Art)",4,"[3, 0, 1]"
Gelatin,6.47,447,16424,8717,"2,218",1,Manga,9,Unknown,Finished,"Feb  4, 2009 to Mar  31, 2011","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Supernatural', 'Ecchi']","['Mecha', 'School']",Seinen,,"Moriyama, Daisuke (Story & Art), Yoshizuki, Kumichi (Story & Art), Shimura, Takako (Story & Art), Gokurakuin, Sakurako (Story & Art), Suzumi, Atsushi (Story & Art), Yasuda, Suzuhito (Story & Art), KEI (Story & Art), Nanakusa (Story & Art), Hamayumiba, Sou (Story & Art), Wamusato, Haru (Story & Art), MATSUDA98 (Story & Art), Shimizu, Eiichi (Story), Hamamoto, Ryuusuke (Story & Art), Sabe (Story & Art), Miggy (Story & Art), Houden, Eizou (Story & Art), Ayakura, Juu (Story & Art), Bosshi (Story & Art), Shimoguchi, Tomohiro (Art), Uki, Atsuya (Story & Art), VOFAN (Story & Art), Zekkyou (Story & Art), Yamamoto, Yamato (Story & Art), huke (Story & Art), BUNBUN (Story & Art), Kishida, Mel (Art), Takamichi (Story & Art)",0,"[0, 0, 0]"
Gekijouban Pocket Monsters Diamond & Pearl: Giratina to Sora no Hanataba Shaymin (Pokemon: Giratina and the Sky Warrior),6.47,429,16425,15204,"1,045",7,Manga,1,4,Finished,"Apr  15, 2008 to Jun  13, 2008","['Action', 'Adventure', 'Fantasy']",[],Kids,CoroCoro Comic,"Hijioka, Makoto (Story & Art)",0,"[0, 0, 0]"
Usotsuki na Cinderella (The Cinderella Inheritance),6.47,208,16426,26999,385,1,Manga,1,Unknown,Finished,2008,['Romance'],[],Josei,,None,0,"[0, 0, 0]"
Ichiman Pound no Hanamuko,6.47,200,16427,27651,367,0,Manga,1,1,Finished,2008,['Romance'],['Historical'],Josei,Harlequin,"Kurebayashi, Tsukiko (Art)",0,"[0, 0, 0]"
Hageruya!,6.47,109,16428,23653,499,0,Manga,1,8,Finished,"Apr  8, 2006 to Jan  9, 2007","['Comedy', 'Romance']",['School'],Shounen,Dragon Age,"Kitakawa, Touta (Art), Fukumoto, Takeshi (Story)",0,"[0, 0, 0]"
Seishun Limited,6.47,401,16429,20156,666,0,One-shot,Unknown,1,Finished,"Aug  9, 2008",['Romance'],['School'],Shoujo,LaLa DX,Kana (Story & Art),0,"[0, 0, 0]"
Kudrayvka,6.47,285,16430,22997,525,1,One-shot,Unknown,1,Finished,"Sep  10, 2008","['Adventure', 'Fantasy', 'Romance', 'Sci-Fi']",['Psychological'],Shoujo,LaLa Special,"Ishihara, Keiko (Story & Art)",0,"[0, 0, 0]"
Final Fantasy Reishiki (Final Fantasy Type-0),6.47,597,16431,11019,"1,642",22,Manga,1,4,Finished,"Nov  12, 2011 to Feb  10, 2012","['Action', 'Fantasy', 'Slice of Life']","['Mecha', 'Military', 'School', 'Strategy Game']",Shounen,Shounen Gangan,"Shiozawa, Takatoshi (Art), Chiba, Hiroki (Story)",1,"[0, 0, 1]"
Sore ga Kimi ni Naru,6.47,598,16432,14457,"1,123",1,Manga,1,8,Finished,"Jul  18, 2009 to Jul  17, 2010","['Drama', 'Girls Love', 'Romance', 'Slice of Life']",[],,Comic Yuri Hime,"Hakamada, Mera (Story & Art)",0,"[0, 0, 0]"
Trance Knights,6.47,246,16433,20977,621,1,Manga,1,7,Finished,"Oct  18, 2011 to Oct  18, 2012","['Action', 'Sci-Fi']",[],Shounen,Altima Ace,"Kugayama, Reki (Story & Art)",0,"[0, 0, 0]"
Tomoshibi,6.47,208,16434,23051,523,1,Manga,1,11,Finished,"Feb  20, 1987",['Slice of Life'],[],Seinen,Manga Action,"Sakaguchi, Hisashi (Story & Art)",1,"[1, 0, 0]"
Kare to Watashi no Anna Koto...,6.47,183,16435,21003,620,3,Manga,1,8,Finished,"Feb  24, 2012 to Jul  24, 2012",['Romance'],['School'],Shoujo,Cheese!,"Yumachi, Shin (Story & Art)",0,"[0, 0, 0]"
Igyoujin Oniwakamaru,6.47,432,16436,12057,"1,444",1,Manga,4,33,Finished,2003 to  2004,"['Action', 'Supernatural']",[],Seinen,Business Jump,"Saruwatari, Tetsuya (Story & Art)",1,"[0, 1, 0]"
Ashita no Kyouko-san (Kyoko the Tomorrow),6.47,380,16437,10554,"1,736",0,Manga,7,106,Finished,"Jan  19, 2010 to Feb  10, 2018","['Comedy', 'Fantasy']",[],,"Comic Dengeki Daioh ""g""","Iwasaki, Masakazu (Story & Art)",0,"[0, 0, 0]"
Boku wa Tomodachi ga Sukunai x Seitokai no Ichizon Crossover Special,6.47,367,16438,13570,"1,229",4,Manga,Unknown,2,Finished,"Mar  19, 2012 to Apr  27, 2012",['Comedy'],['Harem'],Seinen,Comic Alive,"Aoi, Sekina (Story), Hirasaka, Yomi (Story), 10mo (Art), Itachi (Art)",0,"[0, 0, 0]"
Hantsu x Trash,6.47,4417,16439,1422,"14,485",78,Manga,18,199,Finished,"Jul  23, 2012 to Jan  6, 2020","['Comedy', 'Romance', 'Sports', 'Ecchi']","['School', 'Team Sports']",Seinen,Young Magazine (Weekly),"Kobayashi, Hiyoko (Story & Art)",6,"[4, 2, 0]"
Ubawareta Hanayome (Vengeful Seduction),6.47,115,16440,32895,247,0,Manga,1,Unknown,Finished,2009,['Romance'],[],Josei,,"Midori, Yukako (Art), Williams, Cathy (Story)",0,"[0, 0, 0]"
Crown Gear,6.47,115,16441,34584,220,0,One-shot,Unknown,1,Finished,2011,"['Action', 'Comedy', 'Drama']",[],,Altima Ace,"Satogane, Shou (Story & Art)",0,"[0, 0, 0]"
Asao-san to Kurata-kun,6.47,151,16442,13066,"1,299",4,Manga,8,69,Finished,"Oct  16, 2008 to May  15, 2014","['Comedy', 'Slice of Life']",[],Shounen,Gangan Online,HERO (Story & Art),0,"[0, 0, 0]"
Until You Fall Asleep,6.47,157,16443,30446,295,1,Manhwa,Unknown,1,Finished,2012,['Drama'],[],,Party,"Yoon, Lee Hyun (Story & Art)",1,"[1, 0, 0]"
Shimekiri-sama ni Oyurushi wo,6.47,110,16444,24926,451,0,Manga,3,18,Finished,"Feb  9, 2010 to Sep  9, 2011","['Comedy', 'Romance', 'Supernatural']",[],Shounen,Dragon Age,"Ueda, Kiku (Story & Art)",0,"[0, 0, 0]"
