Title,Score,Vote,Ranked,Popularity,Members,Favorite,Types,Volumes,Chapters,Status,Published,Genres,Themes,Demographic,Serialization,Author,Total Review,Type Review
Tende Freeze!,6.86,1519,10992,6864,"2,986",10,Manga,4,36,Finished,"Apr  25, 2001 to Mar  25, 2004","['Comedy', 'Ecchi']",[],Seinen,Afternoon,ISUTOSHI (Story & Art),2,"[2, 0, 0]"
Meroama Lecture,6.86,663,10993,13282,"1,270",2,Manga,1,5,Finished,2006 to  2007,['Romance'],[],Shoujo,Cheese! Zoukan,"Tsuzuki, Moe (Story & Art)",1,"[0, 1, 0]"
Shuugaku Ryokou no Susume☆,6.86,298,10994,23161,518,1,One-shot,Unknown,1,Finished,Apr  2003,['Drama'],[],Shoujo,Ribon Magazine,"Enomoto, Chizuru (Story)",0,"[0, 0, 0]"
Hungry Heart,6.86,325,10995,17693,826,9,Manga,6,49,Finished,2002 to  2004,"['Comedy', 'Sports']","['School', 'Team Sports']",Shounen,Shounen Champion (Weekly),"Takahashi, Yoichi (Story & Art)",0,"[0, 0, 0]"
Koigokoro Fantasia (Love Fantasia),6.86,195,10996,26129,412,0,Manga,1,7,Finished,1998,"['Drama', 'Romance']",[],Shoujo,Flower Comics Special,"Mizuto, Aqua (Story & Art)",0,"[0, 0, 0]"
Itoshi no Goshujinsama,6.86,1440,10997,7111,"2,844",1,Manga,1,5,Finished,2005,"['Comedy', 'Romance']",['School'],Shoujo,Ribon Magazine,"Haruta, Nana (Story & Art)",1,"[0, 0, 1]"
Shirayuki Poppu (White Snow Pop),6.86,898,10998,11168,"1,610",2,One-shot,Unknown,1,Finished,2007,['Romance'],[],Shoujo,Ribon Magazine,"Oouchi, Natsumi (Story & Art)",1,"[1, 0, 0]"
Zelda no Densetsu: Kamigami no Triforce (1992) (The Legend of Zelda: A Link to the Past),6.86,1166,10999,7619,"2,618",26,Manga,1,12,Finished,Jan  1992 to Dec  1992,"['Action', 'Adventure', 'Fantasy']",[],Shounen,,"Ishinomori, Shoutarou (Story & Art)",1,"[0, 0, 1]"
Get You,6.86,160,11000,22278,558,2,Manga,13,44,Finished,1999 to  2003,"['Drama', 'Romance']",[],Shoujo,,"Sugi, Emiko (Story & Art)",0,"[0, 0, 0]"
Bashism,6.86,487,11001,17428,845,1,Manga,1,8,Finished,"Oct  18, 1996 to Nov  30, 2000","['Drama', 'Romance']",['Psychological'],Seinen,Young Magazine Zoukan Aka Buta,"Nihonbashi, Yowoko (Story & Art)",1,"[1, 0, 0]"
Get the Moon,6.86,288,11002,20616,641,1,Manga,1,3,Finished,Nov  2002,"['Boys Love', 'Comedy', 'Sci-Fi']",[],Shoujo,Wings,"Takagi, Ryo (Story & Art)",0,"[0, 0, 0]"
Maken-Ki!,6.86,5716,11003,1081,"18,246",93,Manga,24,146,Finished,"Jun  20, 2007 to Feb  7, 2020","['Action', 'Ecchi']","['Harem', 'Martial Arts', 'School', 'Super Power']",Shounen,Dragon Age,"Takeda, Hiromitsu (Story & Art), Yamaguchi, Mikoto (Story)",5,"[3, 2, 0]"
Koi,6.86,587,11004,15283,"1,037",2,One-shot,Unknown,1,Finished,"Feb  23, 2002","['Drama', 'Romance']",[],Shoujo,LaLa,"Matsumoto, Tomo (Story & Art)",0,"[0, 0, 0]"
CLAMP Gakuen Kaikigenshou Kenkyuukai Jiken File (CLAMP School Paranormal Investigators),6.86,233,11005,14708,"1,094",0,Light Novel,3,7,Finished,1995 to  2000,"['Comedy', 'Mystery', 'Sci-Fi', 'Supernatural']","['Detective', 'School']",,,"CLAMP (Art), Matsumoto, Tomiyuki (Story)",0,"[0, 0, 0]"
Interview with the Vampire,6.86,215,11006,19819,685,3,Manga,1,3,Finished,1994,"['Drama', 'Supernatural']","['Historical', 'Vampire']",,Chara,"Shinohara, Udou (Art), Rice, Anne (Story)",0,"[0, 0, 0]"
Me wo Mite Hanase (Look Me in the Eyes When You Talk),6.86,2119,11007,5804,"3,606",2,One-shot,Unknown,1,Finished,May  2003,['Horror'],['Psychological'],Seinen,Comic Charge,"Iwaaki, Hitoshi (Story & Art)",2,"[2, 0, 0]"
11-gatsu no Gymnasium,6.86,171,11008,19758,689,3,Manga,1,9,Finished,"Jun  1970 to Nov  13, 1971","['Boys Love', 'Drama']",[],Shoujo,Betsucomi,"Hagio, Moto (Story & Art)",1,"[1, 0, 0]"
Onikiri-sama no Hakoiri Musume,6.86,662,11009,11131,"1,618",2,Manga,4,23,Finished,"Jun  12, 2006 to Oct  12, 2010",['Comedy'],"['Mythology', 'School']",Shounen,Shounen Gangan,"Uraku, Akinobu (Story & Art)",0,"[0, 0, 0]"
Dong Meng,6.86,145,11010,26522,400,0,Manhua,Unknown,10,Finished,2007 to  2008,"['Drama', 'Fantasy', 'Romance', 'Supernatural']",['Mahou Shoujo'],,,None,0,"[0, 0, 0]"
E.D.D: Eliminate Dangerous Doctors,6.86,119,11011,22117,565,0,Manga,5,32,Finished,"May  22, 2006 to Nov  19, 2009","['Action', 'Drama']",[],Seinen,Young King OURs GH,"Hashimoto, Eiji (Story & Art)",0,"[0, 0, 0]"
Lovely♥Lesson: Hair Make-hen,6.86,148,11012,27095,382,1,Manga,1,6,Finished,"Jul  25, 2007",['Romance'],['School'],Shoujo,,"Sakisaka, Mea (Story & Art)",0,"[0, 0, 0]"
Another Kingdom,6.86,811,11013,10056,"1,844",1,Manga,2,8,Finished,"Jan  6, 2005 to Sep  6, 2007","['Romance', 'Supernatural']",[],Shoujo,Mystery Bonita,"Fujita, Maki (Story & Art)",1,"[0, 1, 0]"
Tengoku no Inu Monogatari,6.86,107,11014,34032,228,1,Manga,6,Unknown,Finished,2004 to ?,['Slice of Life'],['Pets'],Shoujo,ChuChu,"Hotta, Atsuko (Story & Art)",0,"[0, 0, 0]"
Miku-4,6.86,468,11015,11879,"1,472",15,Manga,1,6,Finished,"Nov  30, 2007 to Nov  11, 2008","['Drama', 'Sci-Fi']",['Music'],,,Nagimiso (Story & Art),3,"[3, 0, 0]"
Cupid no Itazura: Nijidama,6.86,445,11016,9124,"2,094",3,Manga,7,68,Finished,"Sep  16, 2004 to Mar  30, 2006","['Drama', 'Romance']",[],Seinen,Young Sunday (Weekly),"Kitazaki, Taku (Story & Art)",0,"[0, 0, 0]"
Majo wa Nido Aegu,6.86,150,11017,22054,568,3,Manga,6,24,Finished,"Feb  7, 2009 to Mar  8, 2011","['Drama', 'Romance']",[],Josei,Petit Comic,"Kitagawa, Miyuki (Story & Art)",1,"[0, 0, 1]"
Hokenshitsu no Shinigami,6.86,497,11018,15006,"1,064",3,One-shot,Unknown,1,Finished,2009,"['Comedy', 'Supernatural']",['School'],Shounen,Akamaru Jump,"Aimoto, Shou (Story & Art)",1,"[1, 0, 0]"
Dogs dj - M.M.M. Works Annex feat. Bado Nails,6.86,471,11019,14406,"1,130",1,Doujinshi,1,Unknown,Finished,"May  5, 2002",['Action'],[],,,"Miwa, Shirow (Story & Art)",0,"[0, 0, 0]"
Machi de Uwasa no Tengu no Ko (Spiritual Princess),6.86,191,11020,14824,"1,083",3,Manga,12,68,Finished,"Apr  28, 2007 to Oct  28, 2013","['Award Winning', 'Comedy', 'Romance', 'Supernatural']",[],Shoujo,Flowers (Monthly),"Iwamoto, Nao (Story & Art)",0,"[0, 0, 0]"
Reverse/End (Black Gate),6.86,151,11021,26040,415,2,Manga,3,17,Finished,2007,"['Fantasy', 'Supernatural']",[],Shoujo,Comic B's-LOG,"Sumiyoshi, Yukiko (Story & Art)",0,"[0, 0, 0]"
Ageha wo Ou Monotachi,6.86,1386,11022,6980,"2,922",3,Manga,4,18,Finished,"Jul  4, 2009 to Dec  4, 2010","['Action', 'Comedy', 'Mystery']",[],Seinen,Young Ace,"Yagami, Yu (Story & Art)",2,"[0, 1, 1]"
Spicy Fever,6.86,540,11023,16038,962,0,One-shot,Unknown,1,Finished,2009,['Romance'],[],Shoujo,The Margaret,None,0,"[0, 0, 0]"
Choir!,6.86,163,11024,21139,614,0,Manga,3,Unknown,Finished,2006 to  2010,['Comedy'],['School'],Seinen,Comic Ryu,"Tenpou, Gensui (Story & Art)",0,"[0, 0, 0]"
Shimaism,6.86,1214,11025,7893,"2,509",14,Manga,3,34,Finished,"Feb  12, 2009 to Dec  12, 2012","['Comedy', 'Girls Love']",['School'],,Tsubomi,"Yoshitomi, Akihito (Story & Art)",1,"[0, 0, 1]"
Kuroyuri-sou no Henna Ikimono. (The Strange Creature at Kuroyuri Apartments),6.86,160,11026,22146,564,5,Manga,2,22,Finished,"Nov  4, 2016 to Nov  2, 2017","['Comedy', 'Supernatural']",[],Seinen,Young Gangan,"Yuzuki, Gao (Story & Art)",1,"[1, 0, 0]"
Ojiichan Shinanai (Old man never die.),6.86,1215,11027,6716,"3,064",7,Manga,2,Unknown,Finished,"Oct  5, 2017 to Jul  2, 2020","['Comedy', 'Fantasy', 'Romance', 'Slice of Life']",[],,Kurofune pixiv,"Madoromi, Tarou (Story & Art)",1,"[1, 0, 0]"
Kafka,6.86,246,11028,15561,"1,009",5,Manga,1,9,Finished,"Apr  18, 2008 to Jan  20, 2010","['Drama', 'Fantasy']",['Psychological'],,,"Kafka, Franz (Story), Nishioka Kyoudai (Art)",3,"[3, 0, 0]"
Vacation Maou to Pet,6.86,184,11029,27193,379,8,Manga,1,10,Finished,"Apr  28, 2018 to May  8, 2019","['Comedy', 'Girls Love', 'Supernatural']",[],,Yuri Hime@pixiv,Neji (Story & Art),0,"[0, 0, 0]"
Kiseijuu Reversi (Parasyte Reversi),6.86,765,11030,5947,"3,511",14,Manga,8,78,Finished,"Mar  2, 2018 to May  7, 2021","['Action', 'Drama', 'Horror', 'Sci-Fi']",['Psychological'],,Comic Days,"Ohta, Moare (Story & Art)",1,"[1, 0, 0]"
Shanliang de Adai,6.86,108,11031,24145,481,0,Manhua,Unknown,Unknown,Publishing,Oct  2012 to ?,"['Action', 'Adventure', 'Fantasy']",[],,Shenman,"Tang Jia San Shao (Story), Han, Chao (Art), Fat Shou (Art)",0,"[0, 0, 0]"
Kitsune no Oyome-chan,6.86,244,11032,13148,"1,287",5,Manga,Unknown,Unknown,Publishing,"Apr  26, 2016 to ?","['Comedy', 'Romance', 'Slice of Life', 'Supernatural']",[],,Minna no Comic,Batta (Story & Art),2,"[2, 0, 0]"
Hana to Sakazuki,6.86,136,11033,29003,331,0,Manga,1,7,Finished,"Jan  14, 2014 to Aug  20, 2015","['Drama', 'Slice of Life']",[],,Web Comic EDEN,Tsutomu (Story & Art),1,"[1, 0, 0]"
Otonanajimi,6.86,118,11034,15837,981,2,Manga,8,32,Finished,"Mar  28, 2019 to Oct  28, 2021",['Romance'],[],Josei,Cocohana,"Nakahara, Aya (Story & Art)",0,"[0, 0, 0]"
Syrup: Yuri Anthology (Syrup: A Yuri Anthology),6.86,460,11035,8097,"2,435",21,Manga,Unknown,Unknown,Publishing,"May  11, 2019 to ?",['Girls Love'],[],,,"Takahashi, Mako (Story & Art), Kurogane, Kenn (Story & Art), Morinaga, Milk (Story & Art), Canno (Story & Art), Ikeda, Takashi (Story & Art), Yoshioka, Sakaki (Story & Art), Morishima, Akiko (Story & Art), Amano, Shuninta (Story & Art), Kodama, Naoko (Story & Art), Homura, Subaru (Story & Art), Dokuta, Pepako (Story & Art), Shioya, Teruko (Story & Art), Yuzuki, Ryouta (Story & Art), Kitao, Taki (Story & Art), Tachi (Story & Art), Yoshidamaru, Yuu (Story & Art), Yoshimura, Kana (Story & Art), Itou, Hachi (Story & Art), Nishio, Yuuta (Story & Art), Yukiko (Story & Art), Mikanuji (Story & Art), Kawanami, Izumi (Story & Art), Mochi Au Lait (Story & Art), Ohi, Pikachi (Story & Art), Hamuro, Kei (Story & Art), Iwami, Kiyoko (Story & Art), Goumoto (Story & Art), Kiriyama, Haruka (Story & Art), Akitsu, Kio (Story & Art), Maeya, Susumu (Story & Art), Tsuzura, Ryou (Story & Art), Tsuji, Megumi (Story & Art), Jiang, Sal (Story & Art)",2,"[2, 0, 0]"
Lilium Terrarium,6.86,351,11036,13812,"1,201",3,Manga,1,16,Finished,"Aug  8, 2017 to Aug  8, 2018",['Girls Love'],['School'],,Yuri Hime@pixiv,ED (Story & Art),0,"[0, 0, 0]"
Tsukiiro no Invader,6.86,656,11037,10451,"1,761",15,Manga,2,12,Finished,"Dec  19, 2018 to Jan  18, 2020","['Comedy', 'Romance', 'Sci-Fi']",['School'],Seinen,Ultra Jump,"Yamano, Ran (Story & Art)",0,"[0, 0, 0]"
Boukyou Tarou (Longing for Home),6.86,113,11038,19210,723,4,Manga,Unknown,Unknown,Publishing,"Sep  5, 2019 to ?","['Adventure', 'Drama', 'Sci-Fi']",[],Seinen,Morning,"Yamada, Yoshihiro (Story & Art)",2,"[1, 0, 1]"
"Hazure Skill ""Kage ga Usui"" wo Motsu Guild Shokuin ga, Jitsu wa Densetsu no Ansatsusha (Hazure Skill: The Guild Member with a Worthless Skill Is Actually a Legendary Assassin)",6.86,200,11039,17824,815,5,Light Novel,Unknown,Unknown,Publishing,"Mar  9, 2019 to ?",['Fantasy'],[],,,"Kennoji (Story), KWKM (Art)",0,"[0, 0, 0]"
Fukinoshita-san wa Se ga Chiisai,6.86,402,11040,15336,"1,033",1,Manga,3,24,Finished,"Nov  25, 2019 to Sep  28, 2020","['Comedy', 'Romance', 'Slice of Life', 'Supernatural']","['Mythology', 'School']",,Comic Days,"Idumi, Rei (Story & Art)",0,"[0, 0, 0]"
"Yuusha Party wo Tsuihou sareta , Saikyoushu no Nekomimi Shoujo to Deau (Beast Tamer)",6.86,2744,11041,2001,"10,408",69,Manga,Unknown,Unknown,Publishing,"Jan  30, 2019 to ?","['Action', 'Fantasy']",[],,Manga UP!,"Shigemura, Moto (Art), Miyama, Suzu (Story)",6,"[1, 1, 4]"
Secret Crush,6.86,136,11042,25992,416,2,Manhwa,Unknown,114,Finished,"Aug  26, 2015 to Jan  16, 2019","['Comedy', 'Romance']",['School'],,Lezhin Comics Webtoon,Jung (Story & Art),0,"[0, 0, 0]"
: Kataashi no Runner (Blade Girl),6.86,138,11043,19660,695,0,Manga,3,14,Finished,"Sep  1, 2018 to Jul  1, 2019","['Romance', 'Slice of Life', 'Sports']",[],Josei,Be-Love,"Shigematsu, Narumi (Story & Art)",1,"[1, 0, 0]"
"Miki-san, Daisuki desu!",6.86,2510,11044,3624,"6,013",21,Manga,3,34,Finished,"May  6, 2020 to Dec  22, 2021","['Comedy', 'Romance']",['School'],,Young Ace UP,"Obata, Tsunechika (Story & Art)",4,"[0, 4, 0]"
Doukutsuou kara Hajimeru Rakuen Life: Bannou no Saikutsu Skill de Saikyou ni!? (A Cave King's Road to Paradise: Climbing to the Top with My Almighty Mining Skills!),6.86,1735,11045,3610,"6,044",16,Manga,Unknown,Unknown,Publishing,"Apr  19, 2020 to ?","['Adventure', 'Fantasy']",[],,ComicWalker,"Demise, Takao (Art), Naehara, Hajime (Story)",0,"[0, 0, 0]"
Crazy Food Truck,6.86,2758,11046,2530,"8,480",50,Manga,3,16,Finished,"Jul  21, 2020 to Dec  21, 2021","['Action', 'Comedy', 'Gourmet', 'Ecchi']",[],Seinen,Comic Bunch,"Ogaki, Rokurou (Story & Art)",5,"[4, 1, 0]"
Tate no Yuusha no Nariagari Anthology: Filo to Issho,6.86,114,11047,22211,561,2,Manga,1,12,Finished,"Mar  22, 2019","['Comedy', 'Fantasy', 'Slice of Life']",[],,,"Futaba, Masumi (Story & Art), Sanshoku, Amido. (Story & Art), Aiya, Kyu (Story & Art), Yoshino, Sora (Story & Art), Araragi, Ayune (Story & Art), Akano, Amamichi (Story & Art)",0,"[0, 0, 0]"
Boku wa Oneko-sama no Geboku desu. (I'm the Catlords' Manservant),6.86,236,11048,15550,"1,010",11,Manga,4,20,Finished,"Oct  18, 2019 to Apr  16, 2021","['Comedy', 'Supernatural']",['School'],Shounen,GFantasy,"Kitaguni, Rato (Story & Art)",2,"[1, 0, 1]"
Mikazuki Mao wa ♂♀ wo Erabenai,6.86,181,11049,18699,754,6,Manga,Unknown,Unknown,Publishing,"Apr  24, 2020 to ?","['Comedy', 'Romance']","['Magical Sex Shift', 'School']",Shoujo,Deluxe Betsucomi,"Nishino, Kiina (Story & Art)",2,"[2, 0, 0]"
Obokoi Majo wa Majiwaritai!,6.86,375,11050,10558,"1,735",4,Manga,Unknown,Unknown,Publishing,"Sep  16, 2020 to ?","['Romance', 'Supernatural']",[],Seinen,Young King OURs GH,"Nakamura, Enjitsu (Story & Art)",1,"[1, 0, 0]"
Kunigei: Ookuni Daigaku Geijutsu Gakubu Eiga Gakka (Kunigei: Okuni University Art Department Film Program),6.86,144,11051,23559,504,1,Manga,Unknown,Unknown,Publishing,"May  26, 2024 to ?",['Drama'],['Visual Arts'],Shounen,Shounen Jump+,"Takano, Yousuke (Story & Art)",0,"[0, 0, 0]"
Shinobigoto (Shinobi Undercover),6.85,461,11052,10237,"1,808",6,Manga,Unknown,Unknown,Publishing,"Sep  16, 2024 to ?","['Action', 'Comedy']",['School'],Shounen,Shounen Jump (Weekly),"Takegushi, Ippon (Story), Mitarashi, Santa (Art)",1,"[1, 0, 0]"
Herald,6.86,110,11053,38269,171,1,One-shot,Unknown,1,Finished,"Oct  31, 2024","['Drama', 'Horror']",[],Shounen,Shounen Jump+,"Hayashi, Tetora (Story & Art)",0,"[0, 0, 0]"
Natsuzora and Run,6.86,862,11054,9417,"2,010",8,Manga,5,25,Finished,"Sep  25, 2012 to Sep  25, 2014","['Romance', 'Sports']",['Team Sports'],Shounen,Shounen Sunday Super,"Itou, Shiro (Story & Art)",4,"[3, 1, 0]"
Amarimawari,6.86,2528,11055,3924,"5,537",21,Manga,3,31,Finished,"Jun  27, 2013 to Jan  27, 2016","['Comedy', 'Slice of Life']",['School'],,Dengeki Daioh,Kuroda bb (Story & Art),1,"[1, 0, 0]"
Mahou Shoujo Site (Magical Girl Site),6.86,12465,11056,497,"36,435",854,Manga,16,141,Finished,"Jul  11, 2013 to Aug  1, 2019","['Drama', 'Horror', 'Supernatural']","['Gore', 'Mahou Shoujo', 'Psychological']",,Champion Tap!,"Satou, Kentarou (Story & Art)",26,"[11, 4, 11]"
"Kirakira Namida: Koishiteta, Aishiteta",6.86,628,11057,13813,"1,201",2,One-shot,Unknown,1,Finished,"Jul  5, 2013",['Romance'],[],Shoujo,Sho-Comi,"Cocoro, Ayumi (Story & Art)",1,"[1, 0, 0]"
Be Born Again,6.86,132,11058,21648,588,0,Manhwa,Unknown,Unknown,Publishing,2012 to ?,"['Action', 'Drama', 'Supernatural']",[],Seinen,Comic Champ,"Lee, Chang Jun (Story & Art)",0,"[0, 0, 0]"
Sayonara Kodomotachi,6.86,544,11059,15689,997,3,One-shot,Unknown,1,Finished,"Jul  25, 2013",['Drama'],"['Crossdressing', 'Psychological']",Shoujo,The Hana to Yume,"Morie, Satoshi (Story & Art)",1,"[1, 0, 0]"
Evil Eater,6.86,299,11060,17297,856,6,Manga,3,18,Finished,"Nov  19, 2011 to May  19, 2013","['Horror', 'Supernatural']",[],Seinen,Sunday Gene-X,"Go, Jin-Ho (Art), Eifuku, Issei (Story)",0,"[0, 0, 0]"
Tokyo-hatsu Isekai-yuki,6.86,737,11061,11208,"1,603",2,Manga,1,9,Finished,"Mar  3, 2014","['Comedy', 'Fantasy', 'Mystery', 'Supernatural']",[],Seinen,Fellows!,"Ohtake, Masao (Story & Art)",0,"[0, 0, 0]"
Eromanga-sensei,6.86,4844,11062,1363,"15,092",183,Manga,12,79,Finished,"May  27, 2014 to May  27, 2021","['Comedy', 'Drama', 'Romance']",[],,Dengeki Daioh,"Fushimi, Tsukasa (Story), rin (Art)",2,"[0, 2, 0]"
Link no Bouken (The Adventure of Link),6.86,130,11063,21714,585,12,Manga,1,7,Finished,"Sep  15, 1991","['Action', 'Adventure', 'Fantasy']",['Mythology'],,,"Mishouzaki, Yuu (Story & Art)",0,"[0, 0, 0]"
Kudamimi no Neko (Spirits & Cat Ears),6.86,360,11064,8261,"2,379",21,Manga,Unknown,Unknown,Publishing,"Jan  27, 2014 to ?","['Comedy', 'Romance']",[],Seinen,Comic Cune,"Nakayama, Miyuki (Story & Art)",0,"[0, 0, 0]"
Mai Ball!,6.86,1252,11065,5010,"4,242",37,Manga,16,107,Finished,"Jul  27, 2012 to Mar  22, 2019","['Comedy', 'Sports', 'Ecchi']",['Team Sports'],Seinen,Young Animal,"Inoue, Sora (Story & Art)",4,"[2, 2, 0]"
Persona Q: Shadow of the Labyrinth - Side:P3 (Persona Q Shadow of the Labyrinth Side: P3),6.86,528,11066,10085,"1,838",16,Manga,2,10,Finished,"Feb  9, 2015 to Nov  9, 2015","['Action', 'Mystery', 'Supernatural']",['School'],Shounen,Bessatsu Shounen Magazine,"Tobita, Sou (Story & Art)",1,"[1, 0, 0]"
"Isekai de ""Kuro no Iyashi Te"" tte Yobareteimasu (The Black Healer)",6.86,5392,11067,1344,"15,265",71,Manga,7,50,Finished,"Jan  14, 2015 to Aug  14, 2019","['Adventure', 'Fantasy']",['Isekai'],Josei,Regina,"Murakami, Yuichi (Art), Fujima, Miya (Story)",6,"[3, 3, 0]"
Shiny Doll,6.85,3118,11068,3242,"6,703",9,Manga,2,7,Finished,"Aug  10, 2013 to Feb  13, 2014","['Romance', 'Slice of Life']",['School'],Shoujo,Bessatsu Friend,"Ichinose, Ruka (Story & Art)",1,"[1, 0, 0]"
Mawaru  (Penguindrum),6.85,225,11069,11264,"1,590",8,Manga,5,34,Finished,"May  30, 2013 to Jan  30, 2017","['Drama', 'Mystery']",['Psychological'],Seinen,Comic Birz,"Shibata, Isuzu (Art)",0,"[0, 0, 0]"
Switch dj - After 5 Years...,6.85,109,11070,29821,310,1,Doujinshi,1,1,Finished,"Aug  16, 2009",[],[],,,naked ape (Story & Art),0,"[0, 0, 0]"
Koi ga Saku Koro Sakura Doki: Charming Scarlet,6.85,216,11071,15304,"1,035",3,Manga,2,13,Finished,"Oct  26, 2013 to Nov  26, 2014","['Comedy', 'Romance']","['Harem', 'School']",,Comp Ace,"Mitsukura, Chikage (Art)",0,"[0, 0, 0]"
Akkun to Kanojo,6.85,605,11072,6178,"3,359",19,Manga,8,66,Finished,"Jun  15, 2013 to Jun  15, 2018","['Comedy', 'Romance']",['School'],Josei,Comic Gene,"Kakitsubata, Waka (Story & Art)",1,"[1, 0, 0]"
Koufuku Graffiti (Happy Cooking Graffiti),6.85,214,11073,11023,"1,641",4,Manga,7,75,Finished,"Jan  16, 2012 to Sep  16, 2016","['Comedy', 'Gourmet', 'Slice of Life']",['CGDCT'],Seinen,Manga Time Kirara Miracle!,"Kawai, Makoto (Story & Art)",0,"[0, 0, 0]"
Steins;Gate: Hiyoku Renri no Future Honey,6.85,393,11074,12160,"1,428",4,Manga,1,5,Finished,"Apr  10, 2012","['Comedy', 'Romance']",[],Shounen,Comic Blade,"Nitroplus (Story), Sakano, Anri (Art)",1,"[0, 1, 0]"
Kuusen Madoushi Kouhosei no Kyoukan,6.85,141,11075,12118,"1,435",3,Light Novel,14,85,Finished,"Jul  20, 2013 to Jul  20, 2017","['Action', 'Drama', 'Fantasy']",['School'],,,"Moroboshi, Yuu (Story), Amami, Mikihiro (Art)",0,"[0, 0, 0]"
Shiro no Koukoku Monogatari,6.85,2002,11076,3665,"5,949",22,Manga,8,64,Finished,"Jan  20, 2013 to Feb  4, 2019","['Action', 'Fantasy']",['Harem'],,AlphaPolis,"Shirasawa, Inui (Story), Fuji, Ma-yu (Art)",1,"[1, 0, 0]"
Yokokuhan: The Copycat,6.85,345,11077,12429,"1,388",3,Manga,3,21,Finished,"Apr  10, 2014 to Jul  23, 2015",['Mystery'],['Detective'],Seinen,Young Jump,"Tsutsui, Tetsuya (Story), Obata, Fumio (Art)",0,"[0, 0, 0]"
Ultimate Antihero,6.85,508,11078,11355,"1,574",9,Light Novel,4,24,Finished,"Oct  2, 2014 to Jun  2, 2016","['Action', 'Fantasy']",[],,,"Nardack (Art), Misora, Riku (Story)",3,"[1, 2, 0]"
Hatsune Miku no Shoushitsu (The Disappearance of Hatsune Miku),6.85,228,11079,17648,829,24,Light Novel,1,Unknown,Finished,"Jul  20, 2012",['Sci-Fi'],[],,,"Yuunagi (Art), Aga, Miyuya (Story)",4,"[1, 0, 3]"
Norman,6.85,159,11080,19953,678,1,Manga,3,15,Finished,Apr  1968 to Dec  1968,"['Action', 'Sci-Fi']",['Space'],Shounen,Shounen King,"Tezuka, Osamu (Story & Art)",0,"[0, 0, 0]"
Alice ∞ Wonderland,6.85,154,11081,17031,876,6,Manga,Unknown,Unknown,Publishing,2006 to ?,"['Adventure', 'Drama', 'Fantasy', 'Romance', 'Supernatural']",[],Shoujo,MiChao,"Tanaka, Takako (Story & Art)",0,"[0, 0, 0]"
Noririn,6.85,181,11082,17434,845,3,Manga,11,90,Finished,"Dec  22, 2009 to Mar  10, 2015",['Sports'],[],Seinen,Evening,"Kitoh, Mohiro (Story & Art)",0,"[0, 0, 0]"
Ghost wa Kiss wo Kirau,6.85,338,11083,17701,825,2,Manga,1,5,Finished,Not available,"['Romance', 'Supernatural']",[],Shoujo,,"Nashizuki, Uta (Story & Art)",0,"[0, 0, 0]"
Past Future,6.85,1266,11084,7852,"2,522",14,Manga,2,11,Finished,"Jul  24, 2010 to Feb  25, 2013",['Comedy'],['Crossdressing'],Shounen,WAaI!,"Takatsuki, Tsukasa (Story & Art)",3,"[1, 1, 1]"
Hakuouki SSL,6.85,147,11085,18004,802,5,Manga,2,18,Finished,2013 to  2014,['Comedy'],[],,Dengeki Girl's Style,Mikasa (Story & Art),0,"[0, 0, 0]"
Let's Fight Ghost,6.85,149,11086,22224,560,3,Manhwa,Unknown,116,Finished,"Jun  4, 2007 to Oct  23, 2010","['Action', 'Adventure', 'Romance', 'Supernatural']",[],Shounen,Naver Webtoon,Iminsu (Story & Art),1,"[1, 0, 0]"
Koi no Rule wo Wasuretara (Acting on Impulse),6.85,208,11087,26537,399,2,Manga,1,Unknown,Finished,2010,['Romance'],[],Josei,Harlequin,None,0,"[0, 0, 0]"
Juuhime: Phantom Pain,6.85,159,11088,18495,767,4,Manga,6,39,Finished,"Sep  25, 2010 to Mar  25, 2014","['Action', 'Fantasy']",[],Shounen,Shounen Sirius,"Kuramoto, Kaya (Art), Takadono, Madoka (Story)",0,"[0, 0, 0]"
Kidou Senshi V Gundam Gaiden,6.85,181,11089,25436,435,1,Manga,1,4,Finished,1993,['Sci-Fi'],['Mecha'],,,"Hasegawa, Yuuichi (Story & Art)",1,"[1, 0, 0]"
Koguresou Monogatari,6.85,584,11090,12613,"1,361",1,Manga,1,7,Finished,"Feb  8, 2011 to Aug  8, 2011",['Slice of Life'],[],Josei,Feel Young,"Yamazaki, Dodo (Art), Miura, Shion (Story)",1,"[1, 0, 0]"
Photokano: Your Eyes Only,6.85,212,11091,16495,924,1,Manga,4,28,Finished,"Feb  24, 2012 to Sep  13, 2013","['Romance', 'Ecchi']","['Harem', 'School']",Seinen,Young Animal,Nylon (Art),0,"[0, 0, 0]"
13 Game,6.85,252,11092,15525,"1,013",4,Manga,Unknown,Unknown,Finished,"Feb  29, 2012 to Aug  30, 2013","['Action', 'Supernatural']",[],Shounen,Comic Blade,"Ishikawa, Misaki (Story & Art)",1,"[1, 0, 0]"
In Bura!: Bishoujo Kyuuketsuki no Hazukashii Himitsu,6.85,6817,11093,1542,"13,522",58,Manga,2,16,Finished,"Mar  19, 2012 to Apr  19, 2013","['Comedy', 'Romance', 'Supernatural', 'Ecchi']","['Harem', 'School', 'Vampire']",Seinen,Champion RED,"Endo, Tatsuya (Story & Art)",4,"[2, 2, 0]"
