Title,Score,Vote,Ranked,Popularity,Members,Favorite,Types,Volumes,Chapters,Status,Published,Genres,Themes,Demographic,Serialization,Author,Total Review,Type Review
Tian Guan Cifu (Heaven Official's Blessing),8.85,4641,30,1521,"13,659",832,Manhua,Unknown,Unknown,Publishing,"Oct  19, 2019 to ?","['Action', 'Adventure', 'Boys Love', 'Drama', 'Supernatural']",['Historical'],,,"Mo Xiang Tong Xiu (Story), STARember (Art)",3,"[2, 1, 0]"
Mo Dao Zu Shi (Grandmaster of Demonic Cultivation: Mo Dao Zu Shi),8.63,5078,81,1389,"14,802",716,Manhua,Unknown,260,Finished,"Dec  8, 2017 to Oct  26, 2022","['Action', 'Adventure', 'Boys Love', 'Mystery', 'Supernatural']",['Historical'],,Kuaikan Manhua,"Mo Xiang Tong Xiu (Story), Luo Di Cheng Qiu (Art)",4,"[1, 1, 2]"
19 Tian,8.60,4314,97,1946,"10,785",724,Manhua,Unknown,Unknown,Publishing,"Oct  19, 2018 to ?","['Boys Love', 'Comedy']",[],,,Old Xian (Story & Art),3,"[3, 0, 0]"
Nan Hao Shang Feng,8.53,6541,131,1153,"17,143",495,Manhua,Unknown,Unknown,Publishing,"Apr  30, 2021 to ?",['Comedy'],['School'],,,Brownie (Story & Art),8,"[8, 0, 0]"
Here U Are,8.48,14293,165,638,"29,240","1,457",Manhua,Unknown,156,Finished,"Nov  22, 2017 to Dec  15, 2020","['Boys Love', 'Drama', 'Slice of Life']",['School'],,,D Jun (Story & Art),13,"[11, 1, 1]"
Song of the Long March,8.45,4966,185,612,"30,342",832,Manhua,Unknown,Unknown,Publishing,Feb  2011 to ?,"['Action', 'Adventure', 'Drama']",['Historical'],,Comic Fans,"Xia, Da (Story & Art)",11,"[10, 1, 0]"
SQ: Begin W/Your Name!,8.38,23935,227,259,"64,673","2,405",Manhua,1,9,Finished,"Oct  5, 2015","['Comedy', 'Girls Love', 'Slice of Life']",['School'],,,Tanjiu (Story & Art),18,"[17, 1, 0]"
Feng Shen Ji III,8.25,5182,364,1932,"10,896",108,Manhua,Unknown,80,Finished,2012 to  2014,"['Action', 'Fantasy', 'Supernatural']","['Historical', 'Martial Arts']",Seinen,,"Deng, Zhi Hui (Art), Zheng, Jian He (Story), Cheng, Kin Wo (Art)",3,"[3, 0, 0]"
Feng Shen Ji II,8.24,6977,371,1513,"13,700",153,Manhua,Unknown,64,Finished,2011 to  2012,"['Action', 'Fantasy', 'Supernatural']","['Historical', 'Martial Arts']",,,"Deng, Zhi Hui (Art), Zheng, Jian He (Story), Cheng, Kin Wo (Art)",2,"[2, 0, 0]"
The Ravages of Time,8.20,1893,431,1398,"14,731",452,Manhua,Unknown,Unknown,Publishing,"Jun  15, 2001 to ?","['Action', 'Adventure']","['Historical', 'Military']",,,"Chan, Mou (Story & Art)",10,"[10, 0, 0]"
The One,8.18,8627,456,853,"22,477",855,Manhua,18,110,Finished,"Jan  1, 2005 to Feb  5, 2014","['Drama', 'Romance']","['Psychological', 'Showbiz']",Shoujo,Star☆Girls,"Lee, Nicky (Story & Art)",12,"[10, 0, 2]"
Feng Shen Ji,8.15,9925,504,684,"27,320",564,Manhua,Unknown,38,Finished,2010 to  2011,"['Action', 'Fantasy', 'Supernatural']","['Historical', 'Martial Arts']",,,"Deng, Zhi Hui (Art), Zheng, Jian He (Story), Cheng, Kin Wo (Art)",11,"[9, 2, 0]"
Doupo Cangqiong (Battle Through the Heavens),7.98,8839,793,827,"22,921",676,Manhua,Unknown,Unknown,Publishing,Jun  2012 to ?,"['Action', 'Adventure', 'Comedy', 'Romance', 'Supernatural']",[],,,"Tian Can Tudou (Story), Ren, Xiang (Art)",8,"[6, 2, 0]"
½ Prince,7.87,15421,1077,564,"32,747","1,424",Manhua,16,82,Finished,"Jan  25, 2007 to Jul  2, 2014","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance']",['Video Game'],Shounen,Dragon Youth,"Choi, Hong Chong (Art), Yu, Wo (Story)",18,"[16, 1, 1]"
Douluo Dalu,7.85,10901,1141,667,"28,091",837,Manhua,Unknown,Unknown,Publishing,2011 to ?,['Fantasy'],['Reincarnation'],,,"Tang Jia San Shao (Story), Mu, Feng Chun (Art)",12,"[9, 1, 2]"
Douluo Dalu II: Jueshi Tangmen,7.82,3484,1240,2335,"9,138",212,Manhua,Unknown,Unknown,Publishing,"Nov  22, 2012 to ?","['Drama', 'Fantasy']",['Martial Arts'],,,Tang Jia San Shao (Story),3,"[3, 0, 0]"
Toutou Cang Bu Zhu (My Secret Crush),7.79,251,1349,15831,983,25,Manhua,Unknown,Unknown,Publishing,"Jul  15, 2021 to ?","['Drama', 'Romance']",[],,Kuaikan Manhua,"Zhuyi (Story), Juzhi (Art)",1,"[1, 0, 0]"
Jingjiu (Salad Days),7.74,367,1542,14828,"1,083",23,Manhua,Unknown,161,Finished,"Oct  2, 2019 to Mar  9, 2023","['Boys Love', 'Drama']",['Performing Arts'],,Kuaikan Manhua,"Jingshuibian (Story), Tangliuzang (Art)",1,"[1, 0, 0]"
Quanzhi Gaoshou (The King's Avatar),7.72,1727,1598,3360,"6,463",100,Manhua,Unknown,Unknown,Publishing,"Sep  10, 2015 to ?",['Action'],['Video Game'],,,"Hudie Lan (Story), Changpan Yongzhe (Art)",1,"[1, 0, 0]"
Lian Shi Yingcaose (Love Like Cherry Blossoms),7.72,238,1600,22529,546,23,Manhua,5,Unknown,Finished,"Oct  25, 2015 to  2018",['Romance'],"['Love Polygon', 'School']",,Hao Manhua,Hanxu (Story & Art),0,"[0, 0, 0]"
Liang Bu Yi (No Doubt In Us),7.69,236,1790,21665,588,15,Manhua,Unknown,Unknown,Finished,"Jul  15, 2016 to Sep  1, 2019","['Comedy', 'Romance']",['Historical'],,,"Lu Ye Qian He (Story), You Zhi Jiaozi (Art)",1,"[1, 0, 0]"
Biao Ren,7.68,515,1841,6092,"3,421",39,Manhua,Unknown,Unknown,Publishing,"Jul  1, 2015 to ?","['Action', 'Drama']",['Historical'],,,"Xu, Xianzhe (Story & Art)",3,"[3, 0, 0]"
Zaidu Yu Ni (Once More),7.67,387,1879,15111,"1,054",17,Manhua,Unknown,Unknown,Publishing,"Aug  18, 2019 to ?","['Drama', 'Romance']",[],,Kuaikan Manhua,Hanxu (Story & Art),0,"[0, 0, 0]"
Jintian de Ta Yeshi Ruci Keai (My Darling Is the Cutest),7.64,883,2028,6681,"3,079",61,Manhua,Unknown,126,Finished,"Sep  13, 2019 to Feb  2, 2022",['Girls Love'],['School'],,Kuaikan Manhua,"Guo, Site (Story & Art)",6,"[3, 2, 1]"
Aisha,7.63,181,2077,18531,765,41,Manhua,Unknown,Unknown,Publishing,"Dec  18, 2020 to ?","['Drama', 'Mystery', 'Suspense']",['Psychological'],,Bilibili Manhua,"Zhang, Jing (Story & Art)",1,"[0, 1, 0]"
Ingènuo,7.63,1202,2088,6815,"3,011",26,Manhua,15,80,Finished,Not available,"['Comedy', 'Drama', 'Romance']",['Crossdressing'],Shoujo,,"Lai, Ann (Story & Art)",2,"[2, 0, 0]"
Once Again,7.62,2367,2164,4353,"4,989",68,Manhua,1,7,Finished,"May  20, 2012","['Drama', 'Romance', 'Slice of Life']",[],Josei,,"Feng Xi, Shen Lei (Story), BUDDY (Art)",6,"[5, 1, 0]"
Lovely Everywhere,7.62,1927,2190,5234,"4,056",30,Manhua,3,18,Finished,2009 to  2010,"['Comedy', 'Romance']",['School'],Shoujo,,Ke Li (Story & Art),3,"[3, 0, 0]"
Quanqiu Gaokao (Global Examination),7.60,169,2268,20986,622,38,Manhua,Unknown,Unknown,Publishing,"Oct  1, 2020 to ?","['Boys Love', 'Mystery']",['Survival'],,,"Mu, Suli (Story), E Ze (Art)",1,"[0, 1, 0]"
Youth Gone Wild,7.60,985,2292,6993,"2,917",32,Manhua,14,89,Finished,1997 to  2003,['Romance'],[],,,"Lee, Nicky (Story & Art)",4,"[3, 1, 0]"
The Legend of the Sun Knight,7.56,1175,2488,5799,"3,611",29,Manhua,5,20,Finished,2010 to  2015,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Supernatural']",[],,,"Yu, Wo (Story), Neko Kreuz (Art)",4,"[3, 1, 0]"
Ke Zai Meiyan Jian (Engraved on My Heart),7.54,158,2671,27156,381,3,Manhua,Unknown,42,Finished,"Sep  7, 2020 to May  13, 2021","['Boys Love', 'Drama']",[],,Kuaikan Manhua,"Liang, Azha (Story & Art)",1,"[0, 1, 0]"
Kuai Ba Wo Ge Dai Zou,7.54,1483,2684,2886,"7,520",69,Manhua,Unknown,Unknown,Publishing,"Jan  25, 2016 to ?",['Comedy'],['School'],,Kuaikan Manhua,"You, Ling (Story & Art)",1,"[1, 0, 0]"
Saye,7.53,113,2748,25150,445,11,Manhua,Unknown,Unknown,Publishing,"Mar  27, 2021 to ?","['Boys Love', 'Drama']",['Psychological'],,Kuaikan Manhua,"Wu, Zhe (Story), Xi, Yao (Art)",0,"[0, 0, 0]"
Feng Yu Jiu Tian (The Ravishing of the Crown Prince),7.52,591,2807,9028,"2,123",18,Manhua,3,13,On Hiatus,2010 to  2016,"['Adventure', 'Boys Love']","['Historical', 'Reincarnation', 'Time Travel']",,,"Wang, Yi (Art), Feng, Nong (Story)",0,"[0, 0, 0]"
Da Wang Rao Ming,7.51,511,2847,9279,"2,045",49,Manhua,Unknown,Unknown,Publishing,"Dec  13, 2019 to ?","['Action', 'Adventure', 'Fantasy']",[],,Tencent Animation,"Yuedong Wenghua (Art), Huishuohua de Zhouzi (Story)",1,"[1, 0, 0]"
Gu Fang Bu Zi Shang,7.51,994,2888,6767,"3,037",19,Manhua,2,12,Finished,2010 to  2011,"['Drama', 'Fantasy', 'Romance']",['Historical'],Shoujo,,"Zi, Gui (Art), Feng, Nong (Story)",2,"[2, 0, 0]"
Xi Xing Ji,7.50,563,2909,8005,"2,468",30,Manhua,Unknown,Unknown,Publishing,"Jun  11, 2015 to ?","['Action', 'Adventure', 'Fantasy']","['Historical', 'Martial Arts']",,u17,"Deng, Zhi Hui (Art), Zheng, Jian He (Story)",3,"[3, 0, 0]"
Blood and Steel,7.49,1419,2966,3338,"6,508",51,Manhua,Unknown,Unknown,Publishing,"Apr  15, 2011 to ?","['Action', 'Adventure', 'Drama']","['Historical', 'Martial Arts']",Seinen,New Youth,"Qiao, Jingfu (Story), Meng Ma Gong Zuo Shi (Art)",3,"[2, 1, 0]"
Xun Zhao Qian Shi Zhi Lu,7.48,154,3074,19734,691,22,Manhua,Unknown,Unknown,Publishing,Jun  2013 to ?,"['Adventure', 'Romance', 'Supernatural']",['Historical'],Shoujo,Samanhua,Jinyu (Art),0,"[0, 0, 0]"
Qi Shi Gong Zhu (Knight Princess),7.46,738,3200,10382,"1,777",8,Manhua,4,19,Finished,2005,"['Fantasy', 'Romance']","['Crossdressing', 'Historical']",,Meng Meng Guan,"Cen, Xiao Jing (Story & Art), Tsen, Shiau-Jing (Story & Art)",1,"[1, 0, 0]"
Fangkai Nage Nuwu (Release That Witch),7.45,2200,3321,3297,"6,592",124,Manhua,Unknown,Unknown,Publishing,"Jan  24, 2019 to ?","['Action', 'Adventure', 'Fantasy']",[],,,"Er Mu (Story), Zhi Hua Wenhua (Art)",5,"[4, 1, 0]"
Yuan Zun (Dragon Prince Yuan),7.42,1231,3536,5449,"3,884",45,Manhua,Unknown,Unknown,Publishing,"Dec  4, 2017 to ?","['Action', 'Adventure', 'Fantasy']",['Martial Arts'],,,"Dr. Daji (Art), Tian Can Tudou (Story)",4,"[3, 1, 0]"
The Prince's Cactus,7.41,2595,3699,4365,"4,974",49,Manhua,2,9,Finished,2008 to  2009,"['Drama', 'Romance']",[],Shoujo,,"Misha (Art), Xu Ci (Story)",4,"[2, 2, 0]"
Jianle Dongxi De Lang (The Wolf Who Picked Up),7.41,115,3715,24029,486,8,Manhua,Unknown,Unknown,Publishing,"Apr  20, 2020 to ?",['Comedy'],"['Anthropomorphic', 'Childcare']",,Tencent Animation,Mawei (Story & Art),0,"[0, 0, 0]"
Douluo Dalu 4: Zhongji Douluo (Soul Land IV: Ultimate Fighting),7.40,1052,3737,6050,"3,446",47,Manhua,Unknown,Unknown,Publishing,"Jan  31, 2019 to ?","['Action', 'Adventure', 'Fantasy']",['Super Power'],,Tencent Animation,"Tang Jia San Shao (Story), Dr. Daji (Art), Bart. D (Art)",0,"[0, 0, 0]"
Bu Keai de TA (She May Not Be Cute),7.39,271,3899,19906,681,7,Manhua,Unknown,106,Finished,"Jan  21, 2019 to Jun  1, 2021",['Romance'],['Adult Cast'],,Kuaikan Manhua,zero (Story & Art),0,"[0, 0, 0]"
Chao Hua Xi Shi (Flower Time),7.38,1179,3959,7377,"2,730",31,Manhua,Unknown,79,Finished,"Dec  12, 2015 to Jan  4, 2018","['Comedy', 'Romance']",['School'],,Kuaikan Manhua,"Zuo, Xiao Ling (Story), Ke, Xiao Sha (Art)",3,"[3, 0, 0]"
City of Darkness,7.36,1436,4119,4028,"5,422",40,Manhua,Unknown,132,Finished,"Nov  26, 2010 to  2011",['Action'],['Martial Arts'],,,"Seto, Andy (Art), Yu, Er (Story), Chenjing Group (Art), Situ, Jian Qiao (Art), Yuyongliang (Art)",2,"[2, 0, 0]"
Qishi Huanxiang Ye (Knight Fantastic Night),7.36,414,4168,15721,994,39,Manhua,24,168,Finished,"Feb  22, 2013 to Nov  15, 2017","['Adventure', 'Drama', 'Fantasy', 'Romance']",[],,Samanhua,"Vivibear (Story), Senluo, Jusaka (Art)",1,"[1, 0, 0]"
Real/Fake Princess,7.35,756,4264,10423,"1,768",16,Manhua,5,15,Finished,2002 to ?,"['Drama', 'Romance']",['Historical'],Shoujo,,"Yi, Huan (Story & Art)",1,"[1, 0, 0]"
Show Princess,7.33,372,4440,11626,"1,522",3,Manhua,7,37,Finished,2007 to  2011,"['Drama', 'Romance']",['Showbiz'],Shoujo,Princess (Gong Zhu Zhi),"Xiao Xi, Min (Story), Misha (Art)",2,"[1, 0, 1]"
Xu Ge Yuan Ba! Da Xi,7.29,155,4939,20755,634,4,Manhua,5,34,Finished,2011 to  2014,['Romance'],[],Shoujo,,Ke Li (Story & Art),1,"[1, 0, 0]"
Lan Chi (Blue Wing),7.28,501,4964,11565,"1,534",29,Manhua,Unknown,Unknown,Publishing,"Mar  14, 2014 to ?","['Drama', 'Mystery', 'Romance']",['School'],,u17,"Xu, Lu (Story & Art)",0,"[0, 0, 0]"
Scarlet Palace,7.28,566,5037,10365,"1,780",5,Manhua,8,32,Finished,"2010 to Apr  21, 2014",['Romance'],"['Crossdressing', 'Historical']",Shoujo,,"Yi, Huan (Story & Art)",2,"[2, 0, 0]"
Divine Melody,7.27,873,5061,9076,"2,108",21,Manhua,9,30,Finished,2003 to ?,"['Adventure', 'Drama', 'Fantasy']","['Historical', 'Magical Sex Shift']",Shoujo,Star☆Girls,"Yi, Huan (Story & Art)",1,"[1, 0, 0]"
Douluo Dalu 3: Longwang Chuanshuo,7.27,1065,5112,6480,"3,185",33,Manhua,Unknown,Unknown,Publishing,"Jun  2, 2016 to ?","['Action', 'Adventure', 'Fantasy']","['School', 'Super Power']",,,"Tang Jia San Shao (Story), Dr. Daji (Art), Bart. D (Art)",1,"[0, 1, 0]"
Yan You (Salt Friend),7.27,108,5154,26992,386,8,Manhua,Unknown,Unknown,Publishing,"Jul  31, 2021 to ?",['Boys Love'],['School'],,Kuaikan Manhua,Jingjian (Story & Art),1,"[1, 0, 0]"
Wu Dong Qian Kun (Martial Universe),7.26,1242,5257,5175,"4,099",43,Manhua,Unknown,Unknown,Publishing,Oct  2013 to ?,"['Action', 'Adventure', 'Fantasy']",['Martial Arts'],,,"Tian Can Tudou (Story), Lu Guang (Art)",1,"[1, 0, 0]"
Zi Bu Yu,7.25,182,5303,17962,806,7,Manhua,3,15,Finished,Sep  2007 to Oct  2010,"['Fantasy', 'Mystery', 'Slice of Life', 'Supernatural']",[],Shoujo,,"Xia, Da (Story & Art)",0,"[0, 0, 0]"
Ayeshah's Secret,7.25,3663,5324,2541,"8,466",141,Manhua,2,11,Finished,"Dec  1, 2012",['Drama'],[],,,"Zhang, Jing (Story & Art)",5,"[2, 2, 1]"
Bu Tian Ge (Song of the Sky Pacers),7.24,156,5520,19181,726,15,Manhua,Unknown,Unknown,Publishing,"Nov  15, 2018 to ?","['Action', 'Adventure', 'Fantasy']",['Martial Arts'],,,"Xia, Da (Story & Art)",1,"[1, 0, 0]"
Chu Feng (School Shock),7.23,1016,5554,5436,"3,898",12,Manhua,Unknown,Unknown,Publishing,"Sep  15, 2009 to ?","['Action', 'Comedy', 'Fantasy', 'Romance', 'Sci-Fi']","['Mecha', 'School']",,u17,"Sun, Heng (Story & Art)",0,"[0, 0, 0]"
Zui Wu Dao,7.23,2811,5581,3367,"6,446",55,Manhua,9,54,Finished,"Aug  9, 2013 to  2016","['Adventure', 'Comedy', 'Fantasy']",['Martial Arts'],,,"Feng Li, Shui Xang (Story), Han, Yan (Art)",5,"[3, 2, 0]"
Panlong,7.21,5670,5792,1491,"13,858",160,Manhua,20,181,Finished,"Jul  1, 2013 to Nov  10, 2016","['Action', 'Adventure', 'Fantasy', 'Supernatural']",[],,,"Wo Chi Xihong Shi (Story), Tong Yi Ming (Art)",7,"[2, 2, 3]"
Ardour,7.19,438,6090,12684,"1,352",1,Manhua,12,Unknown,Finished,2004 to ?,['Romance'],[],Shoujo,,"Wu, Rou Xuan (Story & Art)",0,"[0, 0, 0]"
The Other Side of the Mirror,7.19,791,6093,9586,"1,958",10,Manhua,2,12,Finished,1999,"['Drama', 'Romance']",[],,,"Jo, Chen (Story & Art)",3,"[2, 0, 1]"
Provence,7.19,574,6096,14426,"1,129",3,Manhua,2,8,Finished,2004,"['Comedy', 'Drama', 'Romance']",[],Shoujo,Star☆Girls,"Lee, Nicky (Story & Art)",0,"[0, 0, 0]"
Steel Rose,7.19,387,6112,16130,954,9,Manhua,7,36,Finished,2004 to  2007,"['Comedy', 'Drama', 'Romance']",['Martial Arts'],Shoujo,,"Lai, Ann (Story & Art)",1,"[1, 0, 0]"
Peony Pavilion,7.19,567,6142,12329,"1,405",15,Manhua,1,7,Finished,2008,"['Drama', 'Romance']",['Historical'],Shoujo,,"Xia, Da (Story & Art)",2,"[2, 0, 0]"
Love Gashapon,7.17,520,6356,14684,"1,099",3,Manhua,1,3,Finished,2008,"['Comedy', 'Romance']",['School'],Shoujo,Meng Meng Guan,Yan Xi (Story & Art),2,"[2, 0, 0]"
Rakshasa Street,7.16,450,6430,6115,"3,407",40,Manhua,Unknown,Unknown,Publishing,2010 to ?,"['Action', 'Supernatural']",[],,,"Xu, Chen (Story & Art)",0,"[0, 0, 0]"
 Adventure (Digimon),7.16,909,6514,7239,"2,785",47,Manhua,5,35,Finished,2001,"['Adventure', 'Fantasy']",[],Kids,,"Yu, Yuen Wong (Story & Art)",1,"[0, 0, 1]"
Congqian Youzuo Lingjianshan,7.15,405,6647,11139,"1,617",16,Manhua,Unknown,Unknown,Publishing,"Aug  8, 2014 to ?","['Comedy', 'Fantasy']",[],,Tencent Animation,"Guowang Bixia (Story), Zhuhua (Art), Junxiaomo (Art)",0,"[0, 0, 0]"
Jiang Ye,7.15,493,6709,10432,"1,766",5,Manhua,Unknown,Unknown,Publishing,2014 to ?,"['Action', 'Drama', 'Fantasy']",['Military'],,u17,"KENG (Art), Mao, Ni (Story)",0,"[0, 0, 0]"
Yaoguai Mingdan (Book of Yaoguai),7.14,709,6724,6778,"3,025",23,Manhua,Unknown,Unknown,Publishing,Apr  2014 to ?,"['Action', 'Comedy', 'Drama', 'Fantasy', 'Supernatural']","['Harem', 'Mythology', 'School']",,Tencent Animation,"Tang, Renjia (Story), Liu, OK (Art), Xi, Luo (Art)",1,"[1, 0, 0]"
Wedding,7.14,700,6771,11534,"1,542",7,Manhua,4,22,Finished,2006 to  2010,['Romance'],['Historical'],,,"Lin, Yu-Chin (Story & Art)",1,"[1, 0, 0]"
Bowling King,7.13,823,6874,9528,"1,979",25,Manhua,24,254,Finished,Sep  1998 to Jan  2007,"['Comedy', 'Drama', 'Sports']",[],Shounen,New Youth,"Tang, Ai (Story & Art)",1,"[1, 0, 0]"
Tou Tiao Dou Shi Ta,7.13,107,6965,25043,448,4,Manhua,Unknown,Unknown,Publishing,"Aug  28, 2015 to ?","['Comedy', 'Slice of Life']",[],,,"You, Ling (Story & Art)",0,"[0, 0, 0]"
Xuhuan Bifang (Vision of the Other Side),7.12,135,7041,20205,664,6,Manhua,12,Unknown,Finished,1998,"['Adventure', 'Drama', 'Romance']",['Historical'],Shoujo,,"Lin, Yu-Chin (Story & Art)",0,"[0, 0, 0]"
Lonesome Eden,7.12,329,7059,16666,909,5,Manhua,1,6,Finished,2007 to  2008,"['Drama', 'Romance', 'Supernatural']",[],Shoujo,,"Kong yuu, Nan (Story & Art)",0,"[0, 0, 0]"
Guomin Laogong: Touwen 55-ci (Bringing Home the Dream Husband: 55 Stolen Kisses),7.12,935,7116,7820,"2,538",33,Manhua,Unknown,182,Finished,"Sep  8, 2015 to May  8, 2018","['Drama', 'Romance']",['School'],,Tencent Animation,"Ya, Fei Ye (Story)",0,"[0, 0, 0]"
Snow Love,7.11,355,7133,10777,"1,686",5,Manhua,3,12,Finished,"Jan  10, 2009 to  2010","['Action', 'Drama', 'Fantasy', 'Romance', 'Supernatural']",['Historical'],Shoujo,Star☆Girls,Yan Xi (Story & Art),0,"[0, 0, 0]"
Billion Princess,7.11,769,7208,8641,"2,244",15,Manhua,3,21,On Hiatus,2007 to  2010,"['Drama', 'Romance']",[],Shoujo,Alice,"Yu, Jia Yan (Story & Art)",0,"[0, 0, 0]"
C.A.T.,7.10,1695,7328,3927,"5,536",50,Manhua,2,18,Finished,Aug  2003 to Apr  2008,"['Action', 'Sci-Fi']",[],Seinen,,"Pang, Fung Chin (Story & Art)",3,"[1, 2, 0]"
Tiger x Crane: Record of the Demon Master,7.08,314,7633,14391,"1,132",6,Manhua,Unknown,Unknown,Publishing,"Nov  11, 2010 to ?","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Supernatural']",[],,u17,"Huang, Xiao Da (Story & Art)",0,"[0, 0, 0]"
Little Witch's Diary,7.07,319,7748,18309,782,4,Manhua,2,8,Finished,2005 to  2006,"['Fantasy', 'Romance']",[],Shoujo,,"Yi, Huan (Story & Art), Tong, Li (Story & Art)",0,"[0, 0, 0]"
My Prince-sama,7.06,142,7873,23977,488,2,Manhua,5,23,Finished,Dec  2003 to Jun  2006,"['Comedy', 'Fantasy', 'Romance', 'Supernatural']",['Harem'],Shoujo,Comic Fans,"Wan, Shiu (Art), Difennilin (Story)",0,"[0, 0, 0]"
Orange,7.06,842,7890,7005,"2,911",126,Manhua,1,Unknown,Finished,2006,"['Drama', 'Romance', 'Slice of Life']",['Psychological'],,,Benjamin (Story & Art),4,"[3, 0, 1]"
Digimon Tamers,7.05,566,8033,10957,"1,653",17,Manhua,4,30,Finished,2002 to  2004,"['Adventure', 'Fantasy']",[],,,"Yu, Yuen Wong (Story & Art)",0,"[0, 0, 0]"
Yi Ren Zhi Xia (The Outcast),7.05,138,8084,11672,"1,513",20,Manhua,Unknown,Unknown,Publishing,"Feb  26, 2015 to ?","['Action', 'Drama', 'Mystery', 'Supernatural']","['Martial Arts', 'Super Power']",,Tencent Animation,"Dong, Man Tang (Story), Mi, Er (Art)",0,"[0, 0, 0]"
Da Zhu Zai (The Great Ruler),7.04,678,8121,7811,"2,540",25,Manhua,Unknown,Unknown,Publishing,"Apr  28, 2014 to ?","['Action', 'Adventure', 'Fantasy']",['Super Power'],,,"Tian Can Tudou (Story), Zhou, Hongbin (Art)",0,"[0, 0, 0]"
Incandescent Moon,7.04,186,8226,22442,550,4,Manhua,5,25,Finished,2005 to  2007,[],['Historical'],Shoujo,,"Lin, Qing Hui (Story), Lin, Selena (Story & Art)",0,"[0, 0, 0]"
Quanzhi Fashi (Versatile Mage),7.02,1563,8453,4330,"5,019",111,Manhua,Unknown,Unknown,Publishing,"Jan  1, 2018 to ?","['Action', 'Fantasy']",['School'],,Tencent Animation,"Luan (Story), Yuedong Wenghua (Art)",1,"[1, 0, 0]"
Show Me The Money,7.02,1937,8559,6298,"3,290",17,Manhua,2,11,Finished,2003,"['Comedy', 'Drama', 'Romance']",['School'],Shounen,,"Lin, Malisa (Story & Art)",2,"[2, 0, 0]"
Luo Xue Cheng Bai,7.02,509,8588,14162,"1,161",9,Manhua,2,11,Finished,2005 to ?,"['Adventure', 'Boys Love', 'Comedy', 'Drama', 'Fantasy', 'Supernatural']",['Historical'],,,"Zi, Tu (Story), Zi, Gui (Art)",1,"[1, 0, 0]"
Shen Yin Wangzuo,7.00,579,8757,9270,"2,047",21,Manhua,Unknown,Unknown,Publishing,Sep  2012 to ?,"['Action', 'Adventure', 'Fantasy']",[],,Shenman,"Tang Jia San Shao (Story), Dr. Daji (Art), Sariel (Art)",1,"[1, 0, 0]"
Feng Ni Tianxia (Phoenix Goes Against the World),6.99,253,8991,16115,956,14,Manhua,Unknown,Unknown,Publishing,"Mar  15, 2015 to ?","['Action', 'Adventure', 'Fantasy', 'Romance']",['Martial Arts'],,Samanhua,"Lu Fei (Story), Juzicha (Art)",0,"[0, 0, 0]"
Tie Jiang Zong Heng (The Lawless),6.99,115,9060,18572,763,3,Manhua,Unknown,Unknown,Publishing,2012 to ?,"['Action', 'Adventure', 'Fantasy', 'Supernatural']",['Martial Arts'],Seinen,,"Khoo, Fuk-lung (Story & Art)",0,"[0, 0, 0]"
Magmel of the Sea Blue (Ultramarine Magmell),6.98,321,9104,9241,"2,056",18,Manhua,Unknown,Unknown,Publishing,"Sep  12, 2014 to ?","['Action', 'Adventure', 'Fantasy']",['Super Power'],Shounen,OK!COMIC,Di Nian Miao (Story & Art),1,"[1, 0, 0]"
Tao Tie Jie,6.97,170,9221,23045,524,3,Manhua,2,12,Finished,2000 to ?,"['Drama', 'Fantasy', 'Romance']",['Historical'],,,"Kong yuu, Nan (Story & Art)",0,"[0, 0, 0]"
Tianmei de Yaohen (Sweet Bite Marks),6.95,432,9515,12753,"1,342",34,Manhua,Unknown,Unknown,Publishing,"Aug  27, 2016 to ?","['Drama', 'Romance', 'Supernatural']",['Vampire'],,Kuaikan Manhua,"Yi Kai (Story & Art), Rui Si (Story & Art)",1,"[0, 0, 1]"
Nali Lai de Da Baobei (Whose Baby Is It?),6.95,156,9525,21074,617,6,Manhua,Unknown,Unknown,Publishing,"Jul  15, 2018 to ?","['Boys Love', 'Comedy', 'Supernatural']",[],,Kuaikan Manhua,"Wen Ren Niao Shi Duo (Story), Wuxian, Zuoye (Art), Yayoshi (Art)",0,"[0, 0, 0]"
Spirit of the Ocean,6.95,137,9563,22232,561,2,Manhua,9,Unknown,Finished,Not available,['Romance'],['Historical'],Shoujo,,"Yi, Huan (Story & Art)",1,"[1, 0, 0]"
Doctor Du Ming,6.94,1812,9689,5001,"4,256",47,Manhua,1,15,Finished,2008,"['Drama', 'Romance']",['Psychological'],,,"Zhang, Jing (Story & Art)",5,"[5, 0, 0]"
Black Dog,6.91,331,10152,13115,"1,293",1,Manhua,13,Unknown,Finished,2007 to  2014,['Action'],['Martial Arts'],Shounen,Dragon Youth,"Xiao, Sha Long (Art), Gui, Yu Zi (Story)",1,"[1, 0, 0]"
Douluo Dalu Waichuan: Shenjie Chuanshuo,6.91,284,10260,17209,863,3,Manhua,12,59,Finished,2015 to  2017,"['Action', 'Fantasy']","['Martial Arts', 'Super Power']",,Shenman,Tang Jia San Shao (Story),0,"[0, 0, 0]"
Vampire Master,6.90,141,10402,19772,689,3,Manhua,7,31,Finished,2008 to Aug  2010,"['Fantasy', 'Horror']",[],,,"Chou-cho, Lily (Story & Art), Neko Kreuz (Art)",0,"[0, 0, 0]"
