Title,Score,Vote,Ranked,Popularity,Members,Favorite,Types,Volumes,Chapters,Status,Published,Genres,Themes,Demographic,Serialization,Author,Total Review,Type Review
Kiss wa 0 Toki wo Sugite kara (Kiss Me After 0 o'clock),6.78,132.0,12265,27954,358,1,Manga,2,Unknown,Finished,Not available,['Romance'],[],Shoujo,Cheese!,"Osakabe, Mashin (Story & Art)",0,"[0, 0, 0]"
Akaten☆Hero! (Imperfect Hero),6.78,295.0,12266,20038,673,1,Manga,3,22,Finished,2003 to  2004,['Comedy'],['Parody'],,Comic Birz,"Nankin, Gureko (Story)",0,"[0, 0, 0]"
Dominion,6.78,951.0,12268,7391,"2,724",28,Manga,1,4,Finished,1985 to  1986,"['Action', 'Comedy', 'Sci-Fi']","['Detective', 'Mecha']",Shounen,Comicomi,"Shirow, Masamune (Story & Art)",2,"[2, 0, 0]"
Shin Megami Tensei Devil Children,6.78,158.0,12271,21781,581,2,Manga,5,26,Finished,Aug  2000 to Sep  2002,"['Action', 'Adventure', 'Supernatural']",['Mythology'],Shounen,Comic Bonbon,"Fujii, Hideaki (Story & Art), Atlus (Story)",0,"[0, 0, 0]"
Onikirimaru (Ogre Slayer),6.78,135.0,12274,20216,662,1,Manga,20,Unknown,Finished,1991 to  2001,"['Action', 'Drama', 'Horror']",['Mythology'],Shounen,Shounen Sunday,"Kusunoki, Kei (Story & Art)",0,"[0, 0, 0]"
Kanojo no Carrera (My Favorite Carrera),6.78,253.0,12276,9858,"1,892",16,Manga,24,272,Finished,"Jul  13, 2004 to Sep  24, 2012","['Drama', 'Sports', 'Ecchi']",['Racing'],,Weekly Playboy,"Asamiya, Kia (Story & Art)",1,"[0, 1, 0]"
Shounen wa Amaku Aisu (A Boy's Sweet Love),6.78,778.0,12277,12036,"1,448",2,Manga,1,5,Finished,2005 to ?,['Romance'],[],Shoujo,Sho-Comi,"Kurumatani, Haruko (Story & Art)",0,"[0, 0, 0]"
Happiness,6.78,1882.0,12278,4517,"4,755",34,Manga,1,9,Finished,"Aug  2001 to Jan  25, 2006","['Drama', 'Romance', 'Slice of Life']",['Psychological'],Seinen,Ikki,"Furuya, Usamaru (Story & Art)",2,"[1, 0, 1]"
Shadows of Spawn,6.78,118.0,12280,24702,459,6,Manga,3,16,Finished,1998 to  1999,"['Action', 'Mystery', 'Supernatural']",[],,Dengeki Comic Gao!,"Tokoro, Juzo (Story & Art)",0,"[0, 0, 0]"
Suki ja Nai,6.78,283.0,12281,22075,567,0,Manga,1,5,Finished,Jul  1999,[],[],Shoujo,Cheese!,"Oota, Saki (Story & Art)",0,"[0, 0, 0]"
Cyber Blue,6.78,819.0,12282,7721,"2,579",16,Manga,4,31,Finished,"Nov  22, 1988 to Jul  11, 1989","['Action', 'Adventure', 'Sci-Fi']",[],Shounen,Shounen Jump (Weekly),"Hara, Tetsuo (Art), BOB (Story), Mitsui, Ryuichi (Story)",2,"[2, 0, 0]"
Mei no Naisho,6.78,842.0,12283,8995,"2,131",11,Manga,4,18,Finished,"Oct  20, 2007 to Dec  9, 2010","['Comedy', 'Ecchi']","['Crossdressing', 'School']",,Dragon Age Pure,"Kusaka, Shiroi (Story & Art)",2,"[2, 0, 0]"
Koi no Himitsukichi (Love's Secret Hideout),6.78,551.0,12285,14493,"1,120",2,Manga,1,6,Finished,"Nov  25, 2005","['Comedy', 'Romance']",['School'],Shoujo,Sho-Comi,"Shiumi, Saki (Story & Art)",0,"[0, 0, 0]"
To Be...,6.78,529.0,12286,14075,"1,170",1,Manga,2,8,Finished,Not available,"['Comedy', 'Romance']",['School'],Shoujo,The Margaret,"Sakurayama, Kazumi (Story & Art)",0,"[0, 0, 0]"
Ninku,6.78,155.0,12287,18474,769,8,Manga,9,81,Finished,"Jun  1, 1993 to Aug  22, 1995","['Action', 'Adventure']","['Martial Arts', 'Super Power']",Shounen,Shounen Jump (Weekly),"Kiriyama, Kouji (Story & Art)",2,"[1, 0, 1]"
Open Sesame,6.78,240.0,12288,22098,566,1,Manga,1,5,Finished,Not available,"['Comedy', 'Romance']",[],Shoujo,,"Mutou, Hiromu (Story & Art)",0,"[0, 0, 0]"
Joshidaisei Kateikyoushi Hamanaka Ai,6.78,134.0,12289,21631,589,0,Manga,6,130,Finished,"Sep  3, 2003 to Mar  22, 2006","['Comedy', 'Slice of Life']",[],Shounen,Shounen Magazine (Weekly),"Ujiie, Tozen (Story & Art)",0,"[0, 0, 0]"
Absorb;Ability,6.78,532.0,12290,9785,"1,912",7,Manga,2,12,Finished,"Nov  28, 2006 to Oct  27, 2007","['Action', 'Sci-Fi', 'Supernatural']",[],Josei,Comic ZERO-SUM,"Yoneyama, Setsuko (Story & Art)",0,"[0, 0, 0]"
Benkyou Shinasai!,6.78,477.0,12291,15738,992,2,Manga,2,8,Finished,1997 to ?,"['Comedy', 'Drama', 'Romance']",['School'],Shoujo,Bessatsu Margaret,"Nakahara, Aya (Story & Art)",1,"[0, 1, 0]"
Fortune Arterial: Character's Prelude,6.78,333.0,12292,16754,899,1,Manga,1,9,Finished,"Jul  30, 2007 to Apr  26, 2008","['Comedy', 'Romance']","['Harem', 'School']",,Dengeki G's magazine,"Sasaki, Akane (Art), August (Story)",0,"[0, 0, 0]"
Hoshi yo Oka yo Fuyu no Ao yo,6.78,481.0,12293,15400,"1,027",2,Manga,1,2,Finished,Not available,"['Boys Love', 'Comedy', 'Drama']",['Historical'],,Craft,"Yumeka, Sumomo (Story & Art)",0,"[0, 0, 0]"
Renai Tripper,6.78,308.0,12294,21461,598,1,Manga,1,3,Finished,"Aug  25, 2006","['Adventure', 'Romance']",[],Shoujo,,"Takada, Rie (Story & Art)",0,"[0, 0, 0]"
Seikou Gakuen Idol-gumi! (Days of Cool Idols),6.78,303.0,12295,17861,813,3,Manga,1,7,Finished,"Nov  11, 2006 to Jul  12, 2007",['Boys Love'],"['Crossdressing', 'Music', 'School']",Shoujo,Comic B's-LOG,"Watanabe, Mizuki (Story & Art)",0,"[0, 0, 0]"
X-Day,6.78,155.0,12297,25432,436,3,Manga,1,4,Finished,1993,"['Action', 'Drama', 'Horror', 'Supernatural']",[],Shoujo,Flower Comics Special,"Tamura, Yumi (Story & Art)",0,"[0, 0, 0]"
Yunohana Tsubame,6.78,123.0,12298,23530,505,0,Manga,4,18,Finished,1997 to ?,"['Comedy', 'Romance', 'Slice of Life']",[],Shoujo,,"Konami, Shouko (Story & Art)",0,"[0, 0, 0]"
Yappari Nui ja Dame!,6.78,297.0,12299,20295,659,0,Manga,1,4,Finished,Not available,['Romance'],[],Shoujo,,"Tsuzuki, Moe (Story & Art)",0,"[0, 0, 0]"
Heaven's Door,6.78,811.0,12300,8155,"2,416",12,Manga,1,10,Finished,2003,['Sci-Fi'],[],Seinen,Comic Beam,"Koike, Keiichi (Story & Art)",2,"[2, 0, 0]"
Ore no Suki na Ko ga Buracon sugiru!!,6.78,134.0,12242,24601,463,1,Manga,1,5,Finished,"Oct  25, 2013",['Romance'],[],Shoujo,Sho-Comi Zoukan,"Odagiri, Nagisa (Story & Art)",0,"[0, 0, 0]"
"Chikotan, Kowareru",6.78,1515.0,12243,3970,"5,481",14,Manga,7,69,Finished,"Jun  8, 2015 to Nov  21, 2016","['Comedy', 'Romance']",['School'],Seinen,Young Magazine (Weekly),"Imai, Yuu (Story & Art)",0,"[0, 0, 0]"
Kimi to Eureka (Eureka Moment with You),6.78,486.0,12244,8612,"2,252",6,Manga,4,16,Finished,"Sep  12, 2015 to Dec  16, 2016","['Comedy', 'Romance']",['School'],Shoujo,Bessatsu Margaret,Ayuko (Story & Art),0,"[0, 0, 0]"
Ashita wa Doyoubi,6.78,1701.0,12245,4380,"4,953",19,Manga,2,53,Finished,"Nov  7, 2014 to Nov  2015",['Slice of Life'],"['Iyashikei', 'School']",,,"Yamamoto, Souichirou (Story & Art)",2,"[0, 1, 1]"
Mikubon (Hatsune Miku: Mikubon),6.78,495.0,12246,12725,"1,345",24,Manga,1,22,Finished,"Mar  26, 2012 to Apr  26, 2013",['Comedy'],"['Music', 'School']",,Comp Ace,Ontama (Story & Art),0,"[0, 0, 0]"
Yama to Shokuyoku to Watashi,6.78,105.0,12249,17762,820,3,Manga,Unknown,Unknown,Publishing,"Sep  18, 2015 to ?","['Gourmet', 'Slice of Life']",[],,Kurage Bunch,"Shinanogawa, Hideo (Story & Art)",0,"[0, 0, 0]"
Itsuka Minoreba,6.78,382.0,12251,13749,"1,210",15,Manga,2,12,Finished,"Nov  18, 2016 to Dec  18, 2017",['Slice of Life'],['Video Game'],,Comic Yuri Hime,"Nishi, Asuka (Story & Art)",1,"[1, 0, 0]"
Tensei Kyuuketsuki-san wa Ohirune ga Shitai: Please Take Care of Me.,6.78,2978.0,12252,2024,"10,309",69,Manga,Unknown,Unknown,Publishing,"May  12, 2017 to ?","['Adventure', 'Fantasy']",[],,Comic Earth☆Star,"Sakura (Art), Chokingyo. (Story)",3,"[1, 1, 1]"
Osaka Banpaku,6.78,229.0,12156,12929,"1,318",5,Manga,1,16,Finished,"Oct  27, 2009","['Comedy', 'Slice of Life']",['School'],,,"Koga, Ryoichi (Story & Art), Barasui (Story & Art), Aoki, Ume (Story & Art), Shinofusa, Rokuro (Story & Art), Hikawa, Hekiru (Story & Art), Arawi, Keiichi (Story & Art), Iwasaki, Masakazu (Story & Art), saxyun (Story & Art), Yuuki, Shinichi (Story & Art), kashmir (Story & Art), Daioki (Story & Art), Kaneko, Masaru (Story & Art), Kazuho (Story & Art), Usakun (Story & Art), Dowman, Sayman (Story & Art), Suka (Story & Art)",0,"[0, 0, 0]"
Occult Maiden: Hi Shou - Oni wo Tsugu Shounen (Occult Maiden: Cultural Depictions of Exorcist and Ghost),6.78,292.0,12157,13853,"1,197",0,Manga,Unknown,Unknown,Publishing,"Oct  26, 2013 to ?","['Action', 'Slice of Life', 'Supernatural']","['Martial Arts', 'School']",Seinen,Comic Alive,"Hirasaka, Yomi (Story), Hiroichi (Art)",0,"[0, 0, 0]"
Takato Shounen no Jikenbo (Kindaichi Case Files: Takato's Side),6.78,279.0,12158,18987,738,3,Manga,1,7,Finished,"Dec  4, 2013 to Apr  2, 2014","['Drama', 'Mystery']",['Psychological'],,Manga Box,"Kibayashi, Shin (Story), Satou, Fumiya (Art)",1,"[1, 0, 0]"
Shiwa,6.78,339.0,12159,17889,811,4,Manga,1,5,Finished,"Jan  14, 2014 to Sep  20, 2014",['Romance'],[],,Comic@loid,Mogelatte (Story & Art),0,"[0, 0, 0]"
Mahou Shoujo Ikusei Keikaku (Magical Girl Raising Project),6.78,686.0,12160,8392,"2,337",25,Manga,2,11,Finished,"Sep  26, 2014 to Oct  26, 2015","['Action', 'Fantasy', 'Supernatural', 'Suspense']","['Mahou Shoujo', 'Survival']",,Comp Ace,"Edoya, Pochi (Art), Endou, Asari (Story)",2,"[1, 1, 0]"
Monku no Tsukeyou ga Nai Love Comedy (Never Ending Story),6.78,3084.0,12161,2015,"10,362",42,Manga,4,53,Finished,"Nov  14, 2014 to Dec  20, 2019","['Comedy', 'Drama', 'Romance', 'Supernatural']",[],Seinen,Tonari no Young Jump,"Suzuki, Daisuke (Story), Abara, Heiki (Art)",2,"[1, 0, 1]"
Ero♥Märchen: Akazukin-chan,6.77,1806.0,12339,6337,"3,267",10,Manga,2,4,Finished,"Oct  13, 2012 to Oct  20, 2012","['Fantasy', 'Romance']",[],Josei,,"Takano, Yumi (Story & Art)",3,"[3, 0, 0]"
Shin Megami Tensei IV: Demonic Gene,6.77,211.0,12340,20312,657,4,Manga,2,15,Finished,"Jun  21, 2013 to  2014","['Action', 'Fantasy', 'Supernatural']",[],,,"Atlus (Story), Fukuda, Ikumi (Art), Yamai, Kazuyuki  (Story)",1,"[0, 1, 0]"
Boku no Ojiichan wa Hen na Hanashi suru! (My Grandpa's Stories Can't Be This Weird!),6.77,157.0,12342,29235,325,3,Manga,3,44,Finished,"Dec  7, 2013 to Nov  1, 2014",['Comedy'],[],,Manga Box,"Urata, Kazuhiro (Story & Art)",0,"[0, 0, 0]"
Date A Party,6.77,343.0,12346,13987,"1,180",13,Manga,1,7,Finished,"Jan  9, 2014 to Jun  9, 2014","['Comedy', 'Romance', 'Slice of Life', 'Ecchi']",['Harem'],Shounen,Dragon Age,"Tachibana, Koushi (Story), Hinamori, Yui (Art)",0,"[0, 0, 0]"
Hentai Ouji to Warawanai Neko. Nya!,6.77,223.0,12347,15735,992,4,Manga,1,8,Finished,"Oct  27, 2012 to Feb  27, 2013",['Comedy'],"['Harem', 'School']",Seinen,Comic Alive,Kashi (Story & Art),0,"[0, 0, 0]"
World Customize Creator,6.77,8531.0,12348,803,"23,656",71,Manga,8,81,Finished,"Dec  6, 2013 to Mar  5, 2021","['Action', 'Adventure', 'Fantasy']",['Isekai'],,AlphaPolis,"Hijikata, Yuu (Art), Hero, Tennki (Story)",7,"[3, 4, 0]"
Momo Sora,6.77,477.0,12349,15440,"1,023",2,Manga,1,11,Finished,"Apr  27, 2011 to Oct  12, 2011",['Slice of Life'],[],Seinen,Super Jump,Itokatsu (Story & Art),1,"[1, 0, 0]"
Komori-chan wa Yaruki wo Dase,6.77,363.0,12350,11993,"1,454",2,Manga,4,91,Finished,"Dec  8, 2012 to Sep  30, 2015","['Comedy', 'Slice of Life']",[],Shounen,Bessatsu Shounen Magazine,"Konno, Tohiro (Story & Art)",0,"[0, 0, 0]"
Kiss de Seiyaku,6.77,2267.0,12351,3898,"5,571",17,Manga,2,14,Finished,"Jun  5, 2014 to Dec  5, 2014","['Comedy', 'Fantasy', 'Romance']",['School'],Shoujo,Margaret,"Nijino, Yuka (Story & Art)",0,"[0, 0, 0]"
Migawari Hakushaku to Himitsu no Nikki,6.77,167.0,12352,22873,530,1,Manga,1,6,Finished,"Oct  24, 2012 to Aug  24, 2013","['Adventure', 'Comedy', 'Drama', 'Mystery', 'Romance']","['Crossdressing', 'Historical']",Shoujo,Asuka,"Shibata, Isuzu (Art), Seike, Mimori (Story)",0,"[0, 0, 0]"
Shichifuku Mafia (Seven Gods Familia Story),6.77,170.0,12353,18638,758,1,Manga,3,12,Finished,"Dec  24, 2013 to Nov  22, 2014","['Comedy', 'Supernatural']",['Organized Crime'],Shoujo,Asuka,"Terai, Akane (Story & Art)",0,"[0, 0, 0]"
Shuuden Elegy (Last Train Elegy),6.77,891.0,12354,9027,"2,122",1,Manga,1,5,Finished,"Mar  15, 2014","['Boys Love', 'Slice of Life']",['School'],,gateau,Muno (Story & Art),0,"[0, 0, 0]"
"Suki ni Naranai yo, Senpai (I won't ever like you, My senpai.)",6.77,3557.0,12355,1875,"11,194",42,Manga,4,17,Finished,"Mar  13, 2015 to Jun  13, 2016",['Romance'],['School'],Shoujo,Bessatsu Friend,Hatsuharu (Story & Art),4,"[2, 0, 2]"
"Kurai Mori, Shiroi Michi",6.77,492.0,12356,15681,997,9,Manga,1,6,Finished,"Feb  10, 2011 to Dec  12, 2011","['Drama', 'Girls Love']",[],,Tsubomi,"Yoshida, Chiyu (Story & Art)",1,"[1, 0, 0]"
Lady Mitsuko,6.76,216.0,12496,24014,486,1,Manga,1,3,Finished,Dec  1976 to Feb  1977,"['Drama', 'Romance']",['Historical'],Shoujo,Shoujo Friend,"Yamato, Waki (Story & Art)",0,"[0, 0, 0]"
Toki no Shoushitsu Ukeoinin (Time Eliminator),6.77,278.0,12309,17127,869,0,Manga,2,6,Finished,"Jan  19, 2010 to Oct  19, 2010","['Action', 'Supernatural']","['Historical', 'Time Travel']",Seinen,Dengeki Daioh Genesis,Tomozo (Story & Art),0,"[0, 0, 0]"
Clover no Kuni no Alice: Nightmare (Alice in the Country of Clover: Nightmare),6.77,328.0,12310,12577,"1,366",3,Manga,1,7,Finished,"Feb  25, 2010","['Fantasy', 'Romance']",[],,,"Job (Art), QuinRose (Story)",0,"[0, 0, 0]"
Dakishimete Ii desu ka,6.77,371.0,12311,18208,789,0,Manga,1,4,Finished,2009,['Romance'],[],Shoujo,Cheese! Zoukan,"Hanaya, En (Story & Art)",0,"[0, 0, 0]"
HenSemi (Abnormal Physiology Seminar),6.77,220.0,12313,11169,"1,610",4,Manga,11,88,Finished,"Dec  21, 2006 to Jun  22, 2015","['Comedy', 'Ecchi']",['School'],Seinen,Morning Two,TAGRO (Story & Art),0,"[0, 0, 0]"
Koi wo Suru made Kaesanai,6.77,165.0,12314,23391,510,2,Manga,2,10,Finished,"Apr  8, 2009 to May  8, 2010",['Romance'],[],Shoujo,Petit Comic,"Oda, Aya (Story & Art)",0,"[0, 0, 0]"
Pinocchio,6.77,132.0,12315,19217,723,2,Manga,1,Unknown,Finished,1952,['Adventure'],[],,,"Tezuka, Osamu (Story & Art)",0,"[0, 0, 0]"
100% Gokuama Kareshi!,6.77,1220.0,12316,7532,"2,657",5,Manga,1,6,Finished,"Jul  13, 2009",['Romance'],['School'],Shoujo,,"Yoshioka, Ririko (Story & Art), Kimura, Ayako (Story & Art), Higuchi, Megumi (Story & Art), Higurashi, Kinoko (Story & Art), Okinoko (Story & Art), Takahashi, Rie (Story & Art)",1,"[1, 0, 0]"
Orera Kourin!,6.77,104.0,12317,27182,380,3,Manga,3,Unknown,Finished,Not available,['Romance'],[],Shoujo,ChuChu,"Sugiyama, Miwako (Story & Art)",0,"[0, 0, 0]"
Seigi no Mikata!,6.77,357.0,12319,18934,741,0,Manga,1,4,Finished,"Jun  4, 2011 to Mar  26, 2012","['Action', 'Comedy', 'Romance']",['School'],Shoujo,The Hana to Yume,"Miyuki, Mitsubachi (Story & Art)",0,"[0, 0, 0]"
Princess to Kekkon,6.77,183.0,12320,27647,367,1,Manga,1,1,Finished,2009,['Romance'],[],Josei,,"Tomoi, Miho (Art), Shields, Martha (Story)",0,"[0, 0, 0]"
Mars,6.77,329.0,12321,15411,"1,026",12,Manga,5,28,Finished,1976 to  1977,"['Action', 'Sci-Fi']",['Mecha'],Shounen,Shounen Captain,"Yokoyama, Mitsuteru (Story & Art)",1,"[1, 0, 0]"
Propose no Okite,6.77,1351.0,12323,7444,"2,697",6,Manga,1,5,Finished,"Sep  5, 2011 to ?",['Romance'],[],Shoujo,Sho-Comi,"Kyoumachi, Hisa (Story & Art)",0,"[0, 0, 0]"
Ousama to Fushigi no Shiro,6.77,616.0,12324,11816,"1,486",0,Manga,1,6,Finished,"Oct  5, 2011 to Dec  5, 2011","['Comedy', 'Romance']",[],Shoujo,Sho-Comi,"Mitsuki, Miko (Story & Art)",0,"[0, 0, 0]"
Houkago Play R,6.77,258.0,12325,18523,765,4,Manga,1,13,Finished,"May  26, 2011 to Mar  27, 2012","['Comedy', 'Romance', 'Slice of Life']",['School'],,Dengeki PlayStation,"Kurosaki, Rendou (Story & Art)",0,"[0, 0, 0]"
Boku no Chopin,6.77,224.0,12327,17765,820,6,Manga,2,30,Finished,"Dec  25, 2009 to Feb  1, 2012",[],['Music'],Seinen,Web Comic Gekkin,"Momoyuki, Kotori (Story & Art)",1,"[1, 0, 0]"
Color,6.77,1204.0,12328,7724,"2,578",5,Manga,2,10,Finished,2012,"['Comedy', 'Romance', 'Slice of Life']",['School'],Shoujo,Bessatsu Margaret,"Mimori, Ao (Story & Art)",0,"[0, 0, 0]"
Oresama☆Kiss,6.77,283.0,12329,19055,733,1,Manga,1,5,Finished,2009 to  2011,"['Comedy', 'Romance']",['School'],Josei,Petit Comic,"Nagae, Tomomi (Story & Art)",0,"[0, 0, 0]"
Chimoguri Ringo to Kingyobachi Otoko,6.77,1448.0,12330,4406,"4,917",28,Manga,3,27,Finished,"Oct  15, 2010 to Oct  25, 2012","['Drama', 'Fantasy', 'Romance', 'Supernatural']",[],,Dengeki Comic Japan,"Abe, Youichi (Story & Art)",2,"[0, 1, 1]"
Wizardry Zeo,6.77,344.0,12331,12673,"1,353",1,Manga,4,19,Finished,"Sep  9, 2009 to Mar  9, 2011","['Action', 'Adventure', 'Fantasy']",[],Shounen,Bessatsu Shounen Magazine,"Fukuhara, Renji (Story & Art)",2,"[1, 0, 1]"
Ramune Bannouyaku,6.77,116.0,12332,25012,449,0,Manga,1,4,Finished,"Feb  26, 2004 to Jan  5, 2009","['Comedy', 'Romance']",['School'],Shoujo,Hana to Yume,"Matsuzuki, Kou (Story & Art)",1,"[1, 0, 0]"
Brundage no Mahou no Shiro,6.77,496.0,12333,15313,"1,034",2,Manga,1,5,Finished,"Oct  23, 2009 to Jul  31, 2010","['Fantasy', 'Romance']",[],Shoujo,Cobalt,"Kasumi, Yuuko (Art), Tachibana, Ikuno (Story)",1,"[0, 1, 0]"
Torikago Syndrome,6.77,1260.0,12335,6207,"3,341",19,Manga,2,9,Finished,"Jun  23, 2012 to Feb  23, 2013","['Boys Love', 'Drama', 'Mystery']","['Harem', 'Psychological', 'School']",Shoujo,Asuka,"Samamiya, Akaza (Story & Art)",3,"[2, 0, 1]"
Yonensei,6.77,559.0,12336,12056,"1,445",4,Manga,1,6,Finished,1997 to  1998,"['Drama', 'Romance', 'Slice of Life']",[],Seinen,Afternoon,"Kio, Shimoku (Story & Art)",0,"[0, 0, 0]"
34-sai Mushoku-san,6.77,327.0,12338,13361,"1,260",9,Manga,8,101,Finished,"Sep  26, 2010 to Jun  3, 2016",['Slice of Life'],[],Seinen,Comic Flapper,"Ikeda, Takashi (Story & Art)",2,"[2, 0, 0]"
Hajime Love Comedy: Oga-Bebe,6.77,246.0,12413,15404,"1,027",4,Manga,5,50,Finished,"Aug  4, 2021 to Jul  20, 2022","['Comedy', 'Romance']",[],Shounen,Shounen Sunday,Okiraku Boy (Story & Art),1,"[0, 1, 0]"
Unmei no Hito (My Destined One),6.77,179.0,12414,25228,442,1,Manga,1,6,Finished,"Aug  25, 2018 to May  8, 2019","['Boys Love', 'Drama']",['School'],,Charles Mag Omegaverse,Hansode (Story & Art),0,"[0, 0, 0]"
Ooyukiumi no Kaina (Kaina of the Great Snow Sea),6.77,164.0,12415,9821,"1,900",6,Manga,4,26,Finished,"Feb  26, 2022 to Jun  26, 2024",['Fantasy'],[],Shounen,Shounen Sirius,"Nihei, Tsutomu (Story), Takemoto, Itoe (Art)",0,"[0, 0, 0]"
"Kamigoroshi no Maou, Saijaku Shuzoku ni Tenseishi Shijou Saikyou ni Naru (The God-Slaying Demon King: Reincarnated as a Mere Mortal to Become the Strongest in History!)",6.77,318.0,12416,12247,"1,416",5,Manga,Unknown,Unknown,Publishing,"Jan  5, 2022 to ?","['Action', 'Adventure', 'Fantasy']",['Reincarnation'],,Manga UP!,"Ezogingitsune (Story), PIG3rd (Art)",1,"[0, 0, 1]"
Kinpatsu Obocchama to Nihonjin Shitsuji (Blonde Boy and Japanese Butler),6.77,107.0,12417,33401,238,0,Manga,1,5,Finished,"Mar  15, 2021",['Boys Love'],[],,,Nmura (Story & Art),1,"[0, 1, 0]"
"S-Rank Party kara Kaiko sareta ""Jugushi"": ""Noroi no Item"" shika Tsukuremasen ga, Sono Seinou wa Artifact-kyuu nari......! (I'm a Curse Crafter, and I Don't Need an S-Rank Party!)",6.77,1205.0,12419,4547,"4,726",14,Manga,Unknown,Unknown,Publishing,"Sep  10, 2021 to ?","['Adventure', 'Fantasy']",[],,Young Magazine Web,"LAgun (Story), Ogawa, Nishiki (Art)",1,"[0, 1, 0]"
Niji wa Yakou ni Kirameku (The Rainbow Will Sparkles at Night),6.77,113.0,12420,32177,260,0,Manga,1,6,Finished,"Nov  29, 2016 to Mar  31, 2017",['Boys Love'],[],,equal,"Sumiya, Kei (Story & Art)",0,"[0, 0, 0]"
Iincho to Furyou-kun,6.77,878.0,12423,8582,"2,262",5,Manga,2,33,Finished,"Dec  5, 2019 to Aug  13, 2020",['Comedy'],"['Love Status Quo', 'School']",,pixiv Sylph,"Ise, Maruno (Story & Art)",1,"[0, 1, 0]"
Tsuihou sareta Tensei Juukishi wa Game Chishiki de Musou suru (The Exiled Heavy Knight Knows How to Game the System),6.77,1553.0,12425,4007,"5,443",12,Manga,Unknown,Unknown,Publishing,"Feb  11, 2022 to ?","['Action', 'Adventure', 'Fantasy']","['Isekai', 'Reincarnation', 'Video Game']",,Young Magazine Web,"Necoco (Story), Brocco, Lee (Art)",6,"[4, 2, 0]"
Midnight Bellboy: Matsuo Marta Tanpenshuu (A Midnight Bellboy),6.77,251.0,12432,25394,437,1,Manga,1,7,Finished,"Apr  25, 2006 to Mar  16, 2018",['Boys Love'],['Adult Cast'],,Opera,"Matsuo, Marta (Story & Art)",0,"[0, 0, 0]"
Naisho no Ofutari-sama.,6.77,186.0,12434,22984,526,1,Manga,3,18,Finished,"Dec  26, 2022 to Aug  27, 2024","['Girls Love', 'Gourmet', 'Slice of Life']",['School'],,Comic Cune,"Numa, Chiyoko (Story & Art)",1,"[1, 0, 0]"
Dungeon ni Hisomu Yandere na Kanojo ni Ore wa Nando mo Korosareru,6.77,1226.0,12437,4138,"5,267",25,Manga,Unknown,Unknown,Publishing,"Mar  17, 2023 to ?","['Action', 'Fantasy']","['Harem', 'Time Travel']",,ComicWalker,"Nomura, Eiji (Art), Kitagawa, Nikita (Story)",5,"[4, 0, 1]"
Sonna Kazoku nara Sutechaeba?,6.77,378.0,12438,10975,"1,650",9,Manga,Unknown,Unknown,Publishing,"Feb  12, 2021 to ?",['Drama'],['Adult Cast'],,Comic Trail,"Murayama, Wataru (Story & Art)",2,"[1, 1, 0]"
Osananajimi dakedo Seiteki ni Suki desu.,6.77,136.0,12441,30608,291,0,Manga,1,8,Finished,"Jul  31, 2017 to Jan  24, 2019",['Boys Love'],[],,Qpa,"Sakumoto, Ayu (Story & Art)",0,"[0, 0, 0]"
Dragon Yashinatte Kudasai (Please Look After the Dragon),6.77,142.0,12442,19425,710,2,Manga,Unknown,Unknown,Publishing,"Oct  11, 2023 to ?","['Comedy', 'Fantasy']",[],,MangaONE,"Higashiura, Yuuki (Art), Makise, Shoun (Story)",0,"[0, 0, 0]"
Watashi ni xx Shinasai!: Couple-hen,6.77,231.0,12357,17732,823,7,Manga,1,4,Finished,"Mar  2, 2018 to Jun  1, 2018","['Comedy', 'Romance']",['School'],Shoujo,Nakayoshi,"Tooyama, Ema (Story & Art)",1,"[0, 0, 1]"
Diner,6.77,867.0,12358,6164,"3,369",27,Manga,Unknown,Unknown,Publishing,"Aug  3, 2017 to ?",['Suspense'],['Psychological'],Seinen,Tonari no Young Jump,"Kawai, Takanori (Art), Hirayama, Yumeaki (Story)",2,"[1, 0, 1]"
"Yuusha, Yamemasu (I'm Quitting Heroing)",6.77,2951.0,12360,1791,"11,767",50,Manga,8,47,Finished,"May  31, 2018 to Jun  2, 2023","['Action', 'Adventure', 'Comedy', 'Fantasy']",[],,Young Ace UP,"Kazato, Nori (Art), Quantum (Story)",7,"[4, 1, 2]"
Yurigurashi (Yuri Life),6.77,1167.0,12361,6115,"3,404",26,Manga,1,11,Finished,"May  26, 2018","['Girls Love', 'Slice of Life']",[],,,Kurukuruhime (Story & Art),5,"[1, 2, 2]"
Shinobuna! Chiyo-chan,6.77,504.0,12362,11647,"1,516",5,Manga,4,31,Finished,"Feb  15, 2017 to Feb  15, 2020","['Comedy', 'Romance']",[],Seinen,Harta,"Shitara, Kiyoto (Story & Art)",2,"[1, 1, 0]"
Freeter ga Jimi ni Isekai Teni suru Manga,6.77,600.0,12363,12773,"1,339",6,Manga,1,20,Finished,"Mar  5, 2018 to Jan  28, 2019","['Comedy', 'Fantasy']",[],,Manga Club,Amaou (Story & Art),0,"[0, 0, 0]"
Tensei Majo wa Horobi wo Tsugeru (A Reincarnated Witch Spells Doom),6.77,725.0,12364,6529,"3,159",16,Manga,Unknown,Unknown,Publishing,"Dec  27, 2018 to ?","['Fantasy', 'Romance']",['Reincarnation'],,ComicWalker,"Yuzuhara, Tail (Story), sora (Art)",0,"[0, 0, 0]"
