Title,Score,Vote,Ranked,Popularity,Members,Favorite,Volumes,Chapters,Status,Published,Genres,Themes,Author,Total Review,Type Review
"Kiraware Yuusha wo Enjita Ore wa, Nazeka Last Boss ni Sukarete Issho ni Seikatsu shitemasu!",5.80,943,19547,7640,"2,606",1,4,22,Finished,"Mar  26, 2021 to Jan  13, 2023","['Comedy', 'Fantasy', 'Romance', 'Ecchi']",[],"Sadakiyo, Kazuhiro (Art), Light (Story)",0,"[0, 0, 0]"
Toaru Around Thirty no Mousouroku,5.80,145,19550,29194,326,0,Unknown,2,Finished,"Jun  7, 2013 to Jul  9, 2013","['Comedy', 'Ecchi']",[],"Kuon, Makoto (Story & Art)",0,"[0, 0, 0]"
Bakumatsu Roman Ibun,5.80,755,19551,13242,"1,274",0,1,4,Finished,"Dec  18, 1995 to Feb  18, 2000","['Romance', 'Supernatural']",[],"Hozumi, Yuuki (Story & Art)",1,"[1, 0, 0]"
Tomodachi no Papa - Hakui no Oji-sama,5.79,414,19565,19132,728,2,Unknown,2,Finished,"Feb  7, 2014","['Romance', 'Slice of Life']",[],"Kuro, Kumako (Story & Art)",0,"[0, 0, 0]"
Toilet ga Hanako-san,5.79,268,19563,23763,495,2,Unknown,1,Finished,"Apr  4, 2013",[],[],"Kawano, Yuusuke (Story & Art)",0,"[0, 0, 0]"
Tenohira ni Ai wo!,5.79,215,19564,14303,"1,141",2,5,49,Finished,"Aug  1, 2016 to Oct  23, 2017","['Comedy', 'Sports', 'Ecchi']",[],"Murata, Kouji (Story & Art)",0,"[0, 0, 0]"
Kenjuu Tenshi,5.79,342,19554,15536,"1,012",1,1,14,Finished,"Apr  20, 1949","['Action', 'Adventure']",[],"Tezuka, Osamu (Story & Art)",1,"[0, 0, 1]"
My Summer Memory,5.79,192,19555,27547,369,1,Unknown,1,Finished,2010,"['Slice of Life', 'Ecchi']",[],"Iizuki, Tasuku (Story & Art)",1,"[1, 0, 0]"
Glamorous,5.79,1048,19556,9707,"1,929",2,1,9,Finished,2008,"['Romance', 'Ecchi']",[],Nylon (Story & Art),1,"[0, 0, 1]"
Tenshi no Drop (Angel's Drop),5.79,126,19557,18298,782,2,5,85,Finished,"Aug  24, 2011 to Dec  25, 2013","['Comedy', 'Ecchi']",[],"Nakajima, Chizuna (Story & Art)",0,"[0, 0, 0]"
Danzai no Maria (The Exorcism of Maria),5.79,234,19558,23883,491,1,1,3,Finished,"Jul  1, 2011","['Action', 'Fantasy', 'Romance']",[],"Haruna, Yayoi (Art)",0,"[0, 0, 0]"
Bitter or Sweet,5.79,288,19559,24511,467,0,Unknown,1,Finished,"Jun  14, 2012","['Comedy', 'Romance']",[],"Akino, Matsuri (Story & Art)",0,"[0, 0, 0]"
Houkago,5.79,109,19560,35485,206,0,Unknown,1,Finished,2010,"['Romance', 'Slice of Life']",[],"Ikuta, Uo (Story & Art)",0,"[0, 0, 0]"
Saint Seiya Omega: New Cross Tanjou-hen,5.79,280,19561,16884,888,4,1,5,Finished,"Mar  26, 2013 to Jul  25, 2013","['Action', 'Adventure', 'Fantasy']",[],"Kurumada, Masami (Story), Bau (Art)",0,"[0, 0, 0]"
Cinderella Knight,5.79,188,19562,25786,424,0,2,Unknown,Finished,Sep  1981 to Apr  1982,[],[],"Nagai, Go (Story & Art)",2,"[0, 1, 1]"
Game Maou (The Game Devil),5.79,791,19566,9062,"2,111",4,5,38,Finished,"Sep  29, 2022 to Jun  20, 2024","['Action', 'Adventure', 'Fantasy']",[],"Futsuzawa, Kakunoshin (Story & Art)",3,"[1, 1, 1]"
Yoshibari◆Aubade,5.79,209,19567,14263,"1,148",2,9,51,Finished,"May  27, 2017 to Jan  27, 2022","['Supernatural', 'Ecchi']","['Harem', 'School', 'Vampire']",RAN (Story & Art),0,"[0, 0, 0]"
Idol to Wotaku no Risou no Kankei,5.79,1901,19568,5364,"3,954",5,16,Unknown,Finished,"May  12, 2019 to Nov  13, 2020","['Comedy', 'Romance']",[],Sekizui Hikinuki no Kei (Story & Art),5,"[0, 0, 5]"
Bozebeats,5.78,1172,19569,6646,"3,095",6,2,15,Finished,"Jan  15, 2018 to Apr  16, 2018","['Action', 'Supernatural']",[],"Hirano, Ryouji (Story & Art)",3,"[1, 1, 1]"
Build King,5.78,228,19570,24021,485,0,Unknown,1,Finished,"Apr  23, 2018","['Action', 'Adventure']",[],"Shimabukuro, Mitsutoshi (Story & Art)",0,"[0, 0, 0]"
Zettai ni Yatte wa Ikenai Isekai Shoukan,5.78,403,19571,8547,"2,277",0,Unknown,Unknown,Publishing,"Jun  24, 2018 to ?","['Adventure', 'Comedy', 'Fantasy', 'Ecchi']",[],Shimesaba (Story & Art),1,"[0, 1, 0]"
Horeshou no Half Elf-san the Comic (Half elves of fall in love),5.78,493,19572,8685,"2,229",2,Unknown,Unknown,Publishing,"Jun  11, 2019 to ?","['Adventure', 'Comedy', 'Fantasy', 'Ecchi']",[],"Kamio, George (Story), Izumi, Rion (Art)",1,"[0, 0, 1]"
Inu ni Nattara Suki na Hito ni Hirowareta. (My Life as Inukai-san's Dog.),5.78,3630,19573,1882,"11,154",86,9,65,Finished,"Aug  2, 2020 to Jul  14, 2023","['Comedy', 'Ecchi']",[],Itsutsuse (Story & Art),8,"[4, 2, 2]"
"Kami Skill ""Kokyuu"" Suru dake de Level Up Suru Boku wa, Kamigami no Dungeon e Idomu.",5.78,176,19574,16525,920,0,Unknown,Unknown,Publishing,"Dec  6, 2019 to ?","['Action', 'Adventure', 'Fantasy']",[],"Senoo, Shippo (Story), Butabara (Art)",0,"[0, 0, 0]"
"Zettai ni Damage wo Ukenai Skill wo Moratta node, Boukensha toshite Musou shitemiru (I Was Reincarnated with OP Invincibility, so I'll Beat 'em Up My Way as an Action-Adventurer)",5.78,463,19575,10864,"1,668",3,3,17,Finished,"Jun  26, 2020 to Jan  7, 2022","['Action', 'Adventure', 'Fantasy']",[],"Sekine, Koutarou (Art), Rokushima, Asa (Story)",0,"[0, 0, 0]"
Ikenie Touhyou,5.78,1732,19576,5143,"4,122",21,7,70,Finished,"Dec  18, 2015 to Sep  14, 2018","['Drama', 'Supernatural']","['Psychological', 'School']","Kasai, Ryuuya (Story), Edogawa, Edogawa (Art)",6,"[2, 2, 2]"
Oshiri Sawaritagaru Hito Nan nano,5.78,156,19583,30299,299,0,1,Unknown,Finished,"May  29, 2015","['Comedy', 'Romance']",[],"Ichihara, Hikari Z (Story & Art)",0,"[0, 0, 0]"
Takayukashiki Shoujo,5.78,739,19584,8303,"2,363",2,3,34,Finished,"Feb  10, 2014 to Jun  12, 2017","['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']",[],"Takigawa, Izumi (Story & Art)",2,"[1, 0, 1]"
Bonjour♪Koiaji Pâtisserie,5.78,961,19585,10268,"1,799",3,Unknown,1,Finished,"Oct  28, 2014",[],[],"Yukihiro, Utako (Art)",3,"[1, 2, 0]"
Arachnid x Caterpillar x Killing Bites: Onna 6-nin (?) Onsen Monogatari,5.78,243,19586,18369,777,2,Unknown,1,Finished,"Feb  28, 2015","['Comedy', 'Ecchi']",[],"Murata, Shinya (Story), Sumita, Kazasa (Art), Ifuji, Shinsen (Art), Hayami, Tokisada (Art)",1,"[0, 0, 1]"
Chameleon Jail,5.78,574,19579,11332,"1,577",1,2,15,Finished,"Jul  18, 1989 to Oct  3, 1989","['Action', 'Comedy', 'Drama', 'Mystery', 'Romance']","['Detective', 'School']","Inoue, Takehiko (Art), Watanabe, Kazuhiko (Story)",1,"[0, 1, 0]"
Yuudachi Pool,5.78,158,19580,30975,283,0,Unknown,1,Finished,Not available,[],[],"Takeda, Hinata (Story & Art)",0,"[0, 0, 0]"
Hajimete no Chuu Ijou,5.78,249,19581,25760,425,0,Unknown,1,Finished,"Mar  27, 2009","['Comedy', 'Ecchi']",[],"Takashima, Tomohiro (Story & Art)",0,"[0, 0, 0]"
Portball!,5.78,541,19582,16505,922,2,Unknown,1,Finished,"Apr  17, 2007","['Comedy', 'Sports', 'Ecchi']","['Gag Humor', 'Team Sports']",tenkla (Story & Art),1,"[1, 0, 0]"
Tokuni Maketemo Kamawanai,5.78,299,19577,22800,533,0,Unknown,1,Finished,2004,"['Comedy', 'Sports']",[],"Kumeta, Kouji (Story & Art)",0,"[0, 0, 0]"
Renai Shinjuu,5.78,185,19578,21164,613,2,4,8,Finished,2009,"['Drama', 'Romance']",[],"Sasaki, Yuna (Story & Art)",2,"[1, 1, 0]"
Xuerende Liwu,5.77,181,19592,29844,309,1,Unknown,1,Finished,2010,[],[],None,0,"[0, 0, 0]"
Devil Bride,5.77,458,19593,17814,816,0,Unknown,1,Finished,2010,"['Comedy', 'Supernatural', 'Ecchi']",[],"Woo, Sang Ho (Story & Art)",1,"[1, 0, 0]"
Atashi no Idol,5.77,713,19587,13778,"1,205",0,Unknown,1,Finished,"Apr  30, 2010","['Romance', 'Ecchi']",[],"Kawashita, Mizuki (Story & Art)",0,"[0, 0, 0]"
Ura Account Joshi,5.77,357,19589,14636,"1,102",1,3,22,Finished,"Sep  17, 2019 to Jun  22, 2021",[],[],"Nanahoshi, Tentou (Story & Art)",1,"[0, 1, 0]"
Rabuka,5.77,836,19590,10791,"1,682",1,Unknown,1,Finished,"Jun  14, 2021",[],[],"Asano, Inio (Story & Art)",0,"[0, 0, 0]"
U19,5.77,1680,19588,5988,"3,478",2,3,21,Finished,"Feb  13, 2017 to Jun  12, 2017","['Action', 'Drama']",[],"Kimura, Yuuji (Story & Art)",3,"[3, 0, 0]"
A Silent Greeting,5.77,1024,19591,10178,"1,819",3,Unknown,1,Finished,2005,"['Drama', 'Romance']",[],"Kim, Young Hee (Story & Art)",3,"[2, 1, 0]"
April Fool,5.76,454,19602,17724,823,0,Unknown,1,Finished,2000,"['Boys Love', 'Drama']",[],"Asato, Eiri (Story & Art)",1,"[1, 0, 0]"
"Tensei Gotoki de Nigerareru to demo, Niisan? (Even if you can escape with reincarnation, my brother?)",5.76,1817,19601,3282,"6,642",18,4,20,Finished,"Oct  2, 2020 to Sep  9, 2022","['Action', 'Drama', 'Fantasy']",[],"Kamishiro, Kyousuke (Story), Yurishiro (Art)",6,"[0, 1, 5]"
Trans Boy,5.76,564,19598,12069,"1,442",3,Unknown,1,Finished,"Aug  9, 2004",[],[],"Yabuki, Kentarou (Story & Art)",0,"[0, 0, 0]"
Cambrian,5.76,649,19599,10678,"1,709",5,3,28,Finished,"Oct  31, 1999 to Oct  31, 2000","['Drama', 'Sci-Fi']",[],"Miyama, Noboru (Story & Art)",1,"[1, 0, 0]"
Uwa-Koi,5.76,6673,19600,1388,"14,794",72,6,36,Finished,"Sep  20, 2011 to Sep  22, 2014","['Drama', 'Romance', 'Ecchi']","['Harem', 'School']","Itosugi, Masahiro (Story & Art)",11,"[4, 2, 5]"
Naisho no Otome Revolver (Secret Maiden Revolver),5.77,303,19594,16729,902,0,1,6,Finished,"Dec  4, 2010 to Aug  5, 2011","['Action', 'Ecchi']","['Magical Sex Shift', 'School']","Sorase, Haruyuki (Story & Art)",0,"[0, 0, 0]"
Tokyo Wonder Boys,5.76,222,19597,17680,826,1,1,10,Finished,"Mar  3, 2014 to May  12, 2014","['Comedy', 'Sports']",[],"Date, Tsunehiro (Art), Shimoyama, Kento (Story)",1,"[0, 0, 1]"
Aliens Area,5.76,2961,19595,3720,"5,850",14,3,21,Finished,"Jun  6, 2022 to Oct  24, 2022","['Action', 'Sci-Fi']",[],"Naba, Fusai (Story & Art)",6,"[2, 3, 1]"
Mayoiga: Tsumi to Batsu,5.76,364,19596,12336,"1,402",0,3,28,Finished,"Apr  8, 2016 to Nov  5, 2016","['Drama', 'Horror', 'Mystery']",[],"Fuji, Subaru (Story & Art)",0,"[0, 0, 0]"
Manjuu Kowai of the Dead,5.75,326,19604,21235,609,0,Unknown,1,Finished,"Mar  30, 2015",[],[],"Dowman, Sayman (Story & Art)",0,"[0, 0, 0]"
Nibiiro no Seishun,5.75,289,19605,22919,527,1,1,4,Finished,"Dec  6, 2013 to Mar  6, 2014",[],[],"Ozone, Satoshi (Story & Art)",1,"[0, 1, 0]"
Iron Ghost no Shoujo,5.75,343,19606,15375,"1,029",1,2,13,Finished,"Jul  12, 2017 to Jul  12, 2018","['Horror', 'Supernatural']",[],"Mikamoto, Rei (Story & Art)",3,"[2, 0, 1]"
Isekai Onsen ni Tensei shita Ore no Kounou ga Tondemosugiru,5.75,2088,19607,3120,"6,986",8,4,24,Finished,"Jun  21, 2017 to Aug  27, 2019","['Comedy', 'Fantasy', 'Ecchi']",[],"Mori, Airi (Art), Nanaumi, Sou (Story)",1,"[0, 1, 0]"
Chopperman: Yuke Yuke! Minna no Chopper-sensei,5.75,684,19615,10761,"1,688",1,1,4,Finished,Dec  2010 to  2011,"['Comedy', 'Fantasy']","['Parody', 'School']","Takei, Hirofumi (Story & Art)",1,"[0, 0, 1]"
Heisei Busou Seigidan,5.75,201,19616,26059,414,1,1,6,Finished,1992,[],[],"Yamaguchi, Takayuki (Story & Art)",0,"[0, 0, 0]"
Lolicon Saga,5.75,675,19617,11144,"1,615",9,1,6,Finished,2008 to ?,[],[],"Wamusato, Haru (Story & Art)",1,"[0, 1, 0]"
Kaerimichi,5.75,403,19618,19842,684,0,Unknown,1,Finished,"Dec  15, 2008",[],[],"Morohoshi, Daijirou (Story & Art)",1,"[0, 1, 0]"
Natsu wo Dakishimete,5.75,253,19603,25391,436,0,Unknown,1,Finished,Not available,"['Fantasy', 'Girls Love', 'Slice of Life', 'Supernatural']",[],None,0,"[0, 0, 0]"
Hisshou Dungeon Unei Houhou,5.75,990,19608,5113,"4,149",2,Unknown,Unknown,Publishing,"Oct  27, 2017 to ?","['Action', 'Fantasy']",[],"Yukidaruma (Story), Yamaneko, Suzume (Art)",2,"[1, 0, 1]"
Kokuen no Valkyrie,5.75,232,19609,16833,892,0,3,22,Finished,"Aug  27, 2018 to May  27, 2020","['Action', 'Ecchi']","['Harem', 'School', 'Super Power']","Kajioki, Takuma (Story & Art)",0,"[0, 0, 0]"
Tokushu Seiheki Kyoushitsu e Youkoso (Welcome to the Special Idiosyncrasy Classroom),5.75,231,19610,11153,"1,613",1,Unknown,Unknown,Publishing,"Oct  24, 2018 to ?","['Comedy', 'Ecchi']",[],"Nakanishi, Kanae (Story), Noro, Yasutoki (Art)",1,"[0, 0, 1]"
Yuutai Nova: Kanketsu-hen,5.75,636,19611,10978,"1,649",4,Unknown,2,Finished,"Jun  17, 2013 to Jul  5, 2013","['Drama', 'Supernatural']",[],"Oshimi, Shuuzou (Story & Art)",0,"[0, 0, 0]"
Cutie Honey Tai Devilman Lady,5.75,351,19612,15195,"1,045",2,1,3,Finished,"Jun  5, 2013 to Oct  4, 2013",[],[],"Nagai, Go (Story & Art)",0,"[0, 0, 0]"
Cross H,5.75,135,19613,25326,438,0,3,13,Finished,"Jul  19, 2014 to Jul  18, 2015","['Drama', 'Ecchi']",[],"Itosugi, Masahiro (Story & Art)",0,"[0, 0, 0]"
Lady Justice,5.75,589,19614,10402,"1,770",5,2,16,Finished,"May  18, 2015 to Sep  7, 2015","['Action', 'Ecchi']",[],"Ogino, Ken (Story & Art)",1,"[0, 0, 1]"
Genocider,5.74,373,19620,12980,"1,309",5,4,24,Finished,"Jul  25, 2013 to Oct  25, 2015","['Drama', 'Ecchi']",[],"Miyazaki, Maya (Story), Akiyoshi, Takahiro (Art)",0,"[0, 0, 0]"
Sakashima,5.74,231,19621,25026,448,0,Unknown,1,Finished,"May  19, 2012","['Drama', 'Romance']","['Psychological', 'School']","Nanakumo, Amuji (Story & Art)",0,"[0, 0, 0]"
Boku ga Otouto to Nakayoku Naru Houhou,5.74,249,19622,24260,476,1,Unknown,1,Finished,"Dec  25, 2013","['Boys Love', 'Comedy', 'Ecchi']",[],"Kazutoki, Shiki (Story & Art)",0,"[0, 0, 0]"
Kuroi Sailor Fuku,5.74,437,19623,14466,"1,122",3,3,16,Finished,"Jun  8, 2017 to Dec  9, 2019",[],[],"Sano, Takashi (Story & Art)",0,"[0, 0, 0]"
⅒ no Hanayome,5.74,2195,19624,4147,"5,254",31,6,59,Finished,"Mar  15, 2019 to Jul  23, 2021",[],[],Yukino (Story & Art),7,"[3, 3, 1]"
Futari no Taisei (Double Taisei),5.74,759,19625,11523,"1,542",5,3,28,Finished,"May  20, 2019 to Nov  25, 2019",[],"['Psychological', 'Strategy Game']","Fukuda, Kentarou (Story & Art)",3,"[2, 1, 0]"
Isekaigaeri no Ossan wa Fusei Skill de Fathercon Musume-tachi wo Torotoro ni,5.74,302,19626,9972,"1,861",5,5,34,Finished,"Jun  27, 2019 to Jun  27, 2022","['Fantasy', 'Supernatural', 'Ecchi']",[],"Takahashi, Hiromu (Story), Suzushiro, Nazuna (Art)",1,"[1, 0, 0]"
"Botsuraku Yotei no Kizoku dakedo, Hima Datta kara Mahou wo Kiwametemita @comic (I'm a Noble on the Brink of Ruin, So I Might as Well Try Mastering Magic)",5.74,332,19619,11456,"1,558",1,Unknown,Unknown,Publishing,"Feb  3, 2020 to ?","['Adventure', 'Fantasy']",[],"Miki, Nazuna (Story), Akisaki, Rio (Art)",2,"[0, 1, 1]"
Sugoi Smartphone (Super Smartphone),5.73,2580,19643,4321,"5,028",8,3,24,Finished,"May  9, 2022 to Oct  17, 2022","['Adventure', 'Comedy', 'Mystery']",[],"Tomisawa, Hiroki (Story), Hidano, Kentarou (Art)",5,"[2, 2, 1]"
Hakaijuu VS Mahou Shoujo of the End VS Vs Earth,5.73,283,19640,17488,841,0,Unknown,4,Finished,"Jul  6, 2013 to Jul  25, 2013","['Action', 'Horror', 'Mystery', 'Sci-Fi', 'Supernatural']",[],"Honda, Shingo (Story & Art), Satou, Kentarou (Story & Art), Watanabe, Yoshihiko (Art), Ichitomo, Kazutomo (Story)",0,"[0, 0, 0]"
Slow Starter,5.73,1480,19641,7887,"2,509",2,1,8,Finished,"Jul  20, 2012 to Apr  15, 2016",[],[],"Harumi, Chihiro (Story & Art)",1,"[0, 0, 1]"
Elf Yome to Hajimeru Isekai Ryoushu Seikatsu (Life as the Lord of Yngling with the Elven Bride),5.73,1284,19642,5471,"3,852",2,4,26,Finished,"Oct  27, 2016 to Dec  27, 2018","['Fantasy', 'Romance']",[],"Washinomiya, Daijin (Story), Misa, Wasabi (Art)",2,"[2, 0, 0]"
Soushokukei Ookami Danshi no Jijou,5.73,475,19635,18162,791,0,Unknown,1,Finished,2009,"['Comedy', 'Ecchi']",[],Itokatsu (Story & Art),0,"[0, 0, 0]"
Lost Girl,5.73,324,19636,19720,691,0,Unknown,1,Finished,"Nov  18, 2010","['Drama', 'Girls Love']",[],Taamo (Story & Art),0,"[0, 0, 0]"
Okaasan,5.73,212,19637,26376,404,0,Unknown,1,Finished,"Oct  28, 2011","['Drama', 'Horror', 'Supernatural']",[],Umetarou (Story & Art),0,"[0, 0, 0]"
Oniichan Complex,5.73,260,19638,23095,521,0,Unknown,1,Finished,"Dec  25, 2012",[],"['Crossdressing', 'School']","Araragi, Ayune (Story & Art)",0,"[0, 0, 0]"
Yuuto no Shinro Kibou,5.73,461,19639,18079,797,0,Unknown,1,Finished,"Apr  25, 2012","['Romance', 'Supernatural']",[],"Daiku, Tomoko (Story & Art)",0,"[0, 0, 0]"
Guild no Cheat na Uketsukejou,5.73,436,19627,9413,"2,011",0,8,42,Finished,"Oct  27, 2017 to Feb  9, 2023","['Adventure', 'Comedy', 'Fantasy']",[],"Natsu ni Kotatsu (Story), Yatsuki, Akehisa (Art)",0,"[0, 0, 0]"
Yankee JK no Ijou na Aijou,5.73,762,19628,6784,"3,021",6,10,86,Finished,"Mar  26, 2018 to Jul  1, 2023","['Comedy', 'Romance', 'Ecchi']",[],"Takahashi, Kou (Story & Art)",2,"[0, 0, 2]"
8LDK: Shisha no Ou (KoLD8: King of the Living Dead),5.73,533,19629,13444,"1,247",1,3,24,Finished,"Jul  22, 2018 to Jan  6, 2019","['Action', 'Horror', 'Supernatural']",[],Pageratta (Story & Art),3,"[0, 0, 3]"
Samurai 8: Hachimaru Den (Samurai 8: The Tale of Hachimaru),5.73,7303,19630,1279,"15,785",157,5,43,Finished,"May  13, 2019 to Mar  23, 2020","['Action', 'Sci-Fi']",[],"Kishimoto, Masashi (Story), Ookubo, Akira (Art)",21,"[13, 2, 6]"
Boku to Watashi to Mama no Natsu,5.73,280,19631,20803,630,1,1,7,Finished,"Jan  14, 2021 to Jul  8, 2021","['Romance', 'Ecchi']",[],Tsuyatsuya (Story & Art),1,"[0, 0, 1]"
System of Romance,5.73,1870,19632,6537,"3,154",6,Unknown,1,Finished,"Apr  1, 2000","['Drama', 'Romance']",[],"Sadamoto, Yoshiyuki (Art), Takaha, Mako (Story)",2,"[0, 2, 0]"
M,5.73,626,19633,13633,"1,220",3,1,3,Finished,"Mar  6, 1996 to Jan  2002","['Drama', 'Romance', 'Ecchi']",[],"Katsura, Masakazu (Story & Art)",0,"[0, 0, 0]"
At Na-chan's,5.73,1132,19634,8977,"2,137",3,Unknown,1,Finished,2001,[],[],"Furuya, Usamaru (Story & Art)",1,"[0, 1, 0]"
Kyoko,5.72,217,19644,20472,649,2,2,14,Finished,1996,"['Action', 'Drama']",[],"Ikegami, Ryouichi (Art), Buronson (Story)",0,"[0, 0, 0]"
Cos x Cos,5.72,188,19646,27883,360,0,Unknown,1,Finished,"Jan  9, 2013","['Comedy', 'Supernatural', 'Ecchi']",[],Tanohito (Story & Art),0,"[0, 0, 0]"
Aisareru yori ￮-saretai,5.72,693,19647,12448,"1,384",5,2,18,Finished,"Aug  3, 2017 to Nov  23, 2017","['Horror', 'Romance']",[],"Yuuki, Akira (Story & Art)",3,"[0, 1, 2]"
Shinrin Ouja  (Moriking),5.72,1830,19645,5808,"3,602",9,4,38,Finished,"Apr  13, 2020 to Jan  18, 2021","['Comedy', 'Supernatural']",[],"Hasegawa, Tomohiro (Story & Art)",5,"[2, 1, 2]"
"Aishite Kudasai, Sensei",5.72,1620,19648,7028,"2,896",12,1,2,Finished,2009,[],[],"Kurumatani, Haruko (Story & Art)",8,"[3, 0, 5]"
Devil Ecstasy,5.72,2102,19649,4244,"5,134",17,4,40,Finished,"Nov  4, 2005 to Oct  6, 2006","['Fantasy', 'Ecchi']",[],"Oshimi, Shuuzou (Story & Art)",5,"[4, 0, 1]"
Izanaeru,5.71,254,19650,26227,409,0,Unknown,1,Finished,"Oct  18, 2011",[],[],"Kagurazaka, Sakutarou (Story & Art)",0,"[0, 0, 0]"
Happy Summer Dream,5.71,254,19652,25387,436,1,Unknown,1,Finished,Not available,[],[],"Uhm, Jung-Hyun (Story & Art)",0,"[0, 0, 0]"
Pasiphae no Utage,5.71,818,19653,11666,"1,513",5,1,11,Finished,"Oct  21, 1991 to  2005",[],[],"Tori, Miki (Story & Art)",1,"[1, 0, 0]"
Koeru,5.71,507,19654,16520,921,2,Unknown,1,Finished,Sep  2004,[],[],"Ogatsu, Kazuo (Story & Art)",0,"[0, 0, 0]"
Tanaka no Atelier: Nenrei=Kanojo Inai Reki no Mahoutsukai,5.71,497,19656,12436,"1,386",3,5,21,Finished,"Aug  13, 2019 to Jun  22, 2021","['Action', 'Fantasy']",[],"Buncololi (Story), Oritsuki, Naoyasu (Art)",2,"[1, 0, 1]"
"Party kara Tsuihou sareta Sono Chiyushi, Jitsu wa Saikyou ni Tsuki",5.71,923,19657,5477,"3,848",3,Unknown,Unknown,Publishing,"Feb  28, 2020 to ?","['Action', 'Adventure', 'Fantasy']",[],"Kagekinoko (Story), Narumi, Miwa (Art)",3,"[1, 0, 2]"
Dear Anemone,5.71,1595,19655,5755,"3,642",9,2,17,Finished,"Feb  19, 2024 to Jun  17, 2024",[],[],"Matsui, Rin (Story & Art)",4,"[2, 1, 1]"
Bad Police,5.70,487,19664,16076,958,3,1,7,Finished,"Apr  1, 1989",[],[],"Saruwatari, Tetsuya (Story & Art)",1,"[0, 1, 0]"
Aru Asa,5.70,144,19665,31364,275,0,Unknown,1,Finished,"Mar  24, 2014",[],[],"Kida, Eri (Story & Art)",0,"[0, 0, 0]"
Isekai Elf no Dorei-chan,5.70,1034,19658,5149,"4,118",4,4,141,Finished,"Oct  11, 2017 to Aug  18, 2019","['Comedy', 'Fantasy', 'Ecchi']",[],"Yaya, Hinata (Art), Kankitsu, Yusura (Story)",3,"[1, 1, 1]"
Kedamono-tachi no Jikan: Kyouizon Shoukougun,5.70,1038,19659,5973,"3,488",47,Unknown,Unknown,Publishing,"Apr  4, 2019 to ?","['Romance', 'Suspense']",[],big brother (Story & Art),10,"[4, 3, 3]"
Himiko-den: Renge - Gaun no Shou,5.71,519,19651,14418,"1,127",3,1,6,Finished,"Nov  9, 1998 to Apr  9, 1999","['Action', 'Fantasy']",[],"Oh! Great (Story & Art), Maisaka, Kou (Story)",1,"[0, 1, 0]"
Aki-iro Mousou Biyori,5.70,1952,19660,6579,"3,131",1,Unknown,1,Finished,2006,"['Comedy', 'Romance', 'Slice of Life', 'Ecchi']",[],"Kawashita, Mizuki (Story & Art)",3,"[1, 2, 0]"
"Ganbare, Chrono-kun!",5.70,348,19661,20039,673,4,Unknown,1,Finished,1995,[],[],"Kaneko, Osamu (Story & Art)",0,"[0, 0, 0]"
Cocoa Riron,5.70,238,19662,26279,407,0,Unknown,1,Finished,2007,"['Comedy', 'Girls Love', 'Slice of Life']",[],"Mizuki, Maya (Story & Art)",0,"[0, 0, 0]"
High Jump Runaway!,5.70,274,19663,24168,480,0,Unknown,1,Finished,2009,"['Comedy', 'Supernatural', 'Ecchi']",[],"Kuon, Makoto (Story & Art)",0,"[0, 0, 0]"
Angels' Wings,5.69,574,19667,15600,"1,005",3,Unknown,1,Finished,"Nov  28, 2003",[],[],"Morishima, Akiko (Story & Art)",0,"[0, 0, 0]"
Bocchi Tenseiki (The Reincarnation Record of Bocchi),5.69,510,19668,8723,"2,216",1,Unknown,Unknown,Publishing,"Oct  25, 2019 to ?","['Action', 'Adventure', 'Fantasy']",[],"Fast (Story), Itou, Eat (Art)",0,"[0, 0, 0]"
Isekai Tenseisha Koroshi: Cheat Slayer,5.69,930,19669,9250,"2,051",12,Unknown,1,Discontinued,"Jun  9, 2021","['Action', 'Fantasy']",[],"Kawamoto, Homura (Story), Yamaguchi, Aki (Art)",10,"[3, 2, 5]"
Nemuri no Fuchi,5.69,1050,19666,7072,"2,870",10,3,14,Finished,"Feb  9, 2013 to Dec  9, 2013","['Horror', 'Mystery']",[],"Nakamura, Ayumu (Story & Art)",3,"[0, 2, 1]"
Kaze no Matenrou,5.69,187,19670,23677,498,1,1,4,Finished,"Jul  12, 1994 to  1995","['Action', 'Mystery', 'Supernatural']",[],"Maruo, Suehiro (Story & Art)",0,"[0, 0, 0]"
Mori no Youshokujou,5.68,147,19671,32521,253,1,Unknown,1,Finished,"Nov  30, 2014","['Drama', 'Fantasy', 'Horror']",[],"Togashi, Sachi (Story & Art)",0,"[0, 0, 0]"
Killer Tomato to Kanjuku Banana,5.68,146,19672,31989,263,0,Unknown,1,Finished,"Mar  22, 2016",[],[],"Kobori, Makoto (Story & Art)",0,"[0, 0, 0]"
Akachan no Oshigoto,5.68,442,19673,17915,809,1,Unknown,1,Finished,"Jun  8, 2009","['Comedy', 'Sci-Fi', 'Supernatural']",[],"Yumeka, Sumomo (Story & Art)",0,"[0, 0, 0]"
Dolls Fall,5.68,1648,19674,4301,"5,055",26,4,24,Finished,"Jun  7, 2013 to Jun  9, 2015","['Horror', 'Mystery']",[],"Sanshoku, Amido. (Art), Kedouin, Makoto (Story)",4,"[2, 0, 2]"
Little Boy,5.68,132,19675,31722,268,1,1,5,Finished,1974,[],[],"Adachi, Mitsuru (Art), Sasaki, Mamoru (Story)",0,"[0, 0, 0]"
